Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
137,Rick Reuschel\reuscri01,35,CHC,5,5,.500,5.17,19,14,2,1,0,0,92.1,123,57,53,7,23,0,43,3,0,2,405,75,3.67,1.581,12.0,0.7,2.2,4.2,1.87
138,Jerry Reuss*\reussje01,35,LAD,5,7,.417,3.82,30,15,9,2,0,1,99.0,102,51,42,4,31,7,44,0,1,4,428,93,3.34,1.343,9.3,0.4,2.8,4.0,1.42
139,Rick Rhoden\rhoderi01,31,PIT,14,9,.609,2.72,33,33,0,6,3,0,238.1,216,81,72,13,62,0,136,1,4,10,961,134,3.13,1.166,8.2,0.5,2.3,5.1,2.19
140,George Riley*\rileyge01,27,SFG,1,0,1.000,3.99,5,4,0,0,0,0,29.1,39,14,13,1,7,0,12,2,0,1,134,90,3.31,1.568,12.0,0.3,2.1,3.7,1.71
141,Don Robinson\robindo01,27,PIT,5,6,.455,3.02,51,1,28,0,0,10,122.0,99,45,41,6,49,4,110,0,0,5,500,120,2.81,1.213,7.3,0.4,3.6,8.1,2.24
142,Jeff Robinson\robinje01,23,SFG,7,15,.318,4.56,34,33,0,1,1,0,171.2,195,99,87,12,52,4,102,7,2,7,749,77,3.52,1.439,10.2,0.6,2.7,5.3,1.96
143,Ron Robinson\robinro01,22,CIN,1,2,.333,2.72,12,5,2,1,0,0,39.2,35,18,12,3,13,3,24,0,2,0,166,140,3.52,1.210,7.9,0.7,2.9,5.4,1.85
144,Rich Rodas*\rodasri01,24,LAD,0,0,,5.40,3,0,0,0,0,0,5.0,5,3,3,2,1,0,1,0,1,0,21,71,8.17,1.200,9.0,3.6,1.8,1.8,1.00
145,Steve Rogers\rogerst01,34,MON,6,15,.286,4.31,31,28,0,1,0,0,169.1,171,93,81,12,78,5,64,2,0,12,732,80,4.35,1.470,9.1,0.6,4.1,3.4,0.82
146,Mark Ross\rossma01,29,HOU,1,0,1.000,0.00,2,0,0,0,0,0,2.1,1,0,0,0,0,0,1,0,0,0,8,,1.91,0.429,3.9,0.0,0.0,3.9,
147,Dave Rucker*\ruckeda01,26,STL,2,3,.400,2.10,50,0,15,0,0,0,73.0,62,23,17,0,34,2,38,1,0,1,304,167,3.17,1.315,7.6,0.0,4.2,4.7,1.12
148,Vern Ruhle\ruhleve01,33,HOU,1,9,.100,4.58,40,6,11,0,0,2,90.1,112,58,46,5,29,7,60,3,0,2,405,72,3.22,1.561,11.2,0.5,2.9,6.0,2.07
149,Jeff Russell\russeje01,22,CIN,6,18,.250,4.26,33,30,1,4,2,0,181.2,186,97,86,15,65,8,101,4,3,3,787,89,3.87,1.382,9.2,0.7,3.2,5.0,1.55
150,Dick Ruthven\ruthvdi01,33,CHC,6,10,.375,5.04,23,22,0,0,0,0,126.2,154,75,71,14,41,4,55,4,1,2,562,77,4.40,1.539,10.9,1.0,2.9,3.9,1.34
151,Nolan Ryan\ryanno01,37,HOU,12,11,.522,3.04,30,30,0,5,2,0,183.2,143,78,62,12,69,2,197,4,3,6,760,109,2.66,1.154,7.0,0.6,3.4,9.7,2.86
152,Joe Sambito*\sambijo01,32,HOU,0,0,,3.02,32,0,14,0,0,0,47.2,39,16,16,5,16,2,26,0,0,3,191,110,4.05,1.154,7.4,0.9,3.0,4.9,1.63
153,Scott Sanderson\sandesc01,27,CHC,8,5,.615,3.14,24,24,0,3,0,0,140.2,140,54,49,5,24,3,76,2,2,3,571,124,2.70,1.166,9.0,0.3,1.5,4.9,3.17
154,Dan Schatzeder*\schatda01,29,MON,7,7,.500,2.71,36,14,6,1,1,1,136.0,112,44,41,13,36,1,89,2,1,3,547,128,3.54,1.088,7.4,0.9,2.4,5.9,2.47
155,Bill Scherrer*\scherbi01,26,CIN,1,1,.500,4.99,36,0,12,0,0,1,52.1,64,31,29,6,15,3,35,0,0,0,232,76,3.78,1.510,11.0,1.0,2.6,6.0,2.33
156,Calvin Schiraldi\schirca01,22,NYM,0,2,.000,5.71,5,3,0,0,0,0,17.1,20,13,11,3,10,0,16,0,0,0,80,64,4.90,1.731,10.4,1.6,5.2,8.3,1.60
157,Don Schulze\schuldo01,21,CHC,0,0,,12.00,1,1,0,0,0,0,3.0,8,4,4,0,1,0,2,0,0,0,16,37,2.43,3.000,24.0,0.0,3.0,6.0,2.00
158,Mike Scott\scottmi03,29,HOU,5,11,.313,4.68,31,29,1,0,0,0,154.0,179,96,80,7,43,4,83,3,2,2,675,71,3.18,1.442,10.5,0.4,2.5,4.9,1.93
159,Rod Scurry*\scurrro01,28,PIT,5,6,.455,2.53,43,0,25,0,0,4,46.1,28,14,13,1,22,3,48,0,0,7,186,145,2.40,1.079,5.4,0.2,4.3,9.3,2.18
160,Eric Show\shower01,28,SDP,15,9,.625,3.40,32,32,0,3,1,0,206.2,175,88,78,18,88,4,104,4,2,6,862,106,4.23,1.273,7.6,0.8,3.8,4.5,1.18
161,Doug Sisk\siskdo01,26,NYM,1,3,.250,2.09,50,0,31,0,0,15,77.2,57,24,18,1,54,5,32,3,0,1,329,171,4.31,1.429,6.6,0.1,6.3,3.7,0.59
162,Bryn Smith\smithbr01,28,MON,12,13,.480,3.32,28,28,0,4,2,0,179.0,178,72,66,15,51,7,101,3,2,2,751,104,3.63,1.279,8.9,0.8,2.6,5.1,1.98
163,Dave Smith\smithda02,29,HOU,5,4,.556,2.21,53,0,24,0,0,5,77.1,60,22,19,5,20,3,45,1,1,1,304,150,3.26,1.034,7.0,0.6,2.3,5.2,2.25
164,Lee Smith\smithle02,26,CHC,9,7,.563,3.65,69,0,59,0,0,33,101.0,98,42,41,6,35,7,86,0,0,6,428,107,2.88,1.317,8.7,0.5,3.1,7.7,2.46
165,Mike Smith\smithmi04,23,CIN,1,0,1.000,5.23,8,0,5,0,0,0,10.1,12,6,6,1,5,0,7,0,0,1,47,75,4.12,1.645,10.5,0.9,4.4,6.1,1.40
166,Zane Smith*\smithza01,23,ATL,1,0,1.000,2.25,3,3,0,0,0,0,20.0,16,7,5,1,13,2,16,0,0,0,87,174,3.77,1.450,7.2,0.5,5.9,7.2,1.23
167,Julio Solano\solanju01,24,HOU,1,3,.250,1.95,31,0,7,0,0,0,50.2,31,13,11,3,18,1,33,0,1,0,197,171,3.30,0.967,5.5,0.5,3.2,5.9,1.83
168,Mario Soto\sotoma01,27,CIN,18,7,.720,3.53,33,33,0,13,0,0,237.1,181,102,93,26,87,6,185,5,0,3,971,107,3.80,1.129,6.9,1.0,3.3,7.0,2.13
169,Randy St. Claire\st.clra01,23,MON,0,0,,4.50,4,0,4,0,0,0,8.0,11,4,4,0,2,1,4,1,0,0,38,81,2.89,1.625,12.4,0.0,2.3,4.5,2.00
170,Tim Stoddard\stoddti01,31,CHC,10,6,.625,3.82,58,0,26,0,0,7,92.0,77,41,39,9,57,11,87,1,1,3,398,102,4.04,1.457,7.5,0.9,5.6,8.5,1.53
171,John Stuper\stupejo01,27,STL,3,5,.375,5.28,15,12,2,0,0,0,61.1,73,39,36,4,20,2,19,2,0,1,272,66,4.07,1.516,10.7,0.6,2.9,2.8,0.95
172,Rick Sutcliffe\sutclri01,28,CHC,16,1,.941,2.69,20,20,0,7,3,0,150.1,123,53,45,9,39,0,155,1,2,3,602,144,2.28,1.078,7.4,0.5,2.3,9.3,3.97
173,Bruce Sutter\suttebr01,31,STL,5,7,.417,1.54,71,0,63,0,0,45,122.2,109,26,21,9,23,4,77,1,0,2,477,227,3.05,1.076,8.0,0.7,1.7,5.6,3.35
174,Craig Swan\swancr01,33,NYM,1,0,1.000,8.20,10,0,2,0,0,0,18.2,18,17,17,5,7,0,10,0,2,1,81,44,6.30,1.339,8.7,2.4,3.4,4.8,1.43
175,Kent Tekulve\tekulke01,37,PIT,3,9,.250,2.66,72,0,51,0,0,13,88.0,86,30,26,4,33,12,36,1,0,0,370,137,3.70,1.352,8.8,0.4,3.4,3.7,1.09
176,Walt Terrell\terrewa01,26,NYM,11,12,.478,3.52,33,33,0,3,1,0,215.0,232,99,84,16,80,1,114,4,0,6,926,101,3.85,1.451,9.7,0.7,3.3,4.8,1.43
177,Mark Thurmond*\thurmma01,27,SDP,14,8,.636,2.97,32,29,1,1,1,0,178.2,174,70,59,12,55,3,57,0,2,2,750,121,3.93,1.282,8.8,0.6,2.8,2.9,1.04
178,Jay Tibbs\tibbsja01,22,CIN,6,2,.750,2.86,14,14,0,3,1,0,100.2,87,34,32,4,33,1,40,0,0,2,403,132,3.47,1.192,7.8,0.4,3.0,3.6,1.21
179,Dick Tidrow\tidrodi01,37,NYM,0,0,,9.19,11,0,5,0,0,0,15.2,25,19,16,5,7,0,8,0,0,1,78,40,7.24,2.043,14.4,2.9,4.0,4.6,1.14
180,Freddie Toliver\tolivfr01,23,CIN,0,0,,0.90,3,1,0,0,0,0,10.0,7,2,1,0,7,0,4,0,0,0,42,436,4.07,1.400,6.3,0.0,6.3,3.6,0.57
181,Mike Torrez\torremi01,37,NYM,1,5,.167,5.02,9,8,1,0,0,0,37.2,55,25,21,3,18,0,16,2,0,2,175,72,4.55,1.938,13.1,0.7,4.3,3.8,0.89
182,Steve Trout*\troutst01,26,CHC,13,7,.650,3.41,32,31,1,6,2,0,190.0,205,80,72,7,59,7,81,2,2,7,797,114,3.36,1.389,9.7,0.3,2.8,3.8,1.37
183,John Tudor*\tudorjo01,30,PIT,12,11,.522,3.27,32,32,0,6,1,0,212.0,200,81,77,19,56,2,117,1,1,1,881,111,3.64,1.208,8.5,0.8,2.4,5.0,2.09
184,Lee Tunnell\tunnele01,23,PIT,1,7,.125,5.27,26,6,5,0,0,1,68.1,81,44,40,6,40,6,51,0,2,6,317,69,4.17,1.771,10.7,0.8,5.3,6.7,1.28
185,Fernando Valenzuela*\valenfe01,23,LAD,12,17,.414,3.03,34,34,0,12,2,0,261.0,218,109,88,14,106,4,240,2,1,11,1078,116,2.87,1.241,7.5,0.5,3.7,8.3,2.26
186,Dave Von Ohlen*\vonohda01,25,STL,1,0,1.000,3.12,27,0,12,0,0,1,34.2,39,13,12,0,8,3,19,0,1,1,141,113,2.36,1.356,10.1,0.0,2.1,4.9,2.38
187,Bob Walk\walkbo01,27,PIT,1,1,.500,2.61,2,2,0,0,0,0,10.1,8,5,3,1,4,1,10,0,0,0,44,145,3.25,1.161,7.0,0.9,3.5,8.7,2.50
188,Dave Wehrmeister\wehrmda01,31,PHI,0,0,,7.20,7,0,1,0,0,0,15.0,18,12,12,1,7,2,13,1,0,1,71,52,3.50,1.667,10.8,0.6,4.2,7.8,1.86
189,Bob Welch\welchbo01,27,LAD,13,13,.500,3.78,31,29,0,3,1,0,178.2,191,86,75,11,58,7,126,2,2,4,771,93,3.17,1.394,9.6,0.6,2.9,6.3,2.17
190,Larry White\whitela01,25,LAD,0,1,.000,3.00,7,1,4,0,0,0,12.0,9,5,4,2,6,2,10,0,1,1,50,122,4.77,1.250,6.8,1.5,4.5,7.5,1.67
191,Ed Whitson\whitsed01,29,SDP,14,8,.636,3.24,31,31,0,1,0,0,189.0,181,72,68,16,42,1,103,3,1,3,773,111,3.49,1.180,8.6,0.8,2.0,4.9,2.45
192,Frank Williams\willifr01,26,SFG,9,4,.692,3.55,61,1,15,1,1,3,106.1,88,49,42,2,51,6,91,3,5,8,454,99,2.82,1.307,7.4,0.2,4.3,7.7,1.78
193,Carl Willis\willica01,23,CIN,0,1,.000,3.72,7,0,1,0,0,1,9.2,8,4,4,1,2,0,3,0,0,0,39,106,4.11,1.034,7.4,0.9,1.9,2.8,1.50
194,Jim Winn\winnji01,24,PIT,1,0,1.000,3.86,9,0,2,0,0,1,18.2,19,8,8,2,9,1,11,0,1,2,81,96,4.43,1.500,9.2,1.0,4.3,5.3,1.22
195,Pat Zachry\zachrpa01,32,LAD,5,6,.455,3.81,58,0,23,0,0,2,82.2,84,38,35,3,51,13,55,2,0,2,376,93,3.83,1.633,9.1,0.3,5.6,6.0,1.08
196,Jeff Zaske\zaskeje01,23,PIT,0,0,,0.00,3,0,2,0,0,0,5.0,4,0,0,0,1,0,2,0,0,0,20,,2.57,1.000,7.2,0.0,1.8,3.6,2.00
