Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
137,Ron Reed\reedro01,31,ATL,10,11,.476,3.39,28,28,0,6,2,0,186.0,171,76,70,16,41,6,78,2,0,5,757,112,3.55,1.140,8.3,0.8,2.0,3.8,1.90
138,Steve Renko\renkost01,29,MON,12,16,.429,4.03,37,35,1,8,1,0,227.2,222,115,102,17,81,8,138,0,1,19,960,96,3.40,1.331,8.8,0.7,3.2,5.5,1.70
139,Rick Reuschel\reuscri01,25,CHC,13,12,.520,4.30,41,38,2,8,2,0,240.2,262,130,115,18,83,12,160,6,1,7,1061,89,3.33,1.434,9.8,0.7,3.1,6.0,1.93
140,Jerry Reuss*\reussje01,25,PIT,16,11,.593,3.50,35,35,0,14,1,0,260.0,259,115,101,20,101,16,105,1,1,7,1125,99,3.95,1.385,9.0,0.7,3.5,3.6,1.04
141,Rick Rhoden\rhoderi01,21,LAD,1,0,1.000,2.00,4,0,1,0,0,0,9.0,5,2,2,1,4,1,7,0,0,0,35,179,3.80,1.000,5.0,1.0,4.0,7.0,1.75
142,J.R. Richard\richaj.01,24,HOU,2,3,.400,4.18,15,9,0,0,0,0,64.2,58,31,30,3,36,0,42,1,1,9,278,83,3.60,1.454,8.1,0.4,5.0,5.8,1.17
143,Pete Richert*\richepe01,34,TOT,2,1,.667,2.27,34,0,13,0,0,1,31.2,25,13,8,1,15,4,13,0,0,1,133,167,3.59,1.263,7.1,0.3,4.3,3.7,0.87
144,Pete Richert*\richepe01,34,STL,0,0,,2.38,13,0,6,0,0,1,11.1,10,7,3,1,11,1,4,0,0,1,55,157,5.93,1.853,7.9,0.8,8.7,3.2,0.36
145,Pete Richert*\richepe01,34,PHI,2,1,.667,2.21,21,0,7,0,0,0,20.1,15,6,5,0,4,3,9,0,0,0,78,174,2.28,0.934,6.6,0.0,1.8,4.0,2.25
146,Dave Roberts*\roberda05,29,HOU,10,12,.455,3.40,34,30,2,8,2,1,204.0,216,83,77,6,65,2,72,3,1,2,870,102,3.25,1.377,9.5,0.3,2.9,3.2,1.11
147,Steve Rogers\rogerst01,24,MON,15,22,.405,4.47,38,38,0,11,1,0,253.2,255,139,126,19,80,7,154,5,2,7,1064,86,3.34,1.321,9.0,0.7,2.8,5.5,1.93
148,Vicente Romo\romovi01,31,SDP,5,5,.500,4.56,54,1,35,0,0,9,71.0,78,47,36,6,37,13,26,2,0,2,324,78,4.59,1.620,9.9,0.8,4.7,3.3,0.70
149,Jim Rooker*\rookeji01,31,PIT,15,11,.577,2.78,33,33,0,15,1,0,262.2,228,93,81,11,83,6,139,4,0,9,1068,124,3.06,1.184,7.8,0.4,2.8,4.8,1.67
150,Don Rose\rosedo01,27,SFG,0,0,,9.00,2,0,1,0,0,0,1.0,4,1,1,0,1,0,0,0,0,0,7,59,5.58,5.000,36.0,0.0,9.0,0.0,0.00
151,Gary Ross\rossga01,26,SDP,0,0,,4.50,9,0,2,0,0,0,18.0,23,10,9,1,6,4,11,0,0,0,82,81,3.08,1.611,11.5,0.5,3.0,5.5,1.83
152,Dick Ruthven\ruthvdi01,23,PHI,9,13,.409,4.02,35,35,0,6,0,0,212.2,182,106,95,11,116,7,153,3,3,10,922,94,3.49,1.401,7.7,0.5,4.9,6.5,1.32
153,Ray Sadecki*\sadecra01,33,NYM,8,8,.500,3.41,34,10,8,3,1,0,103.0,107,49,39,7,35,6,46,2,0,5,440,106,3.65,1.379,9.3,0.6,3.1,4.0,1.31
154,Jim Sadowski\sadowji01,22,PIT,0,1,.000,6.00,4,0,1,0,0,0,9.0,7,6,6,1,9,0,1,0,0,0,43,60,6.80,1.778,7.0,1.0,9.0,1.0,0.11
155,Mac Scarce*\scarcma01,25,PHI,3,8,.273,4.99,58,0,22,0,0,5,70.1,72,40,39,6,35,7,50,2,1,2,308,76,3.84,1.521,9.2,0.8,4.5,6.4,1.43
156,Fred Scherman*\scherfr01,29,HOU,2,5,.286,4.11,53,0,31,0,0,4,61.1,67,33,28,5,26,6,35,7,0,2,276,85,4.11,1.516,9.8,0.7,3.8,5.1,1.35
157,Ron Schueler\schuero01,26,PHI,11,16,.407,3.72,44,27,6,5,0,1,203.1,202,91,84,17,98,18,109,4,3,11,882,102,4.10,1.475,8.9,0.8,4.3,4.8,1.11
158,Tom Seaver\seaveto01,29,NYM,11,11,.500,3.20,32,32,0,12,5,0,236.0,199,89,84,19,75,10,201,3,2,4,956,112,2.91,1.161,7.6,0.7,2.9,7.7,2.68
159,Greg Shanahan\shanagr01,26,LAD,0,0,,3.86,4,0,2,0,0,0,7.0,7,3,3,1,5,0,2,0,0,0,34,94,6.01,1.714,9.0,1.3,6.4,2.6,0.40
160,Paul Siebert*\siebepa01,21,HOU,1,1,.500,3.55,5,5,0,1,1,0,25.1,21,12,10,3,11,0,10,0,0,0,105,99,4.63,1.263,7.5,1.1,3.9,3.6,0.91
161,Sonny Siebert\siebeso01,37,STL,8,8,.500,3.84,28,20,4,5,3,0,133.2,150,66,57,8,51,14,68,3,1,2,586,94,3.55,1.504,10.1,0.5,3.4,4.6,1.33
162,Eddie Solomon\solomed01,23,LAD,0,0,,1.50,4,0,4,0,0,1,6.0,5,1,1,1,2,0,2,0,0,2,25,245,5.08,1.167,7.5,1.5,3.0,3.0,1.00
163,Elias Sosa\sosael01,24,SFG,9,7,.563,3.48,68,0,30,0,0,6,101.0,94,54,39,8,45,5,48,1,0,4,435,110,4.02,1.376,8.4,0.7,4.0,4.3,1.07
164,Dan Spillner\spillda01,22,SDP,9,11,.450,4.01,30,25,2,5,2,0,148.0,153,78,66,15,70,4,95,0,0,5,652,89,4.03,1.507,9.3,0.9,4.3,5.8,1.36
165,Randy Sterling\sterlra01,23,NYM,1,1,.500,4.82,3,2,1,0,0,0,9.1,13,8,5,0,3,0,2,1,0,1,44,78,3.44,1.714,12.5,0.0,2.9,1.9,0.67
166,George Stone*\stonege02,27,NYM,2,7,.222,5.03,15,13,2,1,0,0,77.0,103,57,43,10,21,4,29,0,1,0,349,72,4.33,1.610,12.0,1.2,2.5,3.4,1.38
167,Steve Stone\stonest01,26,CHC,8,6,.571,4.14,38,23,3,1,0,0,169.2,185,92,78,19,64,4,90,4,0,1,753,92,4.18,1.468,9.8,1.0,3.4,4.8,1.41
168,John Strohmayer\strohjo01,27,NYM,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,,5.58,1.000,0.0,0.0,9.0,0.0,0.00
169,Don Sutton\suttodo01,29,LAD,19,9,.679,3.23,40,40,0,10,5,0,276.0,241,111,99,23,80,2,179,6,2,4,1148,106,3.30,1.163,7.9,0.8,2.6,5.8,2.24
170,Craig Swan\swancr01,23,NYM,1,3,.250,4.45,7,5,0,0,0,0,30.1,28,19,15,1,21,3,10,0,0,1,138,82,4.42,1.615,8.3,0.3,6.2,3.0,0.48
171,Chuck Taylor\tayloch02,32,MON,6,2,.750,2.17,61,0,39,0,0,11,107.2,101,27,26,8,25,8,43,3,1,0,438,178,3.53,1.170,8.4,0.7,2.1,3.6,1.72
172,Kent Tekulve\tekulke01,27,PIT,1,1,.500,6.00,8,0,5,0,0,0,9.0,12,6,6,1,5,2,6,1,0,0,44,60,4.69,1.889,12.0,1.0,5.0,6.0,1.20
173,Erskine Thomason\thomaer01,25,PHI,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,,0.58,0.000,0.0,0.0,0.0,9.0,
174,Mike Thompson\thompmi01,24,TOT,0,3,.000,5.53,20,5,3,0,0,0,42.1,44,26,26,1,37,4,27,2,1,4,194,67,4.37,1.913,9.4,0.2,7.9,5.7,0.73
175,Mike Thompson\thompmi01,24,STL,0,3,.000,5.63,19,4,3,0,0,0,38.1,37,24,24,1,35,4,25,2,1,4,174,64,4.51,1.878,8.7,0.2,8.2,5.9,0.71
176,Mike Thompson\thompmi01,24,ATL,0,0,,4.50,1,1,0,0,0,0,4.0,7,2,2,0,2,0,2,0,0,0,20,92,3.08,2.250,15.8,0.0,4.5,4.5,1.00
177,Jim Todd\toddji01,26,CHC,4,2,.667,3.89,43,6,9,0,0,3,88.0,82,45,38,7,41,3,42,3,2,2,375,99,4.16,1.398,8.4,0.7,4.2,4.3,1.02
178,Dave Tomlin*\tomlida01,25,SDP,2,0,1.000,4.34,47,0,19,0,0,2,58.0,59,29,28,4,30,10,29,2,2,2,261,82,4.13,1.534,9.2,0.6,4.7,4.5,0.97
179,Mike Torrez\torremi01,27,MON,15,8,.652,3.57,32,30,1,6,1,0,186.1,184,90,74,10,84,3,92,3,2,8,812,108,3.69,1.438,8.9,0.5,4.1,4.4,1.10
180,Rich Troedson*\troedri01,24,SDP,1,1,.500,8.68,15,1,7,0,0,1,18.2,24,18,18,6,8,1,11,1,0,0,90,42,7.02,1.714,11.6,2.9,3.9,5.3,1.38
181,Wayne Twitchell\twitcwa01,26,PHI,6,9,.400,5.21,25,18,2,2,0,0,112.1,122,71,65,11,65,7,72,7,1,4,526,73,4.49,1.665,9.8,0.9,5.2,5.8,1.11
182,Tom Underwood*\underto01,20,PHI,1,0,1.000,4.85,7,0,3,0,0,0,13.0,15,8,7,1,5,1,8,0,1,1,55,80,3.50,1.538,10.4,0.7,3.5,5.5,1.60
183,Tom Walker\walketo02,25,MON,4,5,.444,3.83,33,8,15,1,0,2,91.2,96,45,39,7,28,5,70,2,0,5,396,101,3.03,1.353,9.4,0.7,2.7,6.9,2.50
184,Dave Wallace\wallada01,26,PHI,0,1,.000,9.00,3,0,1,0,0,0,3.0,4,4,3,2,3,1,3,0,0,1,17,48,12.24,2.333,12.0,6.0,9.0,9.0,1.00
185,Mike Wallace*\wallami01,23,PHI,1,0,1.000,5.40,8,0,2,0,0,0,8.1,12,6,5,0,2,0,1,0,1,0,39,73,3.06,1.680,13.0,0.0,2.2,1.1,0.50
186,Eddie Watt\watted01,33,PHI,1,1,.500,3.99,42,0,15,0,0,6,38.1,39,20,17,3,26,8,23,2,0,3,177,96,4.59,1.696,9.2,0.7,6.1,5.4,0.88
187,Hank Webb\webbha01,24,NYM,0,2,.000,7.20,3,2,1,0,0,0,10.0,15,9,8,1,10,0,8,1,1,0,55,52,5.58,2.500,13.5,0.9,9.0,7.2,0.80
188,Charlie Williams\willich01,26,SFG,1,3,.250,2.78,39,7,7,0,0,0,100.1,93,38,31,6,31,6,48,2,0,4,414,138,3.39,1.236,8.3,0.5,2.8,4.3,1.55
189,Jim Willoughby\willoji01,25,SFG,1,4,.200,4.65,18,4,5,0,0,0,40.2,51,27,21,7,9,1,12,0,0,0,181,83,4.89,1.475,11.3,1.5,2.0,2.7,1.33
190,Don Wilson\wilsodo01,29,HOU,11,13,.458,3.08,33,27,2,5,4,0,204.2,170,80,70,16,100,2,112,4,1,4,875,112,4.02,1.319,7.5,0.7,4.4,4.9,1.12
191,Jim York\yorkji01,26,HOU,2,2,.500,3.29,28,0,8,0,0,1,38.1,48,20,14,1,19,6,15,1,1,1,183,106,3.70,1.748,11.3,0.2,4.5,3.5,0.79
192,Geoff Zahn*\zahnge01,28,LAD,3,5,.375,2.03,21,10,3,1,0,0,79.2,78,28,18,3,16,1,33,2,0,2,330,169,2.92,1.180,8.8,0.3,1.8,3.7,2.06
193,Oscar Zamora\zamoros01,29,CHC,3,9,.250,3.12,56,0,31,0,0,10,83.2,82,33,29,6,19,7,38,0,1,0,345,123,3.28,1.207,8.8,0.6,2.0,4.1,2.00
