Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
137,Alejandro Pena\penaal01,24,LAD,12,9,.571,2.75,34,26,4,4,3,1,177.0,152,67,54,7,51,7,120,1,1,2,730,131,2.79,1.147,7.7,0.4,2.6,6.1,2.35
138,Pascual Perez\perezpa01,26,ATL,15,8,.652,3.43,33,33,0,7,1,0,215.1,213,88,82,20,51,5,144,4,0,7,889,114,3.39,1.226,8.9,0.8,2.1,6.0,2.82
139,Ted Power\powerte01,28,CIN,5,6,.455,4.54,49,6,14,1,0,2,111.0,120,62,56,10,49,3,57,1,0,1,480,84,4.25,1.523,9.7,0.8,4.0,4.6,1.16
140,Joe Price*\pricejo02,26,CIN,10,6,.625,2.88,21,21,0,5,0,0,144.0,118,46,46,12,46,2,83,0,0,0,581,132,3.64,1.139,7.4,0.8,2.9,5.2,1.80
141,Mike Proly\prolymi01,32,CHC,1,5,.167,3.58,60,0,8,0,0,1,83.0,79,35,33,5,38,13,31,1,1,2,351,106,4.20,1.410,8.6,0.5,4.1,3.4,0.82
142,Charlie Puleo\puleoch01,28,CIN,6,12,.333,4.89,27,24,0,0,0,0,143.2,145,86,78,18,91,9,71,5,1,4,649,78,5.40,1.643,9.1,1.1,5.7,4.4,0.78
143,Alfonso Pulido*\pulidal01,26,PIT,0,0,,9.00,1,1,0,0,0,0,2.0,4,3,2,2,1,0,1,0,0,0,11,50,16.26,2.500,18.0,9.0,4.5,4.5,1.00
144,Chuck Rainey\rainech01,28,CHC,14,13,.519,4.48,34,34,0,1,1,0,191.0,219,109,95,17,74,3,84,3,1,7,836,85,4.24,1.534,10.3,0.8,3.5,4.0,1.14
145,Dennis Rasmussen*\rasmude01,24,SDP,0,0,,1.98,4,1,1,0,0,0,13.2,10,5,3,1,8,0,13,0,0,1,58,184,3.56,1.317,6.6,0.7,5.3,8.6,1.63
146,Eric Rasmussen\rasmuer01,31,STL,0,0,,11.74,6,0,5,0,0,1,7.2,16,11,10,1,4,2,6,0,0,2,40,33,4.45,2.609,18.8,1.2,4.7,7.0,1.50
147,Jeff Reardon\reardje01,27,MON,7,9,.438,3.03,66,0,53,0,0,21,92.0,87,34,31,7,44,9,78,1,0,2,403,118,3.52,1.424,8.5,0.7,4.3,7.6,1.77
148,Ron Reed\reedro01,40,PHI,9,1,.900,3.48,61,0,31,0,0,8,95.2,89,42,37,5,34,14,73,1,0,2,403,104,3.01,1.286,8.4,0.5,3.2,6.9,2.15
149,Rick Reuschel\reuscri01,34,CHC,1,1,.500,3.92,4,4,0,0,0,0,20.2,18,9,9,1,10,2,9,0,0,0,88,98,3.96,1.355,7.8,0.4,4.4,3.9,0.90
150,Jerry Reuss*\reussje01,34,LAD,12,11,.522,2.94,32,31,0,7,0,0,223.1,233,94,73,12,50,5,143,2,2,3,935,123,2.87,1.267,9.4,0.5,2.0,5.8,2.86
151,Rick Rhoden\rhoderi01,30,PIT,13,13,.500,3.09,36,35,1,7,2,1,244.1,256,95,84,13,68,15,153,2,5,6,1012,120,3.05,1.326,9.4,0.5,2.5,5.6,2.25
152,Don Robinson\robindo01,26,PIT,2,2,.500,4.46,9,6,2,0,0,0,36.1,43,21,18,5,21,3,28,0,0,2,168,84,4.74,1.761,10.7,1.2,5.2,6.9,1.33
153,Rich Rodas*\rodasri01,23,LAD,0,0,,1.93,7,0,1,0,0,0,4.2,4,1,1,0,3,1,5,0,1,5,21,204,2.54,1.500,7.7,0.0,5.8,9.6,1.67
154,Steve Rogers\rogerst01,33,MON,17,12,.586,3.23,36,36,0,13,5,0,273.0,258,108,98,14,78,12,146,5,0,6,1125,110,3.26,1.231,8.5,0.5,2.6,4.8,1.87
155,Dave Rucker*\ruckeda01,25,STL,5,3,.625,2.43,34,0,9,0,0,0,37.0,36,14,10,1,18,0,22,1,0,1,158,151,3.46,1.459,8.8,0.2,4.4,5.4,1.22
156,Vern Ruhle\ruhleve01,32,HOU,8,5,.615,3.69,41,9,11,0,0,3,114.2,107,49,47,13,36,7,43,3,0,1,480,92,4.50,1.247,8.4,1.0,2.8,3.4,1.19
157,Jeff Russell\russeje01,21,CIN,4,5,.444,3.03,10,10,0,2,0,0,68.1,58,30,23,7,22,3,40,0,1,1,282,126,3.88,1.171,7.6,0.9,2.9,5.3,1.82
158,Dick Ruthven\ruthvdi01,32,TOT,13,12,.520,4.38,32,32,0,5,2,0,183.0,202,101,89,22,38,3,99,3,0,1,775,86,3.91,1.311,9.9,1.1,1.9,4.9,2.61
159,Dick Ruthven\ruthvdi01,32,PHI,1,3,.250,5.61,7,7,0,0,0,0,33.2,46,23,21,5,10,0,26,0,0,0,152,65,4.03,1.663,12.3,1.3,2.7,7.0,2.60
160,Dick Ruthven\ruthvdi01,32,CHC,12,9,.571,4.10,25,25,0,5,2,0,149.1,156,78,68,17,28,3,73,3,0,1,623,93,3.88,1.232,9.4,1.0,1.7,4.4,2.61
161,Nolan Ryan\ryanno01,36,HOU,14,9,.609,2.98,29,29,0,5,2,0,196.1,134,74,65,9,101,3,183,4,1,5,804,114,3.09,1.197,6.1,0.4,4.6,8.4,1.81
162,Scott Sanderson\sandesc01,26,MON,6,7,.462,4.65,18,16,1,0,0,1,81.1,98,50,42,12,20,0,55,0,0,0,346,77,4.06,1.451,10.8,1.3,2.2,6.1,2.75
163,Manny Sarmiento\sarmima01,27,PIT,3,5,.375,2.99,52,0,17,0,0,4,84.1,74,35,28,8,36,8,49,0,1,0,356,125,4.11,1.304,7.9,0.9,3.8,5.2,1.36
164,Dan Schatzeder*\schatda01,28,MON,5,2,.714,3.21,58,2,23,0,0,2,87.0,88,34,31,3,25,6,48,5,0,5,369,112,3.13,1.299,9.1,0.3,2.6,5.0,1.92
165,Bill Scherrer*\scherbi01,25,CIN,2,3,.400,2.74,73,0,32,0,0,10,92.0,73,31,28,6,33,4,57,0,0,0,371,139,3.44,1.152,7.1,0.6,3.2,5.6,1.73
166,Don Schulze\schuldo01,20,CHC,0,1,.000,7.07,4,3,0,0,0,0,14.0,19,11,11,1,7,0,8,1,0,1,67,55,4.26,1.857,12.2,0.6,4.5,5.1,1.14
167,Mike Scott\scottmi03,28,HOU,10,6,.625,3.72,24,24,0,2,2,0,145.0,143,67,60,8,46,0,73,5,4,4,612,91,3.52,1.303,8.9,0.5,2.9,4.5,1.59
168,Rod Scurry*\scurrro01,27,PIT,4,9,.308,5.56,61,0,25,0,0,7,68.0,63,45,42,6,53,7,67,4,0,6,317,67,4.45,1.706,8.3,0.8,7.0,8.9,1.26
169,Tom Seaver\seaveto01,38,NYM,9,14,.391,3.55,34,34,0,5,2,0,231.0,201,104,91,18,86,5,135,4,0,10,962,103,3.77,1.242,7.8,0.7,3.4,5.3,1.57
170,Eric Show\shower01,27,SDP,15,12,.556,4.17,35,33,0,4,2,0,200.2,201,97,93,25,74,3,120,6,2,4,857,85,4.37,1.370,9.0,1.1,3.3,5.4,1.62
171,Doug Sisk\siskdo01,25,NYM,5,4,.556,2.24,67,0,39,0,0,11,104.1,88,38,26,1,59,7,33,4,1,5,447,163,4.06,1.409,7.6,0.1,5.1,2.8,0.56
172,Bryn Smith\smithbr01,27,MON,6,11,.353,2.49,49,12,17,5,3,3,155.1,142,51,43,13,43,6,101,5,3,5,636,143,3.47,1.191,8.2,0.8,2.5,5.9,2.35
173,Dave Smith\smithda02,28,HOU,3,1,.750,3.10,42,0,24,0,0,6,72.2,72,32,25,2,36,4,41,0,1,1,323,110,3.47,1.486,8.9,0.2,4.5,5.1,1.14
174,Lee Smith\smithle02,25,CHC,4,10,.286,1.65,66,0,56,0,0,29,103.1,70,23,19,5,41,14,91,1,2,5,413,229,2.84,1.074,6.1,0.4,3.6,7.9,2.22
175,Julio Solano\solanju01,23,HOU,0,2,.000,6.00,4,0,0,0,0,0,6.0,5,5,4,1,4,1,3,0,0,1,27,61,5.92,1.500,7.5,1.5,6.0,4.5,0.75
176,Elias Sosa\sosael01,33,SDP,1,4,.200,4.35,41,1,9,0,0,1,72.1,72,41,35,7,30,5,45,3,0,4,314,81,4.14,1.410,9.0,0.9,3.7,5.6,1.50
177,Mario Soto\sotoma01,26,CIN,17,13,.567,2.70,34,34,0,18,3,0,273.2,207,96,82,28,95,6,242,5,2,2,1114,140,3.41,1.104,6.8,0.9,3.1,8.0,2.55
178,Dave Stewart\stewada01,26,LAD,5,2,.714,2.96,46,1,25,0,0,8,76.0,67,28,25,4,33,7,54,2,0,2,328,122,3.40,1.316,7.9,0.5,3.9,6.4,1.64
179,John Stuper\stupejo01,26,STL,12,11,.522,3.68,40,30,6,6,1,1,198.0,202,95,81,15,71,3,81,2,2,8,845,99,4.03,1.379,9.2,0.7,3.2,3.7,1.14
180,Bruce Sutter\suttebr01,30,STL,9,10,.474,4.23,60,0,46,0,0,21,89.1,90,45,42,8,30,14,64,1,2,2,384,86,3.53,1.343,9.1,0.8,3.0,6.4,2.13
181,Craig Swan\swancr01,32,NYM,2,8,.200,5.51,27,18,4,0,0,1,96.1,112,63,59,14,42,3,43,0,1,1,424,66,5.06,1.599,10.5,1.3,3.9,4.0,1.02
182,Kent Tekulve\tekulke01,36,PIT,7,5,.583,1.64,76,0,56,0,0,18,99.0,78,27,18,1,36,12,52,0,0,1,398,228,2.93,1.152,7.1,0.1,3.3,4.7,1.44
183,Walt Terrell\terrewa01,25,NYM,8,8,.500,3.57,21,20,1,4,2,0,133.2,123,57,53,7,55,7,59,2,0,5,561,102,3.83,1.332,8.3,0.5,3.7,4.0,1.07
184,Mark Thurmond*\thurmma01,26,SDP,7,3,.700,2.65,21,18,2,2,0,0,115.1,104,40,34,7,33,2,49,2,1,0,466,133,3.60,1.188,8.1,0.5,2.6,3.8,1.48
185,Dave Tomlin*\tomlida01,34,PIT,0,0,,6.75,5,0,0,0,0,0,4.0,6,4,3,0,1,0,5,0,0,0,20,61,1.01,1.750,13.5,0.0,2.3,11.3,5.00
186,Mike Torrez\torremi01,36,NYM,10,17,.370,4.37,39,34,4,5,0,0,222.1,227,120,108,16,113,11,94,1,1,7,972,83,4.38,1.529,9.2,0.6,4.6,3.8,0.83
187,Steve Trout*\troutst01,25,CHC,10,14,.417,4.65,34,32,0,1,0,0,180.0,217,105,93,13,59,5,80,2,2,7,789,82,3.82,1.533,10.9,0.7,3.0,4.0,1.36
188,Lee Tunnell\tunnele01,22,PIT,11,6,.647,3.65,35,25,4,5,3,0,177.2,167,81,72,15,58,3,95,2,5,11,731,102,3.80,1.266,8.5,0.8,2.9,4.8,1.64
189,Fernando Valenzuela*\valenfe01,22,LAD,15,10,.600,3.75,35,35,0,9,4,0,257.0,245,122,107,16,99,10,189,3,1,12,1094,96,3.28,1.339,8.6,0.6,3.5,6.6,1.91
190,Dave Von Ohlen*\vonohda01,24,STL,3,2,.600,3.29,46,0,17,0,0,2,68.1,71,27,25,3,25,8,21,3,0,1,290,111,3.94,1.405,9.4,0.4,3.3,2.8,0.84
191,Bob Walk\walkbo01,26,ATL,0,0,,7.36,1,1,0,0,0,0,3.2,7,3,3,0,2,0,4,0,0,0,20,59,2.21,2.455,17.2,0.0,4.9,9.8,2.00
192,Bob Welch\welchbo01,26,LAD,15,12,.556,2.65,31,31,0,4,3,0,204.0,164,73,60,13,72,4,156,3,6,4,828,136,3.16,1.157,7.2,0.6,3.2,6.9,2.17
193,Chris Welsh*\welshch01,28,TOT,0,2,.000,4.42,23,6,6,0,0,0,59.0,59,35,29,7,20,1,22,4,0,5,254,82,4.77,1.339,9.0,1.1,3.1,3.4,1.10
194,Chris Welsh*\welshch01,28,SDP,0,1,.000,2.51,7,1,3,0,0,0,14.1,13,5,4,2,2,0,5,0,0,3,59,145,4.29,1.047,8.2,1.3,1.3,3.1,2.50
195,Chris Welsh*\welshch01,28,MON,0,1,.000,5.04,16,5,3,0,0,0,44.2,46,30,25,5,18,1,17,4,0,2,195,71,4.93,1.433,9.3,1.0,3.6,3.4,0.94
196,Larry White\whitela01,24,LAD,0,0,,1.29,4,0,2,0,0,0,7.0,4,1,1,0,3,0,5,0,0,0,26,297,2.61,1.000,5.1,0.0,3.9,6.4,1.67
197,Ed Whitson\whitsed01,28,SDP,5,7,.417,4.30,31,21,4,2,0,1,144.1,143,73,69,23,50,1,81,1,0,2,617,82,4.76,1.337,8.9,1.4,3.1,5.1,1.62
198,Jim Winn\winnji01,23,PIT,0,0,,7.36,7,0,3,0,0,0,11.0,12,9,9,2,6,0,3,0,0,1,51,52,6.21,1.636,9.8,1.6,4.9,2.5,0.50
199,Ricky Wright*\wrighri01,24,LAD,0,0,,2.84,6,0,3,0,0,0,6.1,5,2,2,0,2,1,5,0,0,1,26,135,2.12,1.105,7.1,0.0,2.8,7.1,2.50
200,Pat Zachry\zachrpa01,31,LAD,6,1,.857,2.49,40,1,11,0,0,0,61.1,63,22,17,4,21,6,36,1,0,0,257,145,3.51,1.370,9.2,0.6,3.1,5.3,1.71
