Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
137,Jerry Reuss*\reussje01,26,PIT,18,11,.621,2.54,32,32,0,15,6,0,237.1,224,73,67,10,78,8,131,0,1,4,984,139,3.02,1.272,8.5,0.4,3.0,5.0,1.68
138,Ken Reynolds*\reynoke01,28,STL,0,1,.000,1.59,10,0,3,0,0,0,17.0,12,4,3,0,11,2,7,0,0,0,68,244,3.70,1.353,6.4,0.0,5.8,3.7,0.64
139,Rick Rhoden\rhoderi01,22,LAD,3,3,.500,3.08,26,11,5,1,0,0,99.1,94,40,34,8,32,1,40,1,2,2,415,111,3.83,1.268,8.5,0.7,2.9,3.6,1.25
140,J.R. Richard\richaj.01,25,HOU,12,10,.545,4.39,33,31,1,7,1,0,203.0,178,107,99,8,138,0,176,4,5,20,905,77,3.46,1.557,7.9,0.4,6.1,7.8,1.28
141,Dave Roberts*\roberda05,30,HOU,8,14,.364,4.27,32,27,3,7,0,1,198.1,182,98,94,16,73,4,101,2,0,8,841,79,3.75,1.286,8.3,0.7,3.3,4.6,1.38
142,Steve Rogers\rogerst01,25,MON,11,12,.478,3.29,35,35,0,12,3,0,251.2,248,104,92,13,88,8,137,4,1,13,1068,117,3.27,1.335,8.9,0.5,3.1,4.9,1.56
143,Jim Rooker*\rookeji01,32,PIT,13,11,.542,2.97,28,28,0,7,1,0,196.2,177,80,65,16,76,13,102,3,1,5,839,119,3.81,1.286,8.1,0.7,3.5,4.7,1.34
144,Dick Ruthven\ruthvdi01,24,PHI,2,2,.500,4.20,11,7,3,0,0,0,40.2,37,22,19,2,22,0,26,1,0,1,177,90,3.64,1.451,8.2,0.4,4.9,5.8,1.18
145,Ray Sadecki*\sadecra01,34,TOT,3,3,.500,4.07,33,5,8,0,0,1,77.1,86,46,35,3,28,7,32,4,0,4,346,94,3.51,1.474,10.0,0.3,3.3,3.7,1.14
146,Ray Sadecki*\sadecra01,34,STL,1,0,1.000,3.27,8,0,4,0,0,0,11.0,13,7,4,0,7,2,8,0,0,0,55,120,3.04,1.818,10.6,0.0,5.7,6.5,1.14
147,Ray Sadecki*\sadecra01,34,ATL,2,3,.400,4.21,25,5,4,0,0,1,66.1,73,39,31,3,21,5,24,4,0,4,291,90,3.58,1.417,9.9,0.4,2.8,3.3,1.14
148,Ken Sanders\sandeke01,33,NYM,1,1,.500,2.30,30,0,18,0,0,5,43.0,31,11,11,2,14,7,8,0,0,0,172,151,3.80,1.047,6.5,0.4,2.9,1.7,0.57
149,Mac Scarce*\scarcma01,26,NYM,0,0,,,1,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,
150,Fred Scherman*\scherfr01,30,TOT,4,4,.500,3.79,50,7,14,0,0,0,92.2,105,48,39,7,45,8,56,6,0,7,426,100,4.01,1.619,10.2,0.7,4.4,5.4,1.24
151,Fred Scherman*\scherfr01,30,HOU,0,1,.000,4.96,16,0,9,0,0,0,16.1,21,11,9,4,4,1,13,1,0,1,74,70,5.10,1.531,11.6,2.2,2.2,7.2,3.25
152,Fred Scherman*\scherfr01,30,MON,4,3,.571,3.54,34,7,5,0,0,0,76.1,84,37,30,3,41,7,43,5,0,6,352,109,3.78,1.638,9.9,0.4,4.8,5.1,1.05
153,Ron Schueler\schuero01,27,PHI,4,4,.500,5.24,46,6,7,1,0,0,92.2,88,55,54,6,40,4,69,1,2,4,391,72,3.27,1.381,8.5,0.6,3.9,6.7,1.73
154,Buddy Schultz*\schulbu01,24,CHC,2,0,1.000,6.35,6,0,0,0,0,0,5.2,11,6,4,0,5,1,4,0,0,1,35,64,3.82,2.824,17.5,0.0,7.9,6.4,0.80
155,Tom Seaver\seaveto01,30,NYM,22,9,.710,2.38,36,36,0,15,5,0,280.1,217,81,74,11,88,6,243,4,1,7,1115,146,2.35,1.088,7.0,0.4,2.8,7.8,2.76
156,Dave Sells\sellsda01,28,LAD,0,2,.000,3.86,5,0,5,0,0,0,7.0,6,3,3,2,3,0,1,0,0,0,30,94,7.30,1.286,7.7,2.6,3.9,1.3,0.33
157,Paul Siebert*\siebepa01,22,HOU,0,2,.000,2.95,7,2,5,0,0,2,18.1,20,7,6,0,6,1,6,1,0,2,77,118,3.08,1.418,9.8,0.0,2.9,2.9,1.00
158,Sonny Siebert\siebeso01,38,SDP,3,2,.600,4.39,6,6,0,0,0,0,26.2,37,15,13,2,10,4,10,1,1,0,126,81,4.05,1.763,12.5,0.7,3.4,3.4,1.00
159,Wayne Simpson\simpswa01,26,PHI,1,0,1.000,3.23,7,5,0,0,0,0,30.2,31,11,11,1,11,0,19,1,0,1,132,117,2.95,1.370,9.1,0.3,3.2,5.6,1.73
160,Eddie Solomon\solomed01,24,CHC,0,0,,1.35,6,0,3,0,0,0,6.2,7,6,1,1,6,2,3,0,0,2,34,300,6.34,1.950,9.5,1.4,8.1,4.1,0.50
161,Elias Sosa\sosael01,25,TOT,2,5,.286,4.32,57,1,25,0,0,2,89.2,92,49,43,6,43,9,46,4,1,4,395,88,4.00,1.506,9.2,0.6,4.3,4.6,1.07
162,Elias Sosa\sosael01,25,STL,0,3,.000,3.95,14,1,4,0,0,0,27.1,22,14,12,3,14,2,15,1,0,1,116,97,4.56,1.317,7.2,1.0,4.6,4.9,1.07
163,Elias Sosa\sosael01,25,ATL,2,2,.500,4.48,43,0,21,0,0,2,62.1,70,35,31,3,29,7,31,3,1,3,279,85,3.76,1.588,10.1,0.4,4.2,4.5,1.07
164,Jose Sosa\sosajo01,22,HOU,1,3,.250,4.02,25,2,9,0,0,1,47.0,51,21,21,5,23,4,31,1,0,5,206,85,4.18,1.574,9.8,1.0,4.4,5.9,1.35
165,Dan Spillner\spillda01,23,SDP,5,13,.278,4.27,37,25,3,3,0,1,166.2,194,93,79,14,63,7,104,2,0,6,746,82,3.60,1.542,10.5,0.8,3.4,5.6,1.65
166,Don Stanhouse\stanhdo01,24,MON,0,0,,8.31,4,3,0,0,0,0,13.0,19,12,12,1,11,2,5,0,0,1,67,48,5.36,2.308,13.2,0.7,7.6,3.5,0.45
167,Mike Stanton\stantmi01,22,HOU,0,2,.000,7.27,7,2,1,0,0,1,17.1,20,14,14,1,20,0,16,0,1,4,89,48,4.95,2.308,10.4,0.5,10.4,8.3,0.80
168,George Stone*\stonege02,28,NYM,3,3,.500,5.05,13,11,0,1,0,0,57.0,75,38,32,3,21,3,21,0,1,4,261,69,3.64,1.684,11.8,0.5,3.3,3.3,1.00
169,Steve Stone\stonest01,27,CHC,12,8,.600,3.95,33,32,1,6,1,0,214.1,198,103,94,24,80,3,139,5,2,2,911,97,3.94,1.297,8.3,1.0,3.4,5.8,1.74
170,Brent Strom*\strombr01,26,SDP,8,8,.500,2.54,18,16,1,6,2,0,120.1,103,42,34,6,33,2,56,2,2,5,488,138,3.18,1.130,7.7,0.4,2.5,4.2,1.70
171,Don Sutton\suttodo01,30,LAD,16,13,.552,2.87,35,35,0,11,4,0,254.1,202,87,81,17,62,5,175,3,0,7,1031,119,2.85,1.038,7.1,0.6,2.2,6.2,2.82
172,Craig Swan\swancr01,24,NYM,1,3,.250,6.39,6,6,0,0,0,0,31.0,38,22,22,4,13,2,19,1,2,0,142,55,4.39,1.645,11.0,1.2,3.8,5.5,1.46
173,Randy Tate\tatera01,22,NYM,5,13,.278,4.45,26,23,1,2,0,0,137.2,121,73,68,8,86,3,99,5,2,1,605,78,3.89,1.504,7.9,0.5,5.6,6.5,1.15
174,Chuck Taylor\tayloch02,33,MON,2,2,.500,3.53,54,0,28,0,0,6,74.0,72,32,29,6,24,5,29,1,0,0,308,110,3.87,1.297,8.8,0.7,2.9,3.5,1.21
175,Kent Tekulve\tekulke01,28,PIT,1,2,.333,2.25,34,0,9,0,0,5,56.0,43,20,14,2,23,6,28,1,0,3,232,158,3.34,1.179,6.9,0.3,3.7,4.5,1.22
176,Greg Terlecky\terlegr01,23,STL,0,1,.000,4.45,20,0,9,0,0,0,30.1,38,16,15,4,12,5,13,0,0,0,141,86,4.63,1.648,11.3,1.2,3.6,3.9,1.08
177,Mike Thompson\thompmi01,25,ATL,0,6,.000,4.70,16,10,1,0,0,0,51.2,60,32,27,2,32,0,42,0,2,5,240,81,3.32,1.781,10.5,0.3,5.6,7.3,1.31
178,Dave Tomlin*\tomlida01,26,SDP,4,2,.667,3.25,67,0,19,0,0,1,83.0,87,38,30,5,31,9,48,2,2,1,365,108,3.41,1.422,9.4,0.5,3.4,5.2,1.55
179,Tommy Toms\tomsto01,23,SFG,0,1,.000,6.10,7,0,5,0,0,0,10.1,13,8,7,1,6,5,6,0,1,0,48,65,4.43,1.839,11.3,0.9,5.2,5.2,1.00
180,Pablo Torrealba*\torrepa01,27,ATL,0,1,.000,1.35,6,0,3,0,0,0,6.2,7,2,1,0,3,0,5,0,0,0,31,297,2.44,1.500,9.5,0.0,4.1,6.8,1.67
181,Wayne Twitchell\twitcwa01,27,PHI,5,10,.333,4.42,36,20,5,0,0,0,134.1,132,82,66,10,78,3,101,1,4,10,602,85,3.82,1.563,8.8,0.7,5.2,6.8,1.29
182,Tom Underwood*\underto01,21,PHI,14,13,.519,4.14,35,35,0,7,2,0,219.1,221,110,101,12,84,5,123,6,4,9,949,90,3.41,1.391,9.1,0.5,3.4,5.0,1.46
183,Stan Wall*\wallst01,24,LAD,0,1,.000,1.69,10,0,5,0,0,0,16.0,12,6,3,0,7,0,6,1,0,1,66,208,3.34,1.188,6.8,0.0,3.9,3.4,0.86
184,Mike Wallace*\wallami01,24,STL,0,0,,2.08,9,0,4,0,0,0,8.2,9,2,2,0,5,2,6,0,0,1,39,190,2.93,1.615,9.3,0.0,5.2,6.2,1.20
185,Dan Warthen*\warthda01,22,MON,8,6,.571,3.11,40,18,12,2,0,3,167.2,130,62,58,8,87,4,128,1,3,5,700,124,3.25,1.294,7.0,0.4,4.7,6.9,1.47
186,Eddie Watt\watted01,34,CHC,0,1,.000,13.50,6,0,1,0,0,0,6.0,14,11,9,0,8,4,6,1,0,1,41,30,5.09,3.667,21.0,0.0,12.0,9.0,0.75
187,Hank Webb\webbha01,25,NYM,7,6,.538,4.07,29,15,5,3,1,0,115.0,102,58,52,12,62,4,38,1,4,4,502,85,4.93,1.426,8.0,0.9,4.9,3.0,0.61
188,Milt Wilcox\wilcomi01,25,CHC,0,1,.000,5.63,25,0,6,0,0,0,38.1,50,27,24,4,17,2,21,1,0,1,178,68,4.26,1.748,11.7,0.9,4.0,4.9,1.24
189,Charlie Williams\willich01,27,SFG,5,3,.625,3.49,55,2,21,0,0,3,98.0,94,41,38,2,66,14,45,4,0,9,438,110,4.08,1.633,8.6,0.2,6.1,4.1,0.68
190,Jim York\yorkji01,27,HOU,4,4,.500,3.86,19,4,6,0,0,0,46.2,43,22,20,1,25,3,17,5,1,1,209,88,4.07,1.457,8.3,0.2,4.8,3.3,0.68
191,Geoff Zahn*\zahnge01,29,TOT,2,8,.200,4.66,18,10,5,0,0,1,65.2,69,40,34,2,31,4,22,0,0,1,286,82,3.73,1.523,9.5,0.3,4.2,3.0,0.71
192,Geoff Zahn*\zahnge01,29,LAD,0,1,.000,9.00,2,0,2,0,0,0,3.0,2,3,3,0,5,1,1,0,0,1,14,44,6.92,2.333,6.0,0.0,15.0,3.0,0.20
193,Geoff Zahn*\zahnge01,29,CHC,2,7,.222,4.45,16,10,3,0,0,1,62.2,67,37,31,2,26,3,21,0,0,0,272,86,3.58,1.484,9.6,0.3,3.7,3.0,0.81
194,Oscar Zamora\zamoros01,30,CHC,5,2,.714,5.07,52,0,31,0,0,10,71.0,84,42,40,17,15,5,28,0,0,1,306,76,5.54,1.394,10.6,2.2,1.9,3.5,1.87
