Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ke'Bryan Hayes","PIT",135,584,537,135,97,25,3,10,65,56,40,1,113,4,4,0,,16,4,0.251177,0.0691559,0.193912,0.356636,0.30629,0.364142,0.294204,0.670432,0.112965,5.35308,0.299178,0,0.507664,60.8448,-7.51373,85.0991,0.507664,11.2773,-9.904974043369293,13.36430835723877,2.36341,362.1099853515625,,,,,,,553.8,4.102222222,553.8,4.102222222,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"Marcell Ozuna","ATL",153,661,587,151,91,27,0,33,82,99,66,1,162,3,4,0,,1,0,0.257947,0.100408,0.244418,0.410804,0.334693,0.474603,0.348651,0.809296,0.216655,1.83423,0.297867,0,-1.03806,97.7748,20.4646,123.14,-1.03806,0,17.24956965446472,-16.42299461364746,2.35421,68.76000213623047,,,,,,,856,5.594771241,856,5.594771241,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"Bryan Reynolds","PIT",148,640,570,151,100,27,4,21,74,84,57,4,139,9,4,0,,9,2,0.265193,0.089298,0.216565,0.412338,0.339473,0.435359,0.335572,0.774832,0.170166,4.60882,0.314588,0,-0.351083,87.9498,13.0809,112.943,-0.351083,-0.448625,9.554840385913849,-8.101094007492065,2.34734,98.11000061035156,,,,,,,783.6,5.294594594,783.6,5.294594594,,,,,,,,,,,,,,,,,,,"Bryan Reynolds","19326",668804
"Garrett Mitchell","MIL",113,487,429,105,66,22,3,14,64,61,47,0,149,6,3,2,,24,5,0.245013,0.0966906,0.306187,0.315789,0.326578,0.409574,0.322617,0.736152,0.164561,6.76126,0.338651,0,1.86014,61.8405,4.87506,106.438,1.86014,0.979868,5.609101057052612,0.7314110398292542,2.32662,244.66000366210938,,,,,,,562.1,4.974336283,562.1,4.974336283,,,,,,,,,,,,,,,,,,,"Garrett Mitchell","27555",669003
"Michael Busch","CHC",124,536,470,116,69,26,2,20,75,68,55,1,145,7,3,0,,3,1,0.247354,0.102969,0.270661,0.380435,0.333682,0.437544,0.335529,0.771226,0.190191,4.16871,0.312226,0,-0.718746,73.6212,10.9339,118.046,-0.718746,3.06806,10.845653235912323,-6.206940174102783,2.31878,252.30999755859375,,,,,,,643.3,5.187903225,643.3,5.187903225,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Iván Herrera","STL",100,396,343,86,58,18,2,8,46,44,46,0,85,5,2,0,,5,1,0.250466,0.116009,0.215644,0.537968,0.345491,0.384492,0.324293,0.729983,0.134026,4.70169,0.309272,0,-0.26228,50.8398,4.50015,109.406,-0.26228,-2.21293,4.193408876657486,4.5947816371917725,2.26757,225.9600067138672,,,,,,,437.1,4.371,437.1,4.371,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"Seiya Suzuki","CHC",127,550,483,127,79,24,4,20,70,69,59,3,139,5,3,0,,11,5,0.263215,0.106641,0.253512,0.420655,0.346743,0.455041,0.346373,0.801784,0.191826,5.01517,0.327243,0,-0.931528,80.3061,16.0115,125.345,-0.931528,-0.225829,15.726639330387115,-12.396200254559517,2.23083,84.3499984741211,,,,,,,707.5,5.570866141,707.5,5.570866141,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Luis García Jr.","WSN",124,536,503,137,93,25,3,15,61,68,30,2,85,0,3,0,,13,5,0.271907,0.0555175,0.158901,0.349385,0.310638,0.424605,0.316492,0.735243,0.152698,4.91616,0.299191,0,-0.26632,65.3838,2.7218,103.051,-0.26632,0.172507,1.6881510317325592,2.085624560713768,2.22871,127.55999755859375,,,,,,,595.5,4.802419354,595.5,4.802419354,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Nathaniel Lowe","WSN",143,619,546,150,109,21,2,17,68,70,66,1,130,4,4,0,,3,1,0.274123,0.106299,0.209625,0.507092,0.354429,0.415148,0.337988,0.769578,0.141026,2.98534,0.329039,0,-1.20687,86.2858,13.8583,117.52,-1.20687,0.190131,11.764532446861267,-10.866195395588875,2.21833,262.8599853515625,,,,,,,739,5.167832167,739,5.167832167,,,,,,,,,,,,,,,,,,,"Nathaniel Lowe","19566",663993
"Brendan Donovan","STL",132,570,502,140,101,25,2,12,67,62,51,1,77,13,3,1,,4,4,0.278381,0.0899297,0.13528,0.664766,0.357704,0.405571,0.336575,0.763275,0.12719,3.17671,0.307589,0,-2.08827,78.8501,12.1192,117.672,-2.08827,-3.64376,9.966867208480835,-7.569374084472656,2.20598,248.27000427246094,,,,,,,667.1,5.053787878,667.1,5.053787878,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
