Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Roque Gutierrez","LAD",0.0511,0.0635,0.0412,5.22054,0.4146,0.1246,0,0,,1,4.44,1.071,0.6178,0.58006,0.179778,0.4206,0.0106,0.0406,0.7359,6.6231,3.7854,1.74964,1.618,0.165743,0.0947297,0.07101350277662277,0.269177,1.4916,0.290952,0.704728,0.396427,,5.38405,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Roque Gutierrez","sa3015440",692262
"Garrett Edwards","TBR",0.0448,0.0769,0.061,5.26491,0.1754,0.1754,0,0,,1,4.448,1.0923,0.6232,0.58499,0.173778,0.3933,0.0041,0.0443,0.661,5.949,3.5397,1.68065,1.564,0.148606,0.0884218,0.060184359550476074,0.272367,1.4856,0.289242,0.69419,0.385575,,5.38505,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Garrett Edwards","sa3024980",801435
"Jorge Marcheco","ATH",0.0483,0.0682,0.0465,5.23224,0.3486,0.1386,0,0,,1,4.394,1.0776,0.6165,0.58136,0.188222,0.3462,0.0087,0.0498,0.6921,6.2289,3.1158,1.99913,1.694,0.15751,0.0787893,0.07872097939252853,0.269535,1.4238,0.285269,0.695775,0.350381,,5.38583,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jorge Marcheco","sa3018025",703420
"Chris Kachmar",,0.0481,0.0734,0.0616,5.2344,0.1754,0.1754,0,0,,1,4.446,1.0447,0.6172,0.5816,0.179333,0.4295,0.0041,0.0465,0.7541,6.7869,3.8655,1.75576,1.614,0.169613,0.0966037,0.0730094462633133,0.263149,1.4742,0.284982,0.70066,0.348001,,5.38627,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chris Kachmar","sa1170503",690148
"Noah Dean","BOS",0.047,0.072,0.0528,5.26635,0.2678,0.1558,0,0,,1,4.632,1.0245,0.6276,0.58515,0.131,0.6545,0.0069,0.0756,0.821,7.389,5.8905,1.25439,1.179,0.177245,0.1413,0.0359455943107605,0.262564,1.679,0.302892,0.702995,0.446889,,5.38644,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Noah Dean","sa3020740",688629
"Jason Savacool","STL",0.0457,0.0754,0.0606,5.17626,0.1994,0.1704,0,0,,1,4.546,1.1169,0.6206,0.57514,0.133556,0.506,0.0048,0.0429,0.5656,5.0904,4.554,1.11779,1.202,0.124417,0.111307,0.013110429048538208,0.279428,1.6229,0.298169,0.698018,0.48061,,5.38686,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jason Savacool","sa3022856",691013
"Cedric De Grandpre","ATL",0.0488,0.0727,0.0581,5.41575,0.1754,0.1754,0,0,,1,4.556,1.0949,0.6435,0.60175,0.150889,0.522,0.0042,0.0524,0.7154,6.4386,4.698,1.3705,1.358,0.157024,0.114574,0.04244951158761978,0.27499,1.6169,0.303023,0.692488,0.436478,,5.38909,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cedric De Grandpre","sa3020315",678142
"Jairo Solis",,0.0466,0.0736,0.0561,5.32602,0.22,0.166,0,0,,1,4.445,1.0951,0.6283,0.59178,0.180333,0.3829,0.0053,0.0454,0.687,6.183,3.4461,1.7942,1.623,0.154556,0.0861417,0.06841393560171127,0.272637,1.478,0.290461,0.693331,0.364006,,5.39037,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jairo Solis","sa3003037",672810
"Lucas Elissalt","DET",0.0449,0.0751,0.0547,5.3235,0.2389,0.1619,0,0,,1,4.527,1.0869,0.6315,0.5915,0.155778,0.4812,0.0059,0.046,0.6757,6.0813,4.3308,1.4042,1.402,0.14926,0.106296,0.04296443611383438,0.271739,1.5681,0.293885,0.693772,0.402904,,5.39045,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Lucas Elissalt","sa3067134",827640
"Jack Mahoney","COL",0.0417,0.0801,0.0522,5.72301,0.1754,0.1754,0,0,,1,4.521,1.2123,0.6794,0.63589,0.164556,0.3878,0.0041,0.0467,0.5934,5.3406,3.4902,1.53017,1.481,0.131254,0.0857775,0.04547666758298874,0.29666,1.6001,0.314776,0.67218,0.468897,,5.39106,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jack Mahoney","sa3023157",694968
"Aníbal Sánchez",,0.0461,0.0755,0.0582,5.41215,0.1754,0.1754,0,0,,1,4.47,1.1042,0.6388,0.60135,0.177889,0.4003,0.0071,0.0448,0.6946,6.2514,3.6027,1.7352,1.601,0.155391,0.0895526,0.06583892554044724,0.274342,1.5045,0.293842,0.68955,0.377008,,5.39379,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Anibal Sanchez","3284",434671
"Kyle Robinson","ATH",0.0479,0.0725,0.0557,5.36013,0.2167,0.1667,0,0,,1,4.491,1.134,0.6381,0.59557,0.157222,0.4365,0.0052,0.0369,0.6026,5.4234,3.9285,1.38053,1.415,0.134179,0.0971944,0.03698506951332092,0.282258,1.5705,0.299829,0.690468,0.447337,,5.39403,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Kyle Robinson","sa3025537",701836
"Sebastian Gongora","BAL",0.0493,0.0718,0.0593,5.28714,0.1911,0.1721,0,0,,1,4.553,1.0993,0.6295,0.58746,0.149556,0.524,0.0046,0.0413,0.6891,6.2019,4.716,1.31508,1.346,0.151351,0.115089,0.036261819303035736,0.275673,1.6233,0.301598,0.702868,0.435964,,5.39706,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Sebastian Gongora","sa3025644",807792
"Garrett Horn","MIN",0.0457,0.076,0.0588,5.3793,0.1754,0.1754,0,0,,1,4.572,1.0857,0.6374,0.5977,0.149111,0.5437,0.0042,0.0428,0.718,6.462,4.8933,1.32058,1.342,0.157043,0.11892,0.03812335431575775,0.272413,1.6294,0.300344,0.698275,0.3973,,5.39708,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Garrett Horn","sa3034093",701718
"Zach Plesac",,0.0474,0.0741,0.0608,5.27508,0.1754,0.1754,0,0,,1,4.437,1.1391,0.6246,0.58612,0.178444,0.3515,0.0038,0.0294,0.5975,5.3775,3.1635,1.69986,1.606,0.134663,0.0792202,0.05544287711381912,0.280836,1.4906,0.292869,0.697949,0.387006,,5.40261,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Zach Plesac","19979",668676
"Aaron Brown",,0.0462,0.0738,0.0551,5.33979,0.2266,0.1646,0,0,,1,4.446,1.1276,0.6319,0.59331,0.176111,0.3643,0.0054,0.0399,0.6156,5.5404,3.2787,1.68982,1.585,0.138462,0.0819388,0.05652270466089249,0.278985,1.4919,0.292758,0.690572,0.391008,,5.40598,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Aaron Brown","sa3017500",676345
"Corey Avant","ATH",0.0479,0.0718,0.0543,5.33592,0.2381,0.1621,0,0,,1,4.51,1.101,0.6349,0.59288,0.154667,0.4812,0.0058,0.0439,0.6551,5.8959,4.3308,1.36139,1.392,0.145255,0.106696,0.03855875879526138,0.276293,1.5822,0.298045,0.693654,0.441334,,5.4109,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Corey Avant","sa3023137",813895
"Owen Hackman","ATL",0.0478,0.0719,0.0522,5.46921,0.2381,0.1621,0,0,,1,4.505,1.1414,0.6483,0.60769,0.165667,0.425,0.0059,0.0417,0.6375,5.7375,3.825,1.5,1.491,0.141509,0.0943396,0.04716980457305908,0.282644,1.5664,0.301605,0.68799,0.419536,,5.4139,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Owen Hackman","sa3025349",813706
"Alex Santos II","HOU",0.0473,0.0725,0.0534,5.36724,0.2406,0.1616,0,0,,1,4.526,1.0412,0.6356,0.59636,0.162333,0.5448,0.0059,0.0443,0.7972,7.1748,4.9032,1.46329,1.461,0.176138,0.120371,0.055766694247722626,0.264472,1.586,0.295183,0.699475,0.402626,,5.41837,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Alex Santos II","sa3014684",691012
"Yunior Marte","SFG",0.0442,0.0769,0.0572,5.37777,0.1952,0.1712,0,0,,1,4.52,1.1308,0.6394,0.59753,0.155889,0.4366,0.0047,0.0395,0.5853,5.2677,3.9294,1.34059,1.403,0.129491,0.0965929,0.03289823234081268,0.279631,1.5674,0.295185,0.687838,0.426416,,5.41939,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Yunior Marte","sa3018367",805074
"Wellington Aracena","ARI",0.0463,0.0722,0.049,5.44689,0.2818,0.1528,0,0,,1,4.615,1.0765,0.6486,0.60521,0.132556,0.6213,0.0073,0.04,0.7104,6.3936,5.5917,1.14341,1.193,0.153933,0.134626,0.019306614995002747,0.272277,1.6978,0.303447,0.693813,0.448217,,5.42146,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Wellington Aracena","sa3019265",800286
"Edgar Barclay","NYY",0.051,0.0691,0.0611,5.04864,0.2191,0.1661,0,0,,1,4.471,1.0579,0.5987,0.56096,0.172889,0.4339,0.0053,0.0455,0.699,6.291,3.9051,1.61097,1.556,0.156341,0.0970476,0.059293217957019806,0.265032,1.4918,0.283684,0.71462,0.375798,,5.42289,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Edgar Barclay","sa1170012",687607
"Kevin Miranda",,0.0449,0.0701,0.0408,5.33871,0.4063,0.1263,0,0,,1,4.445,1.1415,0.632,0.59319,0.175222,0.3464,0.0104,0.0451,0.5816,5.2344,3.1176,1.67898,1.577,0.130844,0.0779303,0.05291338264942169,0.281608,1.4879,0.293107,0.688804,0.395995,,5.42432,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Kevin Miranda","sa3020757",806656
"D.J. McCarty","TEX",0.0464,0.0736,0.0551,5.3262,0.2299,0.1639,0,0,,1,4.555,1.0831,0.634,0.5918,0.148,0.5058,0.0057,0.0786,0.694,6.246,4.5522,1.37208,1.332,0.15236,0.111043,0.041317231953144073,0.27278,1.5889,0.298888,0.691105,0.447399,,5.42434,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"D.J. McCarty","sa3015222",695769
"Tommy Milone",,0.0474,0.0742,0.0603,5.30307,0.1754,0.1754,0,0,,1,4.435,1.1146,0.6248,0.58923,0.185222,0.3547,0.0038,0.037,0.6467,5.8203,3.1923,1.82323,1.667,0.145817,0.0799775,0.06583991646766663,0.275666,1.4693,0.289402,0.69794,0.344,,5.42473,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tommy Milone","7608",543548
"Juan Valera","BOS",0.045,0.0767,0.0554,5.55408,0.1754,0.1754,0,0,,1,4.554,1.1204,0.659,0.61712,0.153,0.4989,0.0042,0.0481,0.6701,6.0309,4.4901,1.34315,1.377,0.147145,0.109552,0.03759332001209259,0.279611,1.6193,0.303841,0.683439,0.436226,,5.42494,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Juan Valera","sa3021570",813536
"Leonel Sequera","STL",0.0448,0.0769,0.0611,5.26221,0.1754,0.1754,0,0,,1,4.56,1.1542,0.6313,0.58469,0.131667,0.4767,0.0042,0.0544,0.5073,4.5657,4.2903,1.06419,1.185,0.11125,0.104539,0.006710529327392578,0.28648,1.6309,0.301638,0.691016,0.496597,,5.4255,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Leonel Sequera","sa3019268",800320
"Brett Gillis","HOU",0.0466,0.0711,0.0478,5.38695,0.3131,0.1461,0,0,,1,4.487,1.0908,0.6381,0.59855,0.169222,0.4529,0.0079,0.0455,0.7015,6.3135,4.0761,1.54891,1.523,0.156341,0.100936,0.055404506623744965,0.273479,1.5437,0.295579,0.692996,0.409226,,5.42723,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brett Gillis","sa3020110",702094
"Keyner Martinez","SFG",0.0434,0.0747,0.0485,5.41161,0.3032,0.1482,0,0,,1,4.583,1.1092,0.6443,0.60129,0.144111,0.5265,0.0078,0.0431,0.6444,5.7996,4.7385,1.22393,1.297,0.140607,0.114881,0.025725506246089935,0.276374,1.6357,0.299263,0.69138,0.442084,,5.42858,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Keyner Martinez","sa3023631",815212
"Charlee Soto","MIN",0.0443,0.0775,0.0565,5.49756,0.1754,0.1754,0,0,,1,4.572,1.1191,0.6531,0.61084,0.147556,0.5152,0.0042,0.0502,0.6604,5.9436,4.6368,1.28183,1.328,0.144444,0.112686,0.031758517026901245,0.279314,1.6343,0.303736,0.687249,0.438989,,5.42876,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Charlee Soto","sa3023450",805792
"Erian Rodriguez","CHC",0.0479,0.0737,0.0607,5.27904,0.1754,0.1754,0,0,,1,4.498,1.0936,0.6286,0.58656,0.154778,0.462,0.0041,0.0557,0.6355,5.7195,4.158,1.37554,1.393,0.141285,0.102712,0.03857269883155823,0.274753,1.5556,0.2943,0.692354,0.439015,,5.42935,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Erian Rodriguez","sa3019625",701477
"Christian Oppor","CHW",0.0462,0.0755,0.0643,5.09553,0.1754,0.1754,0,0,,1,4.545,1.027,0.6061,0.56617,0.151778,0.5667,0.0042,0.0538,0.7699,6.9291,5.1003,1.35857,1.366,0.169395,0.124686,0.04470847547054291,0.261689,1.5937,0.291467,0.715025,0.409794,,5.42995,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Christian Oppor","sa3022950",803291
"Ryan Costeiu","LAA",0.0434,0.0766,0.0544,5.32413,0.2373,0.1623,0,0,,1,4.467,1.0671,0.6291,0.59157,0.176778,0.453,0.0058,0.041,0.7423,6.6807,4.077,1.63863,1.591,0.166174,0.10141,0.06476381421089172,0.268588,1.5201,0.291534,0.700135,0.380297,,5.43065,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ryan Costeiu","sa3017260",695065
"Justin Dunn",,0.0456,0.0761,0.0573,5.45562,0.1754,0.1754,0,0,,1,4.511,1.0665,0.6443,0.60618,0.166667,0.483,0.0037,0.0551,0.7426,6.6834,4.347,1.53747,1.5,0.16462,0.107072,0.057548217475414276,0.268444,1.5495,0.293714,0.687755,0.385007,,5.4309,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Justin Dunn","19268",643290
"Brett Wichrowski","MIL",0.0461,0.0756,0.0609,5.26977,0.1754,0.1754,0,0,,1,4.482,1.0968,0.6264,0.58553,0.164333,0.4252,0.0041,0.0577,0.6443,5.7987,3.8268,1.51529,1.479,0.143753,0.0948684,0.048884421586990356,0.274262,1.522,0.292267,0.693225,0.426044,,5.43157,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brett Wichrowski","sa3023366",814489
"Boston Bateman","BAL",0.0491,0.0724,0.0603,5.30307,0.1754,0.1754,0,0,,1,4.562,1.1196,0.6328,0.58923,0.145222,0.5144,0.0042,0.0462,0.6359,5.7231,4.6296,1.2362,1.307,0.139391,0.112758,0.026633061468601227,0.279802,1.634,0.302576,0.699803,0.454988,,5.43302,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Boston Bateman","sa3067145",815348
"Xavier Rivas","NYY",0.051,0.0702,0.0637,5.08095,0.1845,0.1735,0,0,,1,4.556,1.027,0.6046,0.56455,0.154444,0.5641,0.0044,0.0465,0.7702,6.9318,5.0769,1.36536,1.39,0.169052,0.123815,0.04523704946041107,0.260303,1.5911,0.288853,0.717518,0.404139,,5.43431,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Xavier Rivas","sa3040812",814392
"Nick Payero",,0.0463,0.0734,0.0541,5.32728,0.2414,0.1614,0,0,,1,4.451,1.1089,0.6301,0.59192,0.176556,0.3886,0.0059,0.0381,0.6373,5.7357,3.4974,1.63999,1.589,0.143181,0.0873062,0.05587509274482727,0.275551,1.4975,0.29041,0.693741,0.383004,,5.43586,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nick Payero","sa3022956",809579
"Tommy Parsons",,0.0461,0.074,0.0541,5.38641,0.2307,0.1637,0,0,,1,4.419,1.1202,0.6339,0.59849,0.191556,0.3319,0.0056,0.0393,0.6511,5.8599,2.9871,1.96174,1.724,0.147341,0.0751075,0.07223352789878845,0.276743,1.4521,0.289736,0.691093,0.346992,,5.43676,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tommy Parsons","sa3007624",682418
"Hung-Leng Chang","PIT",0.0445,0.0771,0.0575,5.42034,0.182,0.174,0,0,,1,4.511,1.1563,0.6442,0.60226,0.155444,0.4072,0.0043,0.0504,0.5452,4.9068,3.6648,1.3389,1.399,0.12086,0.0902682,0.03059188276529312,0.285267,1.5635,0.298517,0.683049,0.42972,,5.43831,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Hung-Leng Chang","sa3019518",800213
"Ben Anderson","TEX",0.0462,0.0746,0.0563,5.3802,0.2043,0.1693,0,0,,1,4.469,1.1583,0.6393,0.5978,0.168333,0.3724,0.0049,0.0406,0.5619,5.0571,3.3516,1.50886,1.515,0.125733,0.0833296,0.04240323603153229,0.285577,1.5307,0.297666,0.688322,0.431018,,5.43867,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ben Anderson","sa3010560",670391
"Victor Lizarraga","SDP",0.0475,0.0736,0.0604,5.23575,0.1886,0.1726,0,0,,1,4.494,1.0596,0.6207,0.58175,0.165444,0.4748,0.0045,0.0525,0.7136,6.4224,4.2732,1.50295,1.489,0.15879,0.105652,0.05313751846551895,0.267124,1.5344,0.28959,0.701348,0.397559,,5.44061,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Victor Lizarraga","sa3015220",694205
"Zach Fruit","BAL",0.0482,0.0729,0.0573,5.39595,0.1886,0.1726,0,0,,1,4.519,1.1059,0.6411,0.59955,0.162778,0.4762,0.0045,0.0436,0.6837,6.1533,4.2858,1.43574,1.465,0.151295,0.105377,0.04591725021600723,0.27653,1.5821,0.299145,0.69487,0.433945,,5.44325,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Zach Fruit","sa3023507",688396
"Michael Caldon","BAL",0.0463,0.0685,0.039,5.42385,0.4113,0.1253,0,0,,1,4.494,1.0932,0.6405,0.60265,0.177222,0.448,0.0107,0.0426,0.7317,6.5853,4.032,1.63326,1.595,0.162817,0.0996885,0.06312861293554306,0.273068,1.5412,0.296004,0.696549,0.385838,,5.44743,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Michael Caldon","sa3067147",828511
"Nate Peterson","CIN",0.0443,0.0685,0.0351,5.26005,0.4855,0.1095,0,0,,1,4.479,1.1019,0.6237,0.58445,0.175333,0.4392,0.0127,0.0326,0.6899,6.2091,3.9528,1.57081,1.578,0.15403,0.0980576,0.055972300469875336,0.27498,1.5411,0.2949,0.708071,0.406879,,5.45007,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nate Peterson","sa3020804",685396
"David Shields","KCR",0.0469,0.0747,0.0582,5.4099,0.1754,0.1754,0,0,,1,4.556,1.1286,0.6435,0.6011,0.148556,0.5017,0.0042,0.0424,0.6242,5.6178,4.5153,1.24417,1.337,0.137006,0.110119,0.026887618005275726,0.281313,1.6303,0.302563,0.693795,0.435926,,5.45026,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"David Shields","sa3067433",815789
"Aldrin Batista","CHW",0.0431,0.0707,0.0394,5.20722,0.45,0.117,0,0,,1,4.512,1.0793,0.6194,0.57858,0.158444,0.4791,0.0119,0.0577,0.675,6.075,4.3119,1.40889,1.426,0.149601,0.106184,0.0434175506234169,0.271508,1.5584,0.293102,0.70254,0.428671,,5.45531,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Aldrin Batista","sa3019119",702881
"Franklin Gomez","CLE",0.0445,0.0746,0.0545,5.21604,0.2628,0.1568,0,0,,1,4.57,1.0982,0.6239,0.57956,0.138111,0.5386,0.0066,0.0515,0.6219,5.5971,4.8474,1.15466,1.243,0.136083,0.117856,0.018227577209472656,0.275937,1.6368,0.298175,0.701724,0.464128,,5.45708,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Franklin Gomez","sa3019153",800338
"Travis Smith","MIL",0.045,0.0767,0.0595,5.34357,0.1754,0.1754,0,0,,1,4.509,1.1552,0.6382,0.59373,0.153111,0.4235,0.0041,0.0452,0.5364,4.8276,3.8115,1.26659,1.378,0.118962,0.0939233,0.025038816034793854,0.285919,1.5787,0.299061,0.689342,0.472232,,5.45888,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Travis Smith","sa3042647",695605
"Yunior Tur","ATH",0.0487,0.0722,0.0577,5.33277,0.1977,0.1707,0,0,,1,4.479,1.0624,0.6307,0.59253,0.171556,0.4614,0.0047,0.0519,0.7231,6.5079,4.1526,1.56719,1.544,0.161442,0.103014,0.058428213000297546,0.267897,1.5238,0.290079,0.695765,0.387166,,5.45906,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Yunior Tur","sa3021045",814305
"Chung-Hsiang Huang","ARI",0.0455,0.0759,0.0534,5.62041,0.1853,0.1733,0,0,,1,4.564,1.1411,0.6661,0.62449,0.152111,0.4867,0.0044,0.046,0.6255,5.6295,4.3803,1.28519,1.369,0.137051,0.106639,0.03041192889213562,0.28306,1.6278,0.303959,0.679721,0.421571,,5.45968,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chung-Hsiang Huang","sa3067525",829473
"Christian Little","SEA",0.0472,0.0744,0.0613,5.25042,0.1754,0.1754,0,0,,1,4.517,1.077,0.6241,0.58338,0.160111,0.4818,0.0041,0.0456,0.669,6.021,4.3362,1.38854,1.441,0.148107,0.106664,0.04144344478845596,0.269952,1.5588,0.29011,0.700336,0.413047,,5.46078,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Christian Little","sa3036393",691733
"Madison Bumgarner",,0.046,0.0756,0.0577,5.43663,0.1754,0.1754,0,0,,1,4.464,1.1179,0.6395,0.60407,0.185889,0.3675,0.0058,0.0464,0.6658,5.9922,3.3075,1.8117,1.673,0.149149,0.0823253,0.06682346761226654,0.276018,1.4854,0.291398,0.690443,0.338997,,5.46179,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Madison Bumgarner","5524",518516
"Matthew Thompson",,0.0465,0.0746,0.0576,5.33736,0.1985,0.1705,0,0,,1,4.544,1.0439,0.6328,0.59304,0.157222,0.5561,0.0048,0.0436,0.7568,6.8112,5.0049,1.36091,1.415,0.166549,0.122381,0.0441681370139122,0.26466,1.6,0.292606,0.700926,0.401001,,5.46453,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Matthew Thompson","sa3011866",683010
"Ashton Izzi","ARI",0.0456,0.076,0.0543,5.60988,0.1754,0.1754,0,0,,1,4.566,1.1516,0.6658,0.62332,0.149444,0.4837,0.0042,0.0432,0.594,5.346,4.3533,1.22803,1.345,0.130092,0.105935,0.024156808853149414,0.285113,1.6353,0.304084,0.679837,0.4336,,5.47061,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ashton Izzi","sa3022230",802416
"Orlando Ortiz-Mayr","MIA",0.0432,0.0778,0.0565,5.35626,0.2068,0.1688,0,0,,1,4.535,1.1022,0.6377,0.59514,0.15,0.4849,0.005,0.0578,0.6185,5.5665,4.3641,1.27552,1.35,0.136384,0.106924,0.029459752142429352,0.276081,1.5871,0.295366,0.68942,0.441176,,5.47624,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Orlando Ortiz-Mayr","sa3018181",689508
