Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Liam Hicks","MIA",26,103,89,20,15,4,0,1,10,7,11,0,19,2,1,0,,0,0,0.227552,0.105682,0.185976,0.568256,0.325806,0.303001,0.28754,0.628807,0.0754487,1.69578,0.27828,-0.0277164,-0.225356,10.172,-1.87678,80.5787,-0.253072,0,-2.645153194665909,1.75,0.261794,999,,,,,,,83,3.192307692,83,3.192307692,,,,,,,,,,,,,,,,,,,"Liam Hicks","sa3017400",689414
"Luis Matos","SFG",55,238,220,53,36,12,0,5,23,25,12,0,35,3,2,0,,4,1,0.242056,0.0517234,0.145659,0.355099,0.28836,0.372105,0.288167,0.660465,0.130048,3.88616,0.262408,-0.0968354,-0.00308714,23.6242,-4.21659,85.5896,-0.0999225,1.05805,-4.201148875057697,-1.1919459104537964,0.261555,613.6599731445312,,,,,,,208.4,3.789090909,208.4,3.789090909,,,,,,,,,,,,,,,,,,,"Luis Matos","26467",682641
"Nick Yorke","PIT",34,147,133,33,23,7,0,3,16,14,11,0,35,1,1,0,,4,1,0.246588,0.0774968,0.235353,0.32928,0.308516,0.371945,0.298736,0.680462,0.125357,4.78261,0.308374,0.0168862,0.019105,15.8419,-1.35392,88.1494,0.0359912,-0.0496032,-2.047155812382698,-0.32460325211286545,0.26062,456.17999267578125,,,,,,,141.1,4.15,141.1,4.15,,,,,,,,,,,,,,,,,,,"Nick Yorke","27504",694377
"Noelvi Marte","CIN",36,154,141,33,22,7,0,4,15,16,10,0,38,1,1,0,,5,1,0.237371,0.067845,0.249035,0.272432,0.293141,0.3796,0.293841,0.672741,0.142229,4.79674,0.293384,0.129218,0.221182,15.9895,-2.02512,80.9669,0.3504,-0.110153,-3.154619485139847,0.43984653800725937,0.249269,372.2099914550781,,,,,,,141.4,3.927777777,141.4,3.927777777,,,,,,,,,,,,,,,,,,,"Noelvi Marte","26517",682622
"Stuart Fairchild","CIN",58,252,223,50,32,10,1,8,28,27,20,0,67,6,2,1,,9,3,0.225946,0.0791771,0.265174,0.298585,0.30396,0.381382,0.301579,0.685343,0.155436,5.5509,0.28453,-0.0216331,0.0920202,27.7341,-1.74432,86.1753,0.0703872,-0.229723,-4.095587939023972,-1.9297226071357727,0.244411,750.469970703125,,,,,,,253.6,4.372413793,253.6,4.372413793,,,,,,,,,,,,,,,,,,,"Stuart Fairchild","20321",656413
"Eric Haase","MIL",32,128,117,25,16,4,0,5,12,14,9,0,43,1,1,0,,1,0,0.210767,0.0703301,0.33688,0.208769,0.26876,0.365939,0.27741,0.6347,0.155172,3.09635,0.286585,-0.246793,-0.165466,11.5973,-3.37589,76.0107,-0.412259,-0.319246,-4.084138095378876,2.1807539463043213,0.243647,715.5800170898438,,,,,,,113.5,3.546875,113.5,3.546875,,,,,,,,,,,,,,,,,,,"Eric Haase","14111",606992
"Jared Triolo","PIT",57,245,217,51,37,10,1,3,26,19,24,0,62,2,2,0,,5,1,0.236335,0.0977807,0.254359,0.384419,0.314812,0.335083,0.290596,0.649894,0.0987481,4.71315,0.313084,-0.105049,0.0484502,24.798,-3.86158,82.6709,-0.0565983,-0.0790365,-5.133560311049223,-0.70403653383255,0.239723,630.739990234375,,,,,,,216.2,3.792982456,216.2,3.792982456,,,,,,,,,,,,,,,,,,,"Jared Triolo","25807",669707
"Derek Hill","MIA",76,329,304,73,50,13,3,7,39,30,18,0,92,3,2,2,,9,3,0.239589,0.0536315,0.278741,0.192406,0.284985,0.374453,0.287109,0.659438,0.134864,6.51048,0.315967,-0.0154889,0.225493,32.3769,-6.10891,80.2886,0.210004,-2.24899,-7.544856324791908,-1.1739915609359741,0.231051,561.1599731445312,,,,,,,297.1,3.909210526,297.1,3.909210526,,,,,,,,,,,,,,,,,,,"Derek Hill","16947",656537
"Wilmer Flores","SFG",91,392,351,85,55,17,1,11,42,43,33,1,60,4,3,0,,1,0,0.241074,0.0848958,0.15235,0.557244,0.31191,0.392193,0.308085,0.704104,0.15112,2.61722,0.25852,-0.888001,-0.643513,45.1948,-0.660603,98.9961,-1.53151,0.0518658,-2.0021101534366608,-8.848133847117424,0.227598,675.3200073242188,,,,,,,396.3,4.354945054,396.3,4.354945054,,,,,,,,,,,,,,,,,,,"Wilmer Flores","5827",527038
"Jack Suwinski","PIT",16,70,61,14,8,3,0,3,8,9,7,0,21,1,1,0,,1,0,0.226597,0.103527,0.297931,0.347486,0.311419,0.426204,0.319936,0.737624,0.199607,4.87006,0.286686,0.0192321,0.0146264,8.73814,0.54968,102.418,0.0338585,0.139686,0.23628728836774826,-0.4103141874074936,0.222775,669.3400268554688,,,,,,,80.2,5.0125,80.2,5.0125,,,,,,,,,,,,,,,,,,,"Jack Suwinski","22244",669261
