Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Kolton Ingram","NYM",3,3,,4.68582,46,0,0,1,55.7,248,51,31,29,7,30,1,3,58,9.37163,4.8474,1.93333,1.13106,0.233871,0.120968,0.11290322989225388,0.237209,1.45422,0.293333,0.702247,,,4.58359,-0.0554339,-0.172716,999,,,,"26068"
"Thomas Ponticelli","COL",3,5,,5.6872,36,6,0,0,63.3,290,72,43,40,10,29,1,4,43,6.11374,4.12322,1.48276,1.4218,0.148276,0.1,0.048275865614414215,0.280156,1.59558,0.303922,0.666667,,,5.51412,-0.0571726,0.0849678,999,,,,"sa3007730"
"Evan Gates","SFG",4,5,,4.58491,40,0,0,0,53,235,53,29,27,7,24,0,1,49,8.32076,4.07547,2.04167,1.18868,0.208511,0.102128,0.10638298094272614,0.252381,1.45283,0.298701,0.714286,,,4.53806,-0.0595929,-0.0874658,999,,,,"sa3017311"
"Andre Granillo","STL",3,4,,4.40135,47,0,0,0,59.3,263,56,31,29,8,31,1,1,58,8.8027,4.70489,1.87097,1.21417,0.220532,0.117871,0.10266158729791641,0.242424,1.46712,0.290909,0.738786,,,4.67157,-0.0602057,0.0974863,999,,,,"sa3016913"
"Josh Rogers","COL",5,9,,5.79725,25,13,0,0,94.7,424,114,66,61,18,32,0,4,48,4.56177,3.04118,1.5,1.71067,0.113208,0.0754717,0.03773584961891174,0.293814,1.54171,0.298137,0.662252,,,5.85272,-0.0622384,0.320687,999,,,,"18510"
"Luke Jackson","SFG",2,2,,4.26637,47,1,1,12,44.3,192,42,23,21,7,20,2,2,48,9.75169,4.06321,2.4,1.42212,0.25,0.104167,0.1458333358168602,0.247059,1.39955,0.304348,0.747126,,,4.63202,-0.0636596,0.0973807,749.8300170898438,,,,"11752"
"Matt Cronin","WSN",2,2,,4.78125,32,0,0,0,32,146,30,18,17,4,20,0,1,31,8.71875,5.625,1.55,1.125,0.212329,0.136986,0.07534246146678925,0.24,1.5625,0.288889,0.720721,,,4.91129,-0.0650734,-0.0257716,999,,,,"sa3011463"
"Jesse Hahn","LAD",2,3,,5.00994,51,0,0,1,50.3,215,54,30,28,8,12,0,4,36,6.44135,2.14712,3,1.43141,0.167442,0.055814,0.11162790656089783,0.271357,1.31213,0.296774,0.656934,,,4.8455,-0.0658154,-0.292366,999,,,,"13287"
"Kendall Williams","LAD",5,6,,5.46429,20,18,0,0,84,386,91,55,51,13,43,0,6,53,5.67857,4.60714,1.23256,1.39286,0.137306,0.111399,0.025906741619110107,0.27003,1.59524,0.287823,0.682211,,,5.75504,-0.06692,-0.116141,999,,,,"sa3011674"
"Breidy Encarnación","MIA",1,2,,4.64062,37,0,0,0,64,282,65,36,33,8,29,1,2,53,7.45312,4.07812,1.82759,1.125,0.187943,0.102837,0.08510638773441315,0.258964,1.46875,0.3,0.700483,,,4.67692,-0.0675752,-0.048832,999,,,,"sa3009205"
"Nick Avila","SFG",5,7,,4.69821,45,3,0,0,61.3,275,67,35,32,8,26,1,1,46,6.75367,3.81729,1.76923,1.17455,0.167273,0.0945455,0.0727272778749466,0.270161,1.51713,0.304124,0.709046,,,4.77217,-0.0708197,-0.0885039,999,,,,"sa3011532"
"Will Kobos","PIT",2,4,,4.82143,21,1,0,0,28,127,26,16,15,4,18,0,1,29,9.32143,5.78571,1.61111,1.28571,0.228346,0.141732,0.08661416172981262,0.240741,1.57143,0.293333,0.729167,,,5.07647,-0.0713366,0.024917,999,,,,"sa3007614"
"Justin Yeager","MIL",2,2,,4.65116,36,0,0,0,38.7,173,34,22,20,6,24,1,1,45,10.4651,5.5814,1.875,1.39535,0.260116,0.138728,0.12138727307319641,0.22973,1.49871,0.28866,0.725806,,,4.88295,-0.0801039,-0.0573267,999,,,,"sa3010825"
"Ryan Middendorf","MIL",2,3,,4.58182,37,0,0,0,55,239,56,30,28,8,17,1,6,43,7.03636,2.78182,2.52941,1.30909,0.179916,0.0711297,0.10878661274909973,0.259259,1.32727,0.290909,0.695793,,,4.83686,-0.0859701,0.0432503,999,,,,"sa3019506"
"JT Chargois","MIA",1,2,,4.52716,54,3,0,11,49.7,213,47,27,25,7,22,2,4,44,7.96781,3.9839,2,1.26761,0.206573,0.103286,0.10328638553619385,0.251337,1.38833,0.294118,0.709459,,,4.88482,-0.0863368,0.16875,999,,,,"13767"
"Christian Montes De Oca","ARI",2,3,,4.25455,40,0,0,0,55,241,55,28,26,7,22,1,3,45,7.36364,3.6,2.04545,1.14545,0.186722,0.0912863,0.09543568640947342,0.25463,1.4,0.292683,0.729167,,,4.63686,-0.0865236,0.241052,999,,,,"sa3018207"
"Tony Santillan","CIN",2,3,,5.47059,34,5,0,1,51,235,50,34,31,8,31,1,5,50,8.82353,5.47059,1.6129,1.41176,0.212766,0.131915,0.08085106313228607,0.251256,1.58824,0.297872,0.673352,,,5.45112,-0.0868209,-0.169968,999,,,,"19926"
"Matt Festa","SDP",1,1,,4.39024,39,0,0,0,41,177,35,22,20,6,20,1,3,44,9.65854,4.39024,2.2,1.31707,0.248588,0.112994,0.1355932131409645,0.227273,1.34146,0.278846,0.708154,,,4.69406,-0.0907725,-0.0589524,999,,,,"19330"
"Raffi Vizcaíno","MIA",2,3,,5.12035,39,3,0,0,45.7,210,45,28,26,6,29,0,2,45,8.86214,5.71116,1.55172,1.18162,0.214286,0.138095,0.07619047164916992,0.251397,1.61926,0.304688,0.701219,,,5.02747,-0.091316,-0.124772,999,,,,"sa736742"
"Trey McLoughlin","NYM",3,4,,4.8913,31,0,0,0,46,200,48,27,25,8,16,0,0,41,8.02174,3.13043,2.5625,1.56522,0.205,0.08,0.125,0.26087,1.3913,0.296296,0.700758,,,4.77678,-0.0929136,-0.285413,999,,,,"sa3017277"
"Wandy Peralta","SDP",3,3,,4.03509,58,0,2,12,51.3,217,44,25,23,7,24,1,3,50,8.77193,4.21053,2.08333,1.22807,0.230415,0.110599,0.11981566995382309,0.231579,1.32554,0.278196,0.738832,,,4.65855,-0.0935924,0.190242,723.2899780273438,,,,"14295"
"Richard Guasch","WSN",2,4,,5.625,20,8,0,0,48,227,47,32,30,7,32,0,6,45,8.4375,6,1.40625,1.3125,0.198238,0.140969,0.05726872384548187,0.248677,1.64583,0.291971,0.679191,,,5.65087,-0.100222,-0.147774,999,,,,"sa3008434"
"Stephen Jones","COL",2,4,,5.24871,48,0,0,0,58.3,265,62,37,34,9,26,0,5,51,7.87307,4.01372,1.96154,1.38937,0.192453,0.0981132,0.09433962404727936,0.264957,1.50943,0.304598,0.676393,,,5.10753,-0.102162,0.00804696,999,,,,"sa3009935"
"Daysbel Hernández","ATL",2,3,,4.63636,31,0,0,7,33,148,30,18,17,5,19,0,2,39,10.6364,5.18182,2.05263,1.36364,0.263514,0.128378,0.13513512909412384,0.23622,1.48485,0.301205,0.738095,,,4.77019,-0.103287,0.0470525,999,,,,"20271"
"Nick Garcia","SFG",4,7,,5.35589,23,16,0,0,85.7,389,97,55,51,12,34,0,9,51,5.35589,3.5706,1.5,1.26021,0.131105,0.0874036,0.04370179772377014,0.280347,1.52859,0.300353,0.665499,,,5.3904,-0.104378,-0.145202,999,,,,"sa3014501"
"Matt Gage","LAD",2,1,,4.57275,40,0,0,1,43.3,189,42,24,22,7,18,0,2,41,8.52194,3.74134,2.27778,1.45497,0.216931,0.0952381,0.12169312685728073,0.248521,1.38568,0.289256,0.717131,,,4.84857,-0.10468,-0.0678827,999,,,,"17381"
"Ignacio Feliz","MIA",2,5,,5.33333,24,5,0,0,54,252,54,35,32,7,32,0,7,49,8.16667,5.33333,1.53125,1.16667,0.194444,0.126984,0.0674603134393692,0.253521,1.59259,0.299363,0.669291,,,5.29208,-0.111668,-0.179121,999,,,,"sa3002982"
"Jason Blanchard","SDP",2,1,,4.69565,30,1,0,0,46,208,45,26,24,7,23,0,2,44,8.6087,4.5,1.91304,1.36957,0.211538,0.110577,0.10096154361963272,0.245902,1.47826,0.287879,0.721649,,,4.95069,-0.112881,-0.134396,999,,,,"sa3010313"
"Brian Moran","ATL",2,1,,4.68983,36,0,0,0,40.3,178,39,23,21,6,16,1,6,40,8.933,3.5732,2.5,1.33995,0.224719,0.0898876,0.13483146578073502,0.25,1.36476,0.3,0.686695,,,4.84313,-0.11402,-0.0416624,999,,,,"9646"
"Mychal Givens","MIA",2,4,,4.82574,39,1,0,1,37.3,167,37,22,20,5,18,2,3,34,8.20375,4.34316,1.88889,1.20643,0.203593,0.107784,0.09580837935209274,0.253425,1.47453,0.299065,0.6875,,,4.86362,-0.11494,-0.0852203,999,,,,"10430"
"Stephen Gonsalves","LAD",2,2,,5.30713,20,6,0,0,40.7,191,37,26,24,7,29,0,5,48,10.6143,6.41278,1.65517,1.54791,0.251309,0.151832,0.09947642683982849,0.235669,1.62162,0.294118,0.711744,,,5.63833,-0.116402,-0.126579,999,,,,"15492"
"José Castillo","ARI",3,4,,4.5,37,0,0,1,38,172,36,21,19,5,20,0,3,40,9.47368,4.73684,2,1.18421,0.232558,0.116279,0.11627907305955887,0.241611,1.47368,0.298077,0.714286,,,4.67609,-0.119654,0.00292649,999,,,,"17169"
"Dylan Covey","PHI",2,2,,5.44794,28,1,0,1,41.3,186,47,27,25,6,16,1,2,26,5.66586,3.48668,1.625,1.30751,0.139785,0.0860215,0.05376344174146652,0.279762,1.52542,0.301471,0.659341,,,5.19209,-0.12089,-0.330618,999,,,,"14825"
"Josh James","STL",1,1,,4.79087,25,1,0,1,26.3,121,25,15,14,4,16,0,2,28,9.58175,5.47529,1.75,1.36882,0.231405,0.132231,0.09917356073856354,0.242718,1.55894,0.295775,0.734463,,,5.15618,-0.122382,-0.0378483,999,,,,"16794"
"Robert Stock","MIL",1,3,,5.7,13,6,0,0,30,140,31,21,19,5,18,0,3,25,7.5,5.4,1.38889,1.5,0.178571,0.128571,0.04999999701976776,0.260504,1.63333,0.292135,0.666667,,,5.85504,-0.12554,-0.177128,999,,,,"6576"
"Jake Walsh","ATL",2,2,,5.05618,23,0,0,0,26.7,119,25,16,15,4,15,1,2,28,9.4382,5.05618,1.86667,1.34831,0.235294,0.12605,0.10924369096755981,0.245098,1.49813,0.3,0.697674,,,5.01534,-0.126219,-0.101407,999,,,,"20227"
"Blake Whitney","CHC",2,3,,4.70489,33,0,0,0,59.3,263,61,34,31,9,25,1,2,53,8.04385,3.79427,2.12,1.36594,0.201521,0.095057,0.10646388679742813,0.258475,1.45025,0.298851,0.708447,,,4.80647,-0.12638,-0.156286,999,,,,"sa3007966"
"Myles Gayman","CIN",3,4,,5.45902,31,0,0,0,61,269,69,40,37,10,13,0,8,39,5.7541,1.91803,3,1.47541,0.144981,0.0483271,0.09665427729487419,0.278226,1.34426,0.296482,0.617647,,,5.14029,-0.128576,-0.422312,999,,,,"sa3015275"
"Tommy Doyle","ATL",4,4,,4.67308,43,0,0,0,52,226,51,29,27,8,24,1,0,50,8.65385,4.15385,2.08333,1.38462,0.221239,0.106195,0.1150442510843277,0.252475,1.44231,0.298611,0.721003,,,4.71658,-0.131748,0.0121474,999,,,,"21281"
"Braydon Fisher","LAD",5,4,,4.86911,44,1,0,0,57.3,258,51,34,31,8,37,2,3,61,9.58115,5.81152,1.64865,1.25654,0.236434,0.143411,0.09302325546741486,0.233945,1.53578,0.288591,0.703125,,,5.03515,-0.13179,-0.254899,999,,,,"sa3007929"
"Omar Cruz","SDP",3,4,,4.93548,24,7,0,0,62,280,60,37,34,9,31,0,8,50,7.25806,4.5,1.6129,1.30645,0.178571,0.110714,0.06785714626312256,0.248963,1.46774,0.28022,0.688776,,,5.41633,-0.133562,-0.050727,999,,,,"sa3006971"
"Riley Martin","CHC",4,4,,4.71204,36,0,0,0,57.3,260,51,32,30,8,37,0,3,67,10.5236,5.81152,1.81081,1.25654,0.257692,0.142308,0.11538460850715637,0.231818,1.53578,0.296552,0.729167,,,4.82572,-0.13446,-0.0667339,999,,,,"sa3017601"
"Harold Chirino","MIL",2,4,,4.80916,30,0,0,0,39.3,177,36,23,21,6,19,1,6,42,9.61832,4.35115,2.21053,1.37405,0.237288,0.107345,0.12994349747896194,0.236842,1.39949,0.288462,0.686695,,,5.01077,-0.135429,-0.122654,999,,,,"sa917637"
"Brad Case","PIT",2,4,,5.5,29,5,0,0,54,250,60,36,33,7,26,1,5,35,5.83333,4.33333,1.34615,1.16667,0.14,0.104,0.035999998450279236,0.273973,1.59259,0.299435,0.656168,,,5.36615,-0.136518,-0.275355,999,,,,"sa3007613"
"Chandler Jozwiak","MIA",2,2,,4.83333,42,0,0,0,54,239,60,31,29,7,17,1,4,35,5.83333,2.83333,2.05882,1.16667,0.146444,0.0711297,0.07531380653381348,0.275229,1.42593,0.301136,0.684524,,,4.8106,-0.137257,-0.102635,999,,,,"sa3017307"
"Alec Gamboa","LAD",5,6,,5.23881,30,5,0,0,67,305,70,42,39,10,37,0,2,52,6.98507,4.97015,1.40541,1.34328,0.170492,0.121311,0.049180321395397186,0.263158,1.59701,0.294118,0.698925,,,5.38937,-0.13753,-0.250446,999,,,,"sa3011249"
"Evan Fitterer","MIA",5,9,,5.47059,22,22,0,0,102,476,113,67,62,14,56,0,10,67,5.91176,4.94118,1.19643,1.23529,0.140756,0.117647,0.023109249770641327,0.27561,1.65686,0.300912,0.682731,,,5.66681,-0.139503,0.0457558,999,,,,"sa3011433"
"Peyton Williams","ATL",1,2,,4.81395,31,0,0,0,43,194,43,25,23,6,20,0,4,40,8.37209,4.18605,2,1.25581,0.206186,0.103093,0.10309278219938278,0.252941,1.46512,0.298387,0.695971,,,4.88295,-0.140212,-0.088821,999,,,,"sa3010813"
"Darrell Thompson","MIL",3,5,,4.80493,43,0,0,0,48.7,216,45,28,26,8,24,1,5,54,9.97947,4.43532,2.25,1.47844,0.25,0.111111,0.1388888880610466,0.240642,1.41684,0.296,0.709343,,,4.95935,-0.141031,-0.103058,999,,,,"sa3020814"
"Adam McKillican","COL",1,2,,5.67568,25,0,0,0,33.3,152,37,23,21,5,14,0,3,23,6.21622,3.78378,1.64286,1.35135,0.151316,0.0921053,0.059210531413555145,0.274074,1.53153,0.299065,0.636364,,,5.35714,-0.143864,-0.154413,999,,,,"sa3017687"
"Matt Pushard","MIA",1,3,,4.8913,37,0,0,0,46,201,49,27,25,6,18,1,2,32,6.26087,3.52174,1.77778,1.17391,0.159204,0.0895522,0.06965173780918121,0.270718,1.45652,0.300699,0.682594,,,4.86374,-0.143988,-0.145393,999,,,,"sa3019955"
"Ben Heller","PIT",2,4,,5.10811,28,0,0,0,37,167,36,23,21,5,14,1,9,36,8.75676,3.40541,2.57143,1.21622,0.215569,0.0838323,0.13173651695251465,0.25,1.35135,0.300971,0.627907,,,4.93072,-0.145961,-0.220441,999,,,,"15100"
"Nash Walters","WSN",3,4,,5.2,38,1,0,0,45,205,44,28,26,7,24,1,4,44,8.8,4.8,1.83333,1.4,0.214634,0.117073,0.09756097942590714,0.248588,1.51111,0.293651,0.687285,,,5.18837,-0.147467,-0.28126,999,,,,"25413"
"Cam Sanders","CHC",4,5,,5.03587,37,7,0,0,69.7,321,62,42,39,10,47,1,8,76,9.81349,6.06887,1.61702,1.29125,0.23676,0.146417,0.0903426855802536,0.233083,1.56385,0.288889,0.705263,,,5.30669,-0.15166,-0.00841383,999,,,,"sa3008067"
"Matt Carasiti","COL",1,3,,5.86047,36,1,0,4,43,200,49,30,28,7,20,1,3,36,7.53488,4.18605,1.8,1.46512,0.18,0.1,0.08000000566244125,0.276836,1.60465,0.313433,0.658784,,,5.30155,-0.151904,-0.171371,999,,,,"13276"
"T.J. Sikkema","CIN",2,5,,5.88517,28,4,0,0,62.7,285,64,44,41,10,30,0,9,49,7.03349,4.30622,1.63333,1.43541,0.17193,0.105263,0.06666666269302368,0.260163,1.4992,0.28877,0.625,,,5.63144,-0.159681,-0.409327,999,,,,"sa3011191"
"Nick Swiney","SFG",2,4,,5.14731,26,7,0,0,57.7,267,61,36,33,8,34,1,2,48,7.487,5.30329,1.41176,1.24783,0.179775,0.127341,0.05243445932865143,0.264069,1.64645,0.302857,0.704057,,,5.26544,-0.15975,-0.164791,999,,,,"sa3014542"
"Paul Fry","SDP",3,4,,4.97872,43,1,0,0,47,211,42,28,26,6,27,0,5,46,8.80851,5.17021,1.7037,1.14894,0.218009,0.127962,0.09004738926887512,0.234637,1.46809,0.283465,0.676568,,,4.99972,-0.160621,-0.30536,999,,,,"15832"
"Tyler Jay","NYM",1,1,,5.96542,21,1,0,0,34.7,162,39,25,23,7,15,1,3,32,8.29971,3.89049,2.13333,1.81556,0.197531,0.0925926,0.10493827611207962,0.270833,1.5562,0.304762,0.656109,,,5.58933,-0.163463,-0.376742,999,,,,"sa857588"
"Danny Young","NYM",1,1,,4.66859,32,0,0,0,34.7,160,34,19,18,5,18,0,5,38,9.85591,4.66859,2.11111,1.29683,0.2375,0.1125,0.125,0.248175,1.49856,0.308511,0.733333,,,4.92651,-0.165957,-0.0755004,999,,,,"18439"
"Gabe Morales","SDP",2,2,,5.29412,20,5,0,0,49.3,232,44,31,29,7,40,0,2,53,9.67546,7.30223,1.325,1.27789,0.228448,0.172414,0.056034475564956665,0.231579,1.70385,0.284615,0.714286,,,5.50656,-0.177859,-0.222722,999,,,,"sa3002781"
"Ken Giles","ATL",1,1,,5.13308,27,2,0,1,26.3,124,26,16,15,5,18,1,1,32,10.9506,6.1597,1.77778,1.71103,0.258065,0.145161,0.11290322244167328,0.247619,1.673,0.308824,0.756757,,,5.46036,-0.178096,-0.048096,750.9299926757812,,,,"12910"
"Isaac Mattson","PIT",1,3,,5.57003,22,1,0,0,30.7,143,29,21,19,4,22,0,3,31,9.08795,6.44951,1.40909,1.17264,0.216783,0.153846,0.06293705105781555,0.245763,1.66124,0.301205,0.660793,,,5.3723,-0.178502,-0.306583,999,,,,"20385"
"Zach King","MIA",4,9,,5.64,20,16,0,0,75,354,85,51,47,11,42,0,7,53,6.36,5.04,1.2619,1.32,0.149718,0.118644,0.031073443591594696,0.278689,1.69333,0.307054,0.681004,,,5.70837,-0.180951,-0.168225,999,,,,"sa3011592"
"Juan Sanchez","SFG",6,7,,4.54976,44,0,0,0,63.3,282,61,35,32,8,32,2,3,59,8.38863,4.54976,1.84375,1.13744,0.20922,0.113475,0.09574468433856964,0.246964,1.46919,0.294444,0.709046,,,4.69264,-0.182414,-0.141538,999,,,,"sa3005444"
"Will Mabrey","ARI",3,5,,4.71204,41,2,0,0,57.3,257,59,32,30,7,27,0,4,43,6.75393,4.24084,1.59259,1.09948,0.167315,0.105058,0.06225680559873581,0.261062,1.50087,0.295455,0.708661,,,4.96534,-0.184246,0.0885904,999,,,,"sa3020709"
"Jake Reindl","CHC",0,0,,5.04673,8,0,0,0,10.7,47,10,6,6,2,5,0,3,9,7.57009,4.20561,1.8,1.68224,0.191489,0.106383,0.08510638773441315,0.25641,1.40187,0.285714,0.737705,,,6.24569,-0.189495,-0.0149192,999,,,,"sa3011523"
"Daniel Bard","COL",3,4,,5.43624,46,0,7,10,44.7,204,43,29,27,7,28,2,5,46,9.26174,5.63758,1.64286,1.4094,0.22549,0.137255,0.0882352888584137,0.251462,1.58837,0.305085,0.686275,,,5.44743,-0.196176,-0.0479556,743.5,,,,"7115"
"Austin Warren","SFG",3,3,,4.70455,34,0,0,1,44,196,44,25,23,6,20,1,3,41,8.38636,4.09091,2.05,1.22727,0.209184,0.102041,0.1071428582072258,0.254335,1.45455,0.301587,0.701439,,,4.73231,-0.196753,-0.166964,999,,,,"24937"
"Chris Wright","SFG",2,2,,4.98973,40,1,0,0,48.7,227,44,29,27,6,36,1,2,56,10.3491,6.65298,1.55556,1.10883,0.246696,0.15859,0.08810573816299438,0.232804,1.64271,0.299213,0.712291,,,4.89775,-0.19873,-0.264703,999,,,,"sa3011531"
"Seth Mayberry","SDP",3,4,,4.81395,32,0,0,0,43,196,40,25,23,6,24,0,4,43,9,5.02326,1.79167,1.25581,0.219388,0.122449,0.09693877398967743,0.238095,1.48837,0.285714,0.701439,,,5.02248,-0.20296,-0.260876,999,,,,"sa3010244"
"Brian Metoyer","NYM",1,2,,5.93909,15,0,0,0,19.7,92,17,14,13,3,16,1,2,24,10.9645,7.30964,1.5,1.37056,0.26087,0.173913,0.08695651590824127,0.22973,1.67513,0.297872,0.659722,,,5.5393,-0.20426,-0.368363,999,,,,"sa3008361"
"Yosver Zulueta","CIN",3,4,,5.2381,38,8,0,0,56.7,260,53,36,33,8,33,0,11,54,8.57143,5.2381,1.63636,1.26984,0.207692,0.126923,0.08076922595500946,0.24537,1.51675,0.292208,0.668449,,,5.51254,-0.205095,-0.249889,999,,,,"sa3014869"
"Cayne Ueckert","CHC",2,3,,5.10811,32,0,0,0,37,169,35,23,21,5,23,0,3,37,9,5.59459,1.6087,1.21622,0.218935,0.136095,0.08284023404121399,0.244755,1.56757,0.29703,0.686275,,,5.1199,-0.206614,-0.274487,999,,,,"sa3010789"
"Jack Ralston","STL",1,2,,5.10811,27,3,0,0,37,173,34,23,21,5,29,0,1,37,9,7.05405,1.27586,1.21622,0.213873,0.16763,0.04624277353286743,0.237762,1.7027,0.287129,0.714286,,,5.44423,-0.2093,-0.163869,999,,,,"sa3011296"
"Donovan Benoit","CIN",2,3,,5.7508,24,0,0,0,31.3,147,30,22,20,5,19,1,5,32,9.20128,5.46326,1.68421,1.4377,0.217687,0.129252,0.08843536674976349,0.243902,1.5655,0.290698,0.642857,,,5.58731,-0.210202,-0.354011,999,,,,"sa3017464"
"Yohan Ramírez","NYM",2,3,,4.88136,45,1,0,1,59,263,51,35,32,8,30,1,11,63,9.61017,4.57627,2.1,1.22034,0.239544,0.114068,0.12547527998685837,0.22973,1.37288,0.284768,0.659026,,,4.9669,-0.210267,-0.344213,999,,,,"19444"
"Kevin Kopps","SDP",3,3,,4.81361,41,1,0,0,61.7,279,59,36,33,8,32,1,6,55,8.02269,4.66775,1.71875,1.16694,0.197133,0.114695,0.08243727684020996,0.244813,1.47488,0.286517,0.689223,,,5.00545,-0.210689,-0.318334,999,,,,"sa3017005"
"Ryan Shreve","STL",3,4,,4.59966,37,0,0,0,58.7,261,63,32,30,8,24,1,1,41,6.2862,3.67973,1.70833,1.22658,0.157088,0.091954,0.06513409316539764,0.266949,1.48211,0.294118,0.725594,,,4.90751,-0.212168,-0.0362522,999,,,,"sa3010555"
"Brendan Hardy","COL",1,2,,5.78571,24,0,0,0,28,135,26,19,18,4,22,0,4,31,9.96429,7.07143,1.40909,1.28571,0.22963,0.162963,0.06666667759418488,0.238532,1.71429,0.297297,0.683962,,,5.68361,-0.214935,-0.101165,999,,,,"sa3008290"
"Taylor Lehman","PHI",2,4,,5.66751,41,1,0,0,39.7,181,41,27,25,6,23,1,2,34,7.70781,5.21411,1.47826,1.3602,0.187845,0.127072,0.06077347695827484,0.262821,1.61209,0.301724,0.665468,,,5.3961,-0.215036,-0.439149,999,,,,"sa3007834"
"Austin Davis","SDP",1,1,,5.45455,30,1,0,0,36.3,168,33,24,22,5,26,1,2,38,9.42149,6.44628,1.46154,1.23967,0.22619,0.154762,0.0714285671710968,0.235714,1.62534,0.28866,0.673077,,,5.26606,-0.215107,-0.463352,999,,,,"17117"
"Michael Stryffeler","SFG",2,3,,4.98542,37,0,0,0,34.3,156,29,21,19,5,25,0,2,43,11.2828,6.55977,1.72,1.31195,0.275641,0.160256,0.11538460850715637,0.224806,1.57434,0.296296,0.702128,,,5.00431,-0.221008,-0.284501,999,,,,"sa3010005"
"Cameron Junker","PIT",3,5,,5.21739,42,1,0,0,48.3,223,49,30,28,6,27,0,4,39,7.26708,5.03106,1.44444,1.11801,0.174888,0.121076,0.05381166189908981,0.255208,1.5735,0.292517,0.680473,,,5.18051,-0.222067,-0.233384,999,,,,"sa3010365"
"Jake Diekman","NYM",2,2,,4.78723,55,0,0,12,47,211,40,27,25,7,31,1,4,57,10.9149,5.93617,1.83871,1.34043,0.270142,0.146919,0.12322273850440979,0.227273,1.51064,0.294643,0.718954,,,4.99972,-0.222849,-0.232973,999,,,,"5003"
"Edwin Escobar","CHC",3,3,,4.86885,61,0,0,0,61,272,65,36,33,8,26,1,3,44,6.4918,3.83607,1.69231,1.18033,0.161765,0.0955882,0.06617647409439087,0.26749,1.4918,0.298429,0.689223,,,4.94356,-0.22309,-0.263533,999,,,,"10337"
"Marcos Tineo","ARI",2,4,,5.35934,18,7,0,0,48.7,230,52,31,29,7,30,0,4,39,7.20739,5.54415,1.3,1.29363,0.169565,0.130435,0.03913043439388275,0.265306,1.68378,0.3,0.706371,,,5.61644,-0.225379,-0.0188294,999,,,,"sa3003124"
"Dakota Chalmers","ARI",1,3,,5.63969,14,10,0,0,38.3,186,37,26,24,5,33,0,3,36,8.45953,7.75457,1.09091,1.17493,0.193548,0.177419,0.016129031777381897,0.246667,1.82768,0.293578,0.698413,,,5.89212,-0.225709,-0.103576,999,,,,"sa875017"
"Conor Grammes","ARI",3,3,,5,31,5,0,0,45,212,42,27,25,6,32,0,6,48,9.6,6.4,1.5,1.2,0.226415,0.150943,0.07547169923782349,0.241379,1.64444,0.3,0.716463,,,5.38837,-0.227217,0.0155003,999,,,,"sa3011651"
"Alec Barger","COL",2,4,,5.66038,36,1,0,0,47.7,221,52,32,30,8,26,0,3,41,7.73585,4.90566,1.57692,1.50943,0.18552,0.117647,0.06787330657243729,0.270833,1.63522,0.307692,0.688623,,,5.54016,-0.235953,-0.0812105,999,,,,"sa3010566"
"Amos Willingham","WSN",2,5,,5.29412,38,0,0,1,52.7,235,58,34,31,9,18,1,3,39,6.66034,3.074,2.16667,1.537,0.165957,0.0765957,0.08936170488595963,0.271028,1.44213,0.295181,0.662461,,,5.19052,-0.236849,-0.465882,999,,,,"26128"
"Adam Laskey","MIA",2,3,,5.31818,30,1,0,0,44,206,49,28,26,6,24,0,2,35,7.15909,4.90909,1.45833,1.22727,0.169903,0.116505,0.053398050367832184,0.272222,1.65909,0.309353,0.696594,,,5.20959,-0.239765,-0.284851,999,,,,"sa3014851"
"Hunter Parsons","NYM",3,4,,5.29412,33,0,0,0,49.3,225,49,31,29,7,27,1,4,48,8.76268,4.92901,1.77778,1.27789,0.213333,0.12,0.09333334118127823,0.252577,1.54158,0.302158,0.679758,,,5.04003,-0.24212,-0.515157,999,,,,"sa3011606"
"Dominic Pipkin","PHI",3,5,,5.87755,24,8,0,0,49,232,52,35,32,8,30,0,6,40,7.34694,5.5102,1.33333,1.46939,0.172414,0.12931,0.04310345649719238,0.265306,1.67347,0.297297,0.663842,,,5.94892,-0.246049,-0.394982,999,,,,"sa3007896"
"Eli Ankeney","NYM",3,4,,5.48009,31,1,0,0,42.7,196,41,28,26,6,28,0,2,41,8.64169,5.90164,1.46429,1.26464,0.209184,0.142857,0.06632652878761292,0.246988,1.61593,0.294118,0.676568,,,5.26909,-0.255906,-0.501886,999,,,,"sa3020390"
"Hunter Dula","SFG",3,3,,5.01071,39,0,0,0,46.7,213,48,28,26,6,25,0,1,39,7.51606,4.81799,1.56,1.15632,0.183099,0.117371,0.06572769582271576,0.256684,1.56317,0.295775,0.696594,,,4.92528,-0.258251,-0.326318,999,,,,"sa3017392"
"Diosmerky Taveras","NYM",2,5,,5.52632,20,5,0,0,57,268,56,38,35,8,38,0,6,51,8.05263,6,1.34211,1.26316,0.190299,0.141791,0.04850746691226959,0.25,1.64912,0.290909,0.676328,,,5.60592,-0.26275,-0.44001,999,,,,"sa3004872"
