Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Colin Poche","DET",0.664302,0.603744,0,4.59807,16.8,0,0,0.6028,,16.5787,71.8326,14.7681,9.1,8.47,2.50275,7.36038,0.4189,0.80868,14.4313,7.83426,3.9957,1.96068,1.35866,0.200902,0.102466,0.09843626618385315,0.231971,1.33475,0.262475,0.69953,,,4.83493,0.0148492,-0.0118979,999,,,,,,,57.900000000000006,3.405882352941177,54,3.176470588235294,,,,,,,,,,,,,,,,,,,"Colin Poche","19403",621363
"Carson Palmquist","COL",0.724658,1.35595,0,5.52253,17.292,1.229,0,0.6093,,24.0542,109.246,25.1345,15.8,14.76,3.65901,12.0968,0.690124,1.39352,24.1612,9.04002,4.52608,1.99732,1.36904,0.221162,0.11073,0.11043281108140945,0.262485,1.54781,0.316114,0.667461,,,4.78623,0.0145816,-0.289718,999,,,,,,,76.40000000000003,3.183333333333335,81,3.375,,,,,,,,,,,,,,,,,,,"Carson Palmquist","31612",687223
"Shawn Dubin","ARI",0.53938,0.562549,0,4.78428,15.583,0.212,0,0,,19.6393,87.1607,19.5933,11.16,10.44,2.1242,9.32693,0.458625,1.14099,16.2851,7.46287,4.2742,1.74603,0.973448,0.186839,0.107008,0.079831063747406,0.255478,1.47257,0.299726,0.684499,,,4.48184,0.0145462,-0.0557911,999,,,,,,,73.4,3.6700000000000004,76,3.8,,,,,,,,,,,,,,,,,,,"Shawn Dubin","24977",681869
"Collin Snider","CHC",0.408355,0.348733,0,4.74,9.802,0,0,0.7226,,10.1962,44.4206,9.96962,5.75,5.37,1.35278,3.99218,0.270156,0.614514,8.75792,7.73045,3.52383,2.19377,1.19408,0.197159,0.0898723,0.10728646069765091,0.250405,1.36931,0.290098,0.680466,,,4.49745,0.0145101,-0.0785266,999,,,,,,,42.7,4.2700000000000005,44,4.4,,,,,,,,,,,,,,,,,,,"Collin Snider","23307",676092
"Scott Blewett","STL",0.722225,0.720419,0,5.0425,17.357,0.066,0,0.6663,,19.8473,87.5833,20.7245,11.88,11.12,2.61349,8.19681,0.609446,0.486196,15.768,7.15018,3.71695,1.92367,1.18512,0.180034,0.0935887,0.08644521236419678,0.262667,1.45719,0.299262,0.674572,,,4.57052,0.0142972,-0.15679,999,,,,,,,68.5,3.425,73,3.65,,,,,,,,,,,,,,,,,,,"Scott Blewett","16427",656240
"Daniel Robert","PHI",0.238186,0.173146,0,4.43466,6.212,0,0,0,,6.1087,26.4864,5.47099,3.23,3.01,0.810537,2.72822,0.129005,0.352086,5.63345,8.29981,4.0195,2.06488,1.19417,0.212692,0.103004,0.1096876859664917,0.233742,1.34222,0.274756,0.70341,,,4.52839,0.0137675,0.0138199,999,,,,,,,22.10000000000001,3.683333333333335,20,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Daniel Robert","21229",642016
"Chase Shugart","PHI",1.10867,0.871731,0,4.78044,30.07,0,0,0.6451,,33.1727,145.792,33.4114,18.89,17.62,4.26784,13.5194,0.793987,1.80897,26.3419,7.14677,3.66793,1.94845,1.1579,0.180682,0.092731,0.08795057982206345,0.256097,1.41474,0.291862,0.68466,,,4.60572,0.0136123,-0.17822,999,,,,,,,117.20000000000006,3.5515151515151535,121,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Chase Shugart","21544",663767
"Joe La Sorsa","PIT",0.315578,0.227751,0,4.56101,6.956,0,0,0.6566,,7.597,32.6226,7.732,4.13,3.85,1.0237,2.22374,0.336613,0.35043,5.5209,6.54049,2.63441,2.48271,1.21276,0.169235,0.0681655,0.10106991976499557,0.257318,1.31048,0.285413,0.683567,,,4.44997,0.0130315,0.0184266,999,,,,,,,36.10000000000001,4.512500000000001,37,4.625,,,,,,,,,,,,,,,,,,,"Joe La Sorsa","25481",686747
"Sam Aldegheri","LAA",1.16237,2.48964,0.907785,5.69697,7.698,5.1,0,0,,30.5689,137.701,32.8437,20.61,19.35,5.41982,13.4025,0.379084,2.23507,23.1754,6.82323,3.94592,1.72919,1.59569,0.168302,0.0973304,0.0709720253944397,0.269071,1.51285,0.293403,0.663146,,,5.4584,0.0125376,-0.186877,999,,,,,,,83.09999999999998,2.680645161290322,91,2.935483870967742,,,,,,,,,,,,,,,,,,,"Sam Aldegheri","26443",691951
"Zach Brzykcy","MIA",0.291614,0.263183,0,4.39556,7.964,0,0,0.6387,,8.0058,34.8076,7.11704,4.19,3.91,1.04592,3.86538,0.367393,0.323785,7.44149,8.36561,4.3454,1.92516,1.17581,0.213789,0.11105,0.10273922234773636,0.232443,1.37181,0.274325,0.713629,,,4.5443,0.0124287,0.0184266,999,,,,,,,34.7,4.3375,33,4.125,,,,,,,,,,,,,,,,,,,"Zach Brzykcy","27783",694350
