Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Masyn Winn","STL",154,665,608,154,104,30,5,15,91,74,46,1,121,3,5,3,,14,4,0.253425,0.0688576,0.181534,0.37931,0.306604,0.392123,0.303917,0.698727,0.138699,5.9765,0.291939,0,-0.179331,74.4388,-3.35165,95.6914,-0.179331,5.16514,-3.6056162416934967,12.29013729095459,3.18402,151.39999389648438,,,,,,,673.3,4.372077922,673.3,4.372077922,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Ozzie Albies","ATL",152,658,601,157,96,34,4,23,89,92,43,1,106,6,8,0,,13,3,0.261146,0.0658915,0.160853,0.409639,0.313953,0.44586,0.32622,0.759813,0.184713,5.6387,0.279255,0,0.380191,85.4669,8.49531,108.042,0.380191,-1.16146,6.708080619573593,1.188542366027832,3.07857,69.25,,,,,,,779.1,5.125657894,779.1,5.125657894,,,,,,,,,,,,,,,,,,,"Ozzie Albies","16556",645277
"Alec Bohm","PHI",143,616,561,159,107,35,2,16,71,83,43,1,94,5,7,0,,4,2,0.283906,0.0691928,0.153213,0.451613,0.336079,0.439421,0.335082,0.7755,0.155515,3.37968,0.312639,0,-1.21959,84.4052,12.3468,114.61,-1.21959,-1.85523,9.54255211353302,-0.4052327871322632,3.06226,173.77000427246094,,,,,,,738.7,5.165734265,738.7,5.165734265,,,,,,,,,,,,,,,,,,,"Alec Bohm","21618",664761
"Teoscar Hernández","LAD",151,651,595,158,99,29,1,30,83,106,46,2,186,7,3,0,,10,3,0.266547,0.0702614,0.285948,0.245714,0.325163,0.468694,0.341219,0.793857,0.202147,3.99183,0.337047,0,-0.561488,92.4168,16.264,121.029,-0.561488,-1.14294,15.80899703502655,-8.117937803268433,3.03327,58.400001525878906,,,,,,,831.2,5.504635761,831.2,5.504635761,,,,,,,,,,,,,,,,,,,"Teoscar Hernandez","13066",606192
"Bryson Stott","PHI",139,602,542,140,100,25,3,12,71,64,50,1,105,3,6,0,,26,3,0.257367,0.0831858,0.175221,0.474747,0.320354,0.379175,0.306576,0.699529,0.121807,6.02645,0.296296,0,2.61722,68.6752,-1.74557,95.424,2.61722,7.35845,-0.6769442558288574,9.55845046043396,2.98769,175.55999755859375,,,,,,,644.4,4.635971223,644.4,4.635971223,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"Sean Murphy","ATL",92,365,319,75,43,17,1,15,40,49,35,1,87,9,2,0,,0,0,0.235616,0.0959233,0.239808,0.4,0.326139,0.432877,0.330648,0.759016,0.19726,1.9307,0.276,0,-0.676636,48.6836,6.00998,111.022,-0.676636,5.48813,4.131715416908264,12.61313247680664,2.98401,238.32000732421875,,,,,,,429,4.663043478,429,4.663043478,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Brandon Marsh","PHI",125,539,476,119,77,23,5,15,63,67,54,1,166,3,5,1,,16,3,0.25,0.10084,0.308824,0.326531,0.328421,0.409524,0.32194,0.737945,0.159524,6.04325,0.348485,0,0.740191,68.1533,5.10212,105.765,0.740191,6.56526,4.455775737762451,6.090263843536377,2.94293,311.7699890136719,,,,,,,619.6,4.9568,619.6,4.9568,,,,,,,,,,,,,,,,,,,"Brandon Marsh","20202",669016
"Jackson Chourio","MIL",149,644,595,160,104,31,3,21,85,90,42,3,134,3,3,1,,29,9,0.268336,0.0644628,0.208264,0.309524,0.317881,0.438283,0.325321,0.756163,0.169946,5.96854,0.3125,0,1.14822,83.1823,7.84843,108.258,1.14822,6.71143,7.5074522495269775,-0.6885709762573242,2.91912,16.889999389648438,,,,,,,770.3,5.169798657,770.3,5.169798657,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Lars Nootbaar","STL",126,546,466,114,67,25,3,18,72,63,72,2,111,1,6,1,,8,2,0.244444,0.132632,0.204211,0.649485,0.343882,0.432099,0.336987,0.775981,0.187654,4.83451,0.279461,0,-0.410481,75.6507,11.7807,117.95,-0.410481,3.48236,11.30895084142685,-1.3676376342773438,2.90455,260.8900146484375,,,,,,,659.8,5.236507936,659.8,5.236507936,,,,,,,,,,,,,,,,,,,"Lars Nootbaar","21454",663457
"Max Muncy","LAD",126,546,452,97,50,21,1,25,77,76,81,4,144,8,5,0,,2,1,0.214477,0.148559,0.263858,0.563025,0.341463,0.434316,0.337619,0.77578,0.219839,3.42832,0.248945,0,-1.07621,75.9285,12.0585,118.605,-1.07621,-2.457,11.071513652801514,-1.2569999694824219,2.89145,261.5299987792969,,,,,,,660.8,5.244444444,660.8,5.244444444,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"Brendan Donovan","STL",134,581,511,143,103,26,2,12,69,63,53,1,76,13,3,1,,4,4,0.280156,0.0907534,0.130137,0.697368,0.360206,0.40856,0.338979,0.768766,0.128405,3.1926,0.307692,0,-2.14278,81.4319,13.4677,119.291,-2.14278,1.51459,11.25969934463501,-3.0104111433029175,2.85017,240.44000244140625,,,,,,,683.8,5.102985074,683.8,5.102985074,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Xavier Edwards","MIA",136,588,524,151,120,23,4,4,70,51,51,1,80,1,4,8,,32,6,0.287105,0.0867679,0.136659,0.634921,0.349451,0.367397,0.317127,0.716847,0.080292,6.27063,0.33046,0,2.4456,72.0713,3.2882,100.493,2.4456,-0.890243,2.792100340127945,5.209756970405579,2.84869,148.3300018310547,,,,,,,648.7,4.769852941,648.7,4.769852941,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"Ryan McMahon","COL",147,637,563,138,86,29,1,22,75,75,67,3,179,3,4,0,,4,4,0.244821,0.104825,0.281198,0.372781,0.326123,0.418079,0.323459,0.744202,0.173258,2.86684,0.315942,0,-2.07373,81.3239,6.80882,94.2719,-2.07373,9.52714,-6.436978101730347,11.80214262008667,2.74491,276.5799865722656,,,,,,,712.8,4.848979591,712.8,4.848979591,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"CJ Abrams","WSN",139,602,547,138,87,29,4,18,83,70,35,2,118,14,4,2,,31,8,0.252302,0.0585284,0.195652,0.299145,0.312081,0.41989,0.316974,0.73197,0.167587,6.94644,0.288835,0,1.92303,73.7132,3.29244,103.376,1.92303,-4.7739,4.353140115737915,1.6760973930358887,2.69312,47.959999084472656,,,,,,,685.4,4.930935251,685.4,4.930935251,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Brice Turang","MIL",136,588,531,135,100,23,3,9,69,55,49,1,108,1,3,4,,36,5,0.253788,0.0837607,0.182906,0.457944,0.316695,0.359848,0.298545,0.676544,0.106061,6.47946,0.301205,0,4.02744,63.2774,-5.50574,90.2359,4.02744,5.70065,-2.8380112648010254,9.000648260116577,2.65874,146.4199981689453,,,,,,,597.8,4.395588235,597.8,4.395588235,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Jung Hoo Lee","SFG",143,616,564,158,114,30,4,10,63,66,44,3,45,4,1,3,,3,8,0.280488,0.0714286,0.0736607,0.969697,0.336323,0.4,0.321467,0.736323,0.119512,3.30804,0.291105,0,-4.05014,77.6549,5.59645,108.003,-4.05014,0.705743,1.8448848724365234,2.905742645263672,2.60921,228.80999755859375,,,,,,,651.9,4.558741258,651.9,4.558741258,,,,,,,,,,,,,,,,,,,"Jung Hoo Lee","33824",808982
"Seiya Suzuki","CHC",130,560,490,133,82,26,4,21,72,72,61,3,139,4,5,0,,11,5,0.270876,0.108734,0.247772,0.438849,0.352941,0.468432,0.353347,0.821373,0.197556,4.97377,0.333333,0,-0.959827,84.9645,19.4568,130.039,-0.959827,-0.237435,19.15582150220871,-12.637434735894203,2.59918,84.86000061035156,,,,,,,752.3,5.786923076,752.3,5.786923076,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Kyle Schwarber","PHI",152,658,549,123,64,20,1,38,98,98,99,4,192,6,4,0,,4,2,0.224074,0.149923,0.292117,0.513228,0.346213,0.47037,0.352212,0.816584,0.246296,3.27397,0.264151,0,-1.31049,99.2323,22.2607,126.14,-1.31049,0,19.257587671279907,-16.049999237060547,2.5943,75.79000091552734,,,,,,,877.7,5.774342105,877.7,5.774342105,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Nathaniel Lowe","WSN",144,623,551,153,111,22,2,18,70,72,66,1,129,4,2,0,,3,1,0.277467,0.105437,0.207578,0.507937,0.357496,0.424581,0.34313,0.782077,0.147114,2.99517,0.331646,0,-1.21745,89.4,16.5227,120.981,-1.21745,0.0967651,14.412801027297974,-11.028234899044037,2.4922,261.75,,,,,,,763.1,5.299305555,763.1,5.299305555,,,,,,,,,,,,,,,,,,,"Nathaniel Lowe","19566",663993
"Nick Gonzales","PIT",112,483,438,115,71,30,5,10,61,61,32,1,108,8,4,1,,4,4,0.263713,0.0669216,0.223709,0.299145,0.323755,0.421941,0.323304,0.745696,0.158228,4.73202,0.325714,0,-1.63196,61.6027,5.10233,104.686,-1.63196,4.43425,1.0743346214294434,6.909247875213623,2.48568,403.4599914550781,,,,,,,531.9,4.749107142,531.9,4.749107142,,,,,,,,,,,,,,,,,,,"Nick Gonzales","27490",693304
"Joey Ortiz","MIL",144,623,554,138,87,32,6,13,78,73,54,0,125,6,6,2,,11,5,0.249458,0.0868726,0.200772,0.432692,0.319767,0.401302,0.314846,0.721069,0.151844,5.62364,0.296296,0,-0.941597,75.2173,2.33993,101.207,-0.941597,-2.5314,-0.042309463024139404,3.093595504760742,2.45778,275.1199951171875,,,,,,,654.9,4.547916666,654.9,4.547916666,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Bryan Reynolds","PIT",149,644,574,153,100,28,4,21,74,84,57,4,139,9,4,0,,8,2,0.266551,0.0885093,0.215839,0.410072,0.340062,0.439024,0.337035,0.779086,0.172474,4.48227,0.315789,0,-0.488585,89.2543,13.9205,113.928,-0.488585,-0.273987,10.237174332141876,-7.973986864089966,2.44861,98.26000213623047,,,,,,,791.8,5.314093959,791.8,5.314093959,,,,,,,,,,,,,,,,,,,"Bryan Reynolds","19326",668804
"Geraldo Perdomo","ARI",131,567,477,118,85,23,4,7,82,53,63,0,92,6,5,16,,16,5,0.2475,0.111579,0.162105,0.688312,0.339827,0.355,0.310884,0.694827,0.1075,6.05465,0.28972,0,-0.0455368,66.6481,0.321514,97.2778,-0.0455368,0.601008,-1.8912652917206287,6.676007449626923,2.44421,431.6700134277344,,,,,,,562.5,4.293893129,562.5,4.293893129,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Christian Yelich","MIL",133,574,495,130,87,23,2,17,84,68,73,6,127,3,1,1,,23,2,0.263529,0.127789,0.221095,0.577982,0.361789,0.425882,0.343473,0.787671,0.162353,6.07505,0.321192,0,2.46438,82.5269,15.3815,120.475,2.46438,-0.724737,16.518526315689087,-12.074737250804901,2.43307,116.83999633789062,,,,,,,737,5.541353383,737,5.541353383,,,,,,,,,,,,,,,,,,,"Christian Yelich","11477",592885
"Eugenio Suárez","ARI",141,609,535,124,75,25,1,23,71,81,56,0,176,10,8,0,,1,1,0.232514,0.0913621,0.289037,0.316092,0.312292,0.413989,0.31635,0.726281,0.181474,2.43687,0.294118,0,-1.31719,74.2645,3.02485,100.957,-1.31719,1.32041,-0.6201199889183044,3.095410943031311,2.35015,177.92999267578125,,,,,,,650.9,4.616312056,650.9,4.616312056,,,,,,,,,,,,,,,,,,,"Eugenio Suarez","12552",553993
"Ke'Bryan Hayes","PIT",136,588,541,136,97,26,3,10,65,55,40,1,114,4,4,0,,14,4,0.251185,0.0675381,0.1939,0.348315,0.305011,0.364929,0.29369,0.66994,0.113744,5.1847,0.29878,0,0.159755,60.9796,-7.80346,84.7535,0.159755,11.5239,-10.560612350702286,13.623891353607178,2.33865,337.0199890136719,,,,,,,554.5,4.077205882,554.5,4.077205882,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"Garrett Mitchell","MIL",110,476,422,105,66,22,3,14,65,62,45,0,145,6,2,2,,22,6,0.249084,0.0941558,0.305195,0.308511,0.32899,0.413919,0.325628,0.74291,0.164835,6.6028,0.345029,0,0.896596,61.6001,5.91856,108.464,0.896596,1.00631,5.714437961578369,0.9063059389591217,2.32086,248.74000549316406,,,,,,,556.5,5.059090909,556.5,5.059090909,,,,,,,,,,,,,,,,,,,"Garrett Mitchell","27555",669003
"Tyler Fitzgerald","SFG",136,588,536,128,77,28,4,20,82,79,38,0,181,10,2,1,,19,5,0.239374,0.0653061,0.308163,0.211921,0.300613,0.418345,0.312287,0.718958,0.178971,6.705,0.320285,0,0.910995,69.7809,0.997833,101.824,0.910995,0.10125,2.1938388347625732,0.45124999433755875,2.29546,242.8800048828125,,,,,,,638.9,4.697794117,638.9,4.697794117,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Marcell Ozuna","ATL",154,665,593,153,93,27,0,33,83,100,66,1,166,3,3,0,,1,0,0.257634,0.0986395,0.25,0.394558,0.333333,0.469466,0.346315,0.802799,0.211832,1.86003,0.301994,0,-1.04129,97.1314,19.341,121.567,-1.04129,0,16.10918915271759,-16.424999237060547,2.25449,72.0199966430664,,,,,,,861.2,5.592207792,861.2,5.592207792,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"Francisco Alvarez","NYM",92,366,325,75,44,13,1,17,44,54,34,0,93,4,3,0,,1,1,0.231959,0.0938215,0.254005,0.369369,0.311213,0.43299,0.323202,0.744203,0.201031,2.44123,0.269231,0,-0.826102,46.6502,3.83628,110.717,-0.826102,-0.898487,3.864488363265991,5.62651264667511,2.23898,168.91000366210938,,,,,,,411.3,4.470652173,411.3,4.470652173,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Michael Busch","CHC",128,553,484,118,69,27,2,20,76,69,58,1,151,8,4,0,,2,1,0.243564,0.103986,0.27383,0.379747,0.331023,0.431683,0.33203,0.762706,0.188119,3.66091,0.309091,0,-1.05621,74.4147,9.72581,115.691,-1.05621,3.18872,9.320216655731201,-6.236280918121338,2.22041,255.08999633789062,,,,,,,653.5,5.10546875,653.5,5.10546875,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Luis García Jr.","WSN",125,539,505,136,92,25,3,16,63,67,30,2,85,0,4,0,,14,4,0.269231,0.0558559,0.158559,0.352273,0.308108,0.423077,0.314514,0.731185,0.153846,5.12765,0.295238,0,0.19551,64.9319,1.88072,101.72,0.19551,0.263535,1.304134577512741,2.1885351836681366,2.21447,131.47000122070312,,,,,,,602,4.816,602,4.816,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Iván Herrera","STL",100,398,345,87,60,16,2,8,48,43,44,0,87,5,3,0,,5,1,0.250746,0.111399,0.217617,0.511905,0.341969,0.38209,0.321297,0.724058,0.131343,4.84275,0.308943,0,-0.249114,50.1187,3.56146,107.389,-0.249114,-2.25095,3.267681524157524,4.899052619934082,2.21226,236.02000427246094,,,,,,,428.9,4.289,428.9,4.289,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"Matt Shaw","CHC",115,497,444,110,75,16,3,16,62,64,41,0,107,8,4,0,,18,7,0.247241,0.0828402,0.21499,0.385321,0.319527,0.401766,0.316038,0.721293,0.154525,5.71179,0.289157,0,-0.2327,60.4819,2.34377,104.928,-0.2327,-0.491538,2.695803388953209,1.2834615111351013,2.12028,999,,,,,,,547.5,4.760869565,547.5,4.760869565,,,,,,,,,,,,,,,,,,,"Matt Shaw","sa3022615",807713
"Heliot Ramos","SFG",139,602,549,140,90,26,3,22,73,81,44,1,158,5,3,0,,7,3,0.255639,0.0737564,0.262436,0.281046,0.315609,0.432331,0.323756,0.74794,0.176692,4.54398,0.31856,0,-0.901042,76.9992,6.57838,109.544,-0.901042,2.20273,5.9691338539123535,-5.647266149520874,2.10367,206.60000610351562,,,,,,,686.2,4.936690647,686.2,4.936690647,,,,,,,,,,,,,,,,,,,"Heliot Ramos","22515",671218
"TJ Friedl","CIN",131,567,496,122,83,19,5,15,66,73,47,0,92,14,5,5,,15,4,0.246193,0.0822222,0.162222,0.506849,0.325112,0.395939,0.317006,0.721051,0.149746,5.80561,0.271565,0,0.359408,69.4419,3.11535,96.5586,0.359408,0.912835,-1.9739574491977692,2.937834918498993,2.0496,250.6300048828125,,,,,,,612.1,4.672519083,612.1,4.672519083,,,,,,,,,,,,,,,,,,,"TJ Friedl","19522",670770
"Dylan Crews","WSN",134,581,525,129,83,26,5,15,69,69,39,0,129,11,5,0,,27,7,0.245545,0.0679785,0.221825,0.306452,0.309481,0.39802,0.308857,0.707501,0.152475,6.85256,0.295699,0,1.39984,67.3461,-0.618126,97.9124,1.39984,6.45408,-0.050544142723083496,0.5290799140930176,2.04763,129.07000732421875,,,,,,,624,4.656716417,624,4.656716417,,,,,,,,,,,,,,,,,,,"Dylan Crews","33541",686611
"Mike Yastrzemski","SFG",115,497,441,98,52,24,5,18,64,59,47,1,132,6,2,1,,3,1,0.223077,0.0954545,0.265909,0.358974,0.305239,0.420513,0.314865,0.725752,0.197436,5.00085,0.274131,0,-0.599912,60.0125,1.87438,103.559,-0.599912,6.1718,1.5153709650039673,0.9468050003051758,1.9636,440.8399963378906,,,,,,,537,4.669565217,537,4.669565217,,,,,,,,,,,,,,,,,,,"Mike Yastrzemski","14854",573262
"Tyler Stephenson","CIN",100,403,358,94,62,19,1,13,51,52,37,2,93,5,3,0,,1,0,0.263033,0.0926316,0.229474,0.40367,0.338947,0.42654,0.333111,0.765488,0.163507,2.79373,0.318937,0,-0.641179,54.6345,7.4455,107.398,-0.641179,-1.94884,2.9277563095092773,2.5511642694473267,1.95324,164.97999572753906,,,,,,,479.3,4.793,479.3,4.793,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"Connor Norby","MIA",134,581,527,134,84,28,2,19,85,71,46,0,161,5,4,0,,9,5,0.254054,0.0784314,0.277778,0.282353,0.316993,0.423423,0.321825,0.740417,0.169369,4.84492,0.327913,0,-1.08772,73.4102,5.44593,103.655,-1.08772,-3.984,1.451534390449524,-1.9089999198913574,1.95096,266.1099853515625,,,,,,,650.7,4.855970149,650.7,4.855970149,,,,,,,,,,,,,,,,,,,"Connor Norby","29592",681393
"Sal Frelick","MIL",104,448,408,111,82,20,4,5,58,43,33,1,65,5,2,1,,13,3,0.272541,0.0727612,0.145522,0.5,0.33271,0.379098,0.313239,0.711809,0.106557,6.1692,0.312808,0,0.383851,53.5096,1.10339,100.126,0.383851,8.11758,0.4512680023908615,3.5175814628601074,1.95068,360.1400146484375,,,,,,,471.7,4.535576923,471.7,4.535576923,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
"Jose Siri","NYM",97,420,384,82,46,17,2,17,56,57,27,0,154,5,3,1,,14,5,0.21466,0.0645933,0.366029,0.176471,0.273381,0.403141,0.292842,0.676523,0.188482,6.46589,0.302326,0,0.160122,43.27,-5.86076,90.2827,0.160122,8.07254,-4.720278546214104,9.572542190551758,1.94562,441.1400146484375,,,,,,,404.3,4.168041237,404.3,4.168041237,,,,,,,,,,,,,,,,,,,"Jose Siri","17452",642350
"Otto Lopez","MIA",107,462,426,117,86,22,4,5,57,43,28,0,79,4,2,2,,15,4,0.275294,0.0607375,0.171367,0.35443,0.324619,0.381176,0.309824,0.705795,0.105882,6.20372,0.326531,0,0.449642,53.9117,-0.132156,95.5771,0.449642,3.62598,-1.993847906589508,5.375982761383057,1.93823,327.4599914550781,,,,,,,476.1,4.44953271,476.1,4.44953271,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Spencer Horwitz","PIT",100,434,375,103,67,26,1,9,52,46,50,1,75,6,3,0,,2,1,0.273622,0.115646,0.173469,0.666667,0.365646,0.417323,0.343977,0.782969,0.143701,2.87152,0.319095,0,-1.11619,62.5745,11.8061,118.6,-1.11619,2.90896,8.53689956665039,-4.99104380607605,1.85884,384.4200134277344,,,,,,,536.5,5.365,536.5,5.365,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Josh Naylor","ARI",141,609,546,144,89,32,0,23,67,99,50,7,93,6,6,0,,7,2,0.264368,0.0824742,0.152921,0.539326,0.329897,0.450192,0.333044,0.780088,0.185824,3.04272,0.278177,0,-0.472773,82.447,11.2074,112.193,-0.472773,0.765191,8.40684375166893,-10.759808123111725,1.8515,102.83999633789062,,,,,,,745.1,5.284397163,745.1,5.284397163,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Willson Contreras","STL",139,602,516,123,73,27,0,23,71,74,63,1,153,20,3,0,,6,3,0.237569,0.104265,0.253554,0.411215,0.341232,0.422652,0.335655,0.763884,0.185083,2.93334,0.290456,0,-1.23024,82.7646,12.3438,117.053,-1.23024,-1.58885,11.046023845672607,-13.238845825195312,1.84396,75.73999786376953,,,,,,,719.3,5.174820143,719.3,5.174820143,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Nolan Jones","COL",113,490,425,111,69,25,2,15,63,64,58,3,144,4,2,1,,9,3,0.260652,0.117391,0.293478,0.4,0.352941,0.433584,0.342246,0.786525,0.172932,4.8106,0.357143,0,-0.598769,69.966,12.6467,106.917,-0.598769,3.69016,3.45402330160141,-1.9598402976989746,1.83955,251.6300048828125,,,,,,,616.2,5.453097345,616.2,5.453097345,,,,,,,,,,,,,,,,,,,"Nolan Jones","20529",666134
"Jose Trevino","CIN",70,275,254,63,45,9,1,7,29,31,17,0,46,2,1,1,,1,1,0.246964,0.0634328,0.16791,0.377778,0.299625,0.376518,0.296547,0.676144,0.129555,2.90246,0.27551,0,-0.721095,29.1729,-3.01944,82.7886,-0.721095,9.34264,-6.385134041309357,14.717635154724121,1.80704,623.3499755859375,,,,,,,252.5,3.607142857,252.5,3.607142857,,,,,,,,,,,,,,,,,,,"Jose Trevino","16725",624431
"Jesús Sánchez","MIA",94,406,368,95,58,19,2,15,47,53,33,2,103,3,1,1,,7,1,0.257709,0.0818363,0.253493,0.322835,0.324,0.447137,0.332941,0.771137,0.189427,5.07152,0.317152,0,0.39495,54.9311,7.438,111.137,0.39495,1.68993,5.801782697439194,-2.160071849822998,1.77244,233.5800018310547,,,,,,,490,5.212765957,490,5.212765957,,,,,,,,,,,,,,,,,,,"Jesus Sanchez","19913",660821
"Luis Arraez","SDP",149,644,600,184,147,28,3,6,77,61,35,4,35,5,3,1,,6,3,0.30678,0.0537125,0.0537125,1,0.348101,0.394915,0.323938,0.743017,0.0881356,3.81814,0.316456,0,-1.45257,82.4656,7.13171,111.376,-1.45257,1.62438,7.308006167411804,-11.825621485710144,1.74831,193.52999877929688,,,,,,,708.1,4.752348993,708.1,4.752348993,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Jeff McNeil","NYM",99,427,386,101,71,21,1,8,48,42,28,1,54,9,3,1,,4,0,0.260965,0.0653465,0.126733,0.515625,0.323413,0.379386,0.309017,0.702799,0.118421,4.16568,0.284238,0,-0.00197657,49.5503,-0.399366,101.17,-0.00197657,0.736364,0.5953576362226158,1.8113636374473572,1.71712,411.1099853515625,,,,,,,440,4.444444444,440,4.444444444,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"Jake Cronenworth","SDP",138,595,523,125,79,27,4,15,70,67,54,2,109,12,5,1,,4,2,0.2397,0.0906096,0.182867,0.495495,0.321782,0.391386,0.312604,0.713168,0.151685,4.14736,0.273608,0,-1.13933,70.7635,1.1615,103.748,-1.13933,-2.96438,1.52711021900177,-5.339375019073486,1.65263,287.3500061035156,,,,,,,619.1,4.486231884,619.1,4.486231884,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Max Kepler","PHI",115,497,447,105,63,22,2,18,62,62,41,0,101,6,3,0,,3,0,0.235443,0.0820046,0.202733,0.404494,0.305239,0.41519,0.313425,0.720429,0.179747,4.37524,0.262799,0,-0.187439,59.4365,1.2984,100.033,-0.187439,4.62134,-0.16753510013222694,-0.7036604881286621,1.61933,359.32000732421875,,,,,,,532.1,4.626956521,532.1,4.626956521,,,,,,,,,,,,,,,,,,,"Max Kepler","12144",596146
"Joey Bart","PIT",96,379,339,82,56,14,0,12,47,45,30,0,105,8,1,0,,0,0,0.242958,0.0788644,0.277603,0.284091,0.318612,0.390845,0.313121,0.709457,0.147887,1.6756,0.315508,0,-0.745055,45.2084,0.897063,97.832,-0.745055,-2.90508,-1.7271164655685425,3.8699214458465576,1.52409,270.1400146484375,,,,,,,387.6,4.0375,387.6,4.0375,,,,,,,,,,,,,,,,,,,"Joey Bart","21524",663698
"Jake McCarthy","ARI",120,518,467,124,90,18,7,8,68,57,35,0,93,10,2,4,,27,6,0.265934,0.0673267,0.180198,0.373626,0.329341,0.389011,0.316026,0.718352,0.123077,7.6841,0.315642,0,1.77265,63.0325,2.43782,100.739,1.77265,-4.37518,2.230524480342865,-5.025182068347931,1.49291,217.32000732421875,,,,,,,564.2,4.701666666,564.2,4.701666666,,,,,,,,,,,,,,,,,,,"Jake McCarthy","21622",664983
"Jurickson Profar","ATL",146,630,541,139,94,30,1,14,77,69,71,2,101,11,4,3,,7,2,0.25636,0.112605,0.159664,0.705263,0.351351,0.391389,0.32852,0.742741,0.135029,3.88845,0.289926,0,-0.745804,82.9964,9.30017,109.59,-0.745804,-6.06843,6.479182958602905,-13.068432331085205,1.48621,186.4600067138672,,,,,,,715.4,4.9,715.4,4.9,,,,,,,,,,,,,,,,,,,"Jurickson Profar","10815",595777
"Lourdes Gurriel Jr.","ARI",130,560,518,141,95,28,2,16,63,72,32,1,102,5,4,0,,5,1,0.272165,0.0572519,0.181298,0.315789,0.318702,0.426804,0.322366,0.745506,0.154639,3.94299,0.308707,0,-0.401591,71.0008,5.49306,105.006,-0.401591,1.1453,2.9509851336479187,-7.254697322845459,1.4815,219.9600067138672,,,,,,,632.3,4.863846153,632.3,4.863846153,,,,,,,,,,,,,,,,,,,"Lourdes Gurriel Jr.","19238",666971
"Thairo Estrada","COL",120,518,481,127,87,23,2,15,67,66,24,0,99,10,2,1,,9,4,0.264108,0.0461216,0.190776,0.241758,0.310924,0.41535,0.31596,0.726274,0.151242,4.95615,0.302941,0,-0.973106,63.005,2.41039,89.2246,-0.973106,2.82071,-7.647697985172272,4.6707059144973755,1.47408,298.5799865722656,,,,,,,557.2,4.643333333,557.2,4.643333333,,,,,,,,,,,,,,,,,,,"Thairo Estrada","16426",642731
"Isiah Kiner-Falefa","PIT",128,553,512,134,105,21,2,6,59,49,27,1,83,8,3,2,,14,3,0.262443,0.048218,0.150943,0.319444,0.307368,0.346154,0.28786,0.653522,0.0837104,5.06346,0.30163,0,0.275793,54.7551,-9.93379,80.8295,0.275793,2.49961,-12.401284337043762,8.224609375,1.47055,366.8800048828125,,,,,,,490.3,3.83046875,490.3,3.83046875,,,,,,,,,,,,,,,,,,,"Isiah Kiner-Falefa","16512",643396
