Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Brett Wisely","SFG",23,83,74,18,12,4,0,2,10,10,7,0,19,0,0,1,,1,1,0.24294,0.0808375,0.225806,0.357995,0.307987,0.370919,0.299346,0.678906,0.127979,4.52739,0.302208,0,-0.290072,8.78901,-0.955467,93.6402,-0.290072,0.713861,-0.9099114835262299,0.8282097801566124,0.270768,749.219970703125,,,,,,,77.3,3.360869565,77.3,3.360869565,,,,,,,,,,,,,,,,,,,"Brett Wisely","27735",689172
"Thomas Saggese","STL",27,109,101,25,17,5,1,3,13,13,5,0,28,2,1,0,,1,0,0.247084,0.0504032,0.259883,0.193946,0.295385,0.381713,0.296001,0.677099,0.134629,4.85573,0.316804,0,-0.107346,11.2239,-1.54657,90.1961,-0.107346,-0.035105,-1.359585352241993,0.36601097509264946,0.263788,694.5,,,,,,,110.3,4.085185185,110.3,4.085185185,,,,,,,,,,,,,,,,,,,"Thomas Saggese","27883",695336
"Miguel Andujar","CIN",24,96,89,26,18,5,0,3,11,12,5,0,13,0,1,0,,1,0,0.288408,0.0571673,0.138623,0.412394,0.330396,0.437756,0.332056,0.768152,0.149348,3.27219,0.312097,0,-0.134785,12.6973,1.43454,108.333,-0.134785,-0.328639,0.803889274597168,-1.3860285580158234,0.262858,530.1199951171875,,,,,,,116.2,4.841666666,116.2,4.841666666,,,,,,,,,,,,,,,,,,,"Miguel Andujar","15878",609280
"Luis Torrens","NYM",23,72,66,15,10,3,0,2,6,7,5,0,17,0,0,0,,0,0,0.22953,0.0733826,0.243223,0.301709,0.289996,0.356997,0.285405,0.646993,0.127467,2.548,0.287943,0,-0.137863,6.78587,-1.63467,84.5886,-0.137863,0.333453,-1.4358245879411697,1.6400840878486633,0.262214,622.3400268554688,,,,,,,60.5,2.630434782,60.5,2.630434782,,,,,,,,,,,,,,,,,,,"Luis Torrens","15905",620443
"Jakob Marsee","MIA",23,99,84,18,12,3,1,2,14,10,12,0,23,2,1,1,,5,1,0.213905,0.118843,0.235873,0.503841,0.321446,0.337838,0.298088,0.659284,0.123933,7.41732,0.271753,0,0.445409,10.3549,-1.23713,87.9932,0.445409,0.118531,-0.946677178144455,0.22677741944789886,0.258141,999,,,,,,,98.7,4.291304347,98.7,4.291304347,,,,,,,,,,,,,,,,,,,"Jakob Marsee","31370",805300
"Ildemaro Vargas","ARI",17,59,54,14,10,3,0,1,6,7,3,0,7,0,0,0,,1,0,0.260186,0.0567214,0.113688,0.49892,0.306471,0.373369,0.298093,0.679839,0.113182,4.68939,0.283435,0,-0.0280723,6.19498,-0.73989,88.2555,-0.0280723,1.16216,-0.8426885232329369,1.3791833221912384,0.25378,999,,,,,,,53.4,3.14117647,53.4,3.14117647,,,,,,,,,,,,,,,,,,,"Ildemaro Vargas","13324",545121
"Austin Hays","CIN",28,105,96,25,15,6,1,4,15,14,7,0,26,1,1,0,,1,0,0.259214,0.0673627,0.245619,0.274257,0.31594,0.45136,0.329908,0.767299,0.192145,5.26665,0.31498,0,-0.0587078,13.7527,1.39146,106.853,-0.0587078,0.301491,0.7885266616940498,-1.8107799589633942,0.249118,359.239990234375,,,,,,,130.6,4.664285714,130.6,4.664285714,,,,,,,,,,,,,,,,,,,"Austin Hays","19363",669720
"Drew Millas","WSN",16,60,54,14,10,3,0,1,6,6,5,0,11,0,0,0,,2,0,0.248834,0.0848964,0.184148,0.461022,0.315459,0.363237,0.299442,0.678696,0.114403,5.30346,0.294342,0,0.145519,6.38357,-0.688776,90.4564,0.145519,0.16853,-0.5295597314834595,0.9810361564159393,0.248985,999,,,,,,,61.3,3.83125,61.3,3.83125,,,,,,,,,,,,,,,,,,,"Drew Millas","25643",686452
"Ryan Ritter","COL",21,86,76,19,13,4,1,2,11,11,6,0,25,2,1,1,,2,0,0.24696,0.0708137,0.289156,0.244898,0.319306,0.380738,0.308587,0.700043,0.133778,6.48023,0.340536,0,0.18079,9.73896,-0.346633,83.4912,0.18079,0.129822,-1.4845199882984161,1.0558695644140244,0.244901,999,,,,,,,94.3,4.49047619,94.3,4.49047619,,,,,,,,,,,,,,,,,,,"Ryan Ritter","31500",690022
"Mason McCoy","SDP",20,77,69,14,9,3,0,1,8,7,6,0,24,0,0,1,,2,1,0.208217,0.0748776,0.319153,0.234613,0.270311,0.326522,0.264348,0.596833,0.118305,6.1659,0.298232,0,0.0905463,5.94708,-3.05344,70.0452,0.0905463,1.62685,-2.6060351133346558,2.471850633621216,0.244064,999,,,,,,,46.5,2.325,46.5,2.325,,,,,,,,,,,,,,,,,,,"Mason McCoy","22232",669200
