Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Trea Turner","PHI",40,174,161,44,30,8,1,5,22,21,11,1,33,1,1,0,,7,1,0.27608,0.0622802,0.189387,0.328851,0.325656,0.434828,0.32903,0.760484,0.158748,5.93439,0.317109,0.172625,0.622029,22.6276,2.16297,109.125,0.794654,-0.538571,2.662007987499237,1.3280957341194153,0.994586,24.110000610351562,,,,,,,207.8,5.195,207.8,5.195,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Willy Adames","SFG",39,168,150,36,21,8,0,6,19,21,17,0,42,1,1,0,,3,1,0.240691,0.0995008,0.252435,0.394164,0.317884,0.427116,0.323169,0.745,0.186426,3.96829,0.290173,0.0884986,-0.151965,21.0602,1.29096,109.991,-0.063466,0.444083,1.9117943868041039,2.2473237812519073,0.992067,91.93000030517578,,,,,,,188.1,4.823076923,188.1,4.823076923,,,,,,,,,,,,,,,,,,,"Willy Adames","15986",642715
"Matt Olson","ATL",41,178,154,39,21,9,0,9,25,29,21,1,42,2,1,0,,0,0,0.255809,0.120644,0.23412,0.515308,0.3502,0.490001,0.360602,0.840201,0.234192,2.66712,0.291244,-0.0594378,-0.26734,27.6448,6.75383,132.523,-0.326778,0.278214,6.467725068330765,-2.897712290287018,0.963638,33.970001220703125,,,,,,,244.1,5.953658536,244.1,5.953658536,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Xander Bogaerts","SDP",38,163,147,39,27,7,0,4,19,18,14,0,29,1,1,0,,5,1,0.265376,0.0843812,0.177196,0.476202,0.330662,0.406061,0.321822,0.736723,0.140684,4.73407,0.301856,0.072715,0.265087,20.2175,1.07252,109.584,0.337802,0.214084,2.172678977251053,1.7705653011798859,0.952059,155.3699951171875,,,,,,,181,4.763157894,181,4.763157894,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Dansby Swanson","CHC",41,178,162,39,26,7,1,6,21,20,14,0,47,1,1,0,,4,1,0.238813,0.0788527,0.260935,0.302193,0.300794,0.393951,0.303102,0.694745,0.155139,4.77324,0.296886,0.198669,0.0717591,19.4224,-1.52944,95.1396,0.270428,2.25902,-0.7479261159896851,4.170133590698242,0.950202,170.38999938964844,,,,,,,188.6,4.6,188.6,4.6,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Mookie Betts","LAD",39,167,146,38,24,8,1,6,23,22,17,1,23,2,1,0,,3,1,0.25958,0.104063,0.137395,0.757397,0.341459,0.440565,0.339552,0.782024,0.180986,4.78551,0.270444,0.056459,0.0152572,23.0472,3.48602,118.429,0.0717162,-1.6666,3.6767479181289673,0.054383039474487305,0.942174,13.65999984741211,,,,,,,212,5.435897435,212,5.435897435,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Will Smith","LAD",34,133,115,29,18,5,0,5,18,17,15,0,25,2,1,0,,1,0,0.253704,0.110442,0.187939,0.587649,0.347051,0.433455,0.340263,0.780506,0.179751,3.93519,0.282,-0.0948467,-0.14583,18.5215,2.86664,118.92,-0.240677,0.30652,2.721211150288582,2.6728780567646027,0.937369,107.08000183105469,,,,,,,161.8,4.758823529,161.8,4.758823529,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"James Wood","WSN",38,165,144,38,22,8,1,7,21,21,18,1,48,1,1,0,,5,1,0.260956,0.111665,0.290941,0.383808,0.345927,0.477894,0.354027,0.823821,0.216938,5.39452,0.336555,-0.0162953,0.300659,24.791,5.39227,127.957,0.284364,0.0332288,5.70774444937706,-1.9954748563468456,0.935596,53.29999923706055,,,,,,,227.2,5.978947368,227.2,5.978947368,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Patrick Bailey","SFG",33,131,118,26,18,6,0,3,13,11,10,0,35,1,1,0,,1,0,0.221721,0.0792099,0.269445,0.293974,0.285232,0.340336,0.27668,0.625568,0.118615,3.26662,0.290238,-0.0102757,-0.130966,11.4798,-3.93131,77.9521,-0.141242,2.48271,-3.5391015708446503,5.045208215713501,0.929225,307.2900085449219,,,,,,,108.1,3.275757575,108.1,3.275757575,,,,,,,,,,,,,,,,,,,"Patrick Bailey","27478",672275
"Jackson Merrill","SDP",39,167,154,40,26,7,1,6,22,21,10,0,33,1,2,1,,3,1,0.262624,0.0575908,0.198431,0.29023,0.305881,0.437483,0.319136,0.743364,0.174859,5.51223,0.297676,0.0218704,-0.0114931,20.2948,0.733646,107.732,0.0103774,1.44915,1.5229519121348858,1.8920526504516602,0.909715,27.280000686645508,,,,,,,188.3,4.828205128,188.3,4.828205128,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
