Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jesse Winker","NYM",5,21,18,4,3,1,0,1,3,2,3,0,5,0,0,0,,0,0,0.233999,0.129479,0.215562,0.600656,0.341137,0.379243,0.321147,0.72038,0.145244,3.67023,0.279257,-0.0737491,-0.014963,2.62633,0.130269,109.216,-0.0887121,-0.178185,0.14136549830436707,-0.6084318459033966,0.0235296,400.7099914550781,,,,,,,25.7,5.14,25.7,5.14,,,,,,,,,,,,,,,,,,,"Jesse Winker","13590",608385
"Luis Matos","SFG",5,23,21,5,3,1,0,1,2,2,1,0,3,0,0,0,,0,0,0.24165,0.0570004,0.135494,0.420685,0.291123,0.38144,0.29327,0.672564,0.13979,3.857,0.255379,-0.00706608,-0.00339216,2.32569,-0.378377,89.4533,-0.0104582,-0.0601526,-0.2956989770755172,-0.23098596930503845,0.0233644,570.9000244140625,,,,,,,22.3,4.46,22.3,4.46,,,,,,,,,,,,,,,,,,,"Luis Matos","26467",682641
"Nasim Nuñez","WSN",2,7,6,1,1,0,0,0,1,0,1,0,2,0,0,0,,1,0,0.216633,0.0962935,0.235251,0.409323,0.294195,0.252335,0.25254,0.54653,0.0357017,5.98135,0.29034,0.0289195,0.0756064,0.482051,-0.34997,58.1387,0.104526,0.181182,-0.2438322827219963,0.21914519742131233,0.0212999,744.4199829101562,,,,,,,4.5,2.25,4.5,2.25,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
"Jesus Rodriguez","SFG",2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.22341,0.0770943,0.243064,0.317177,0.290662,0.349107,0.282932,0.639769,0.125696,4.6214,0.278744,0,-0.00123574,0.600062,-0.160643,82.3299,-0.00123574,0,-0.13567788701038808,0.12654320895671844,0.0208544,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Jesus Rodriguez","sa3008916",683679
"Jorge Barrosa","ARI",5,21,19,4,3,1,0,0,2,2,2,0,4,0,0,0,,1,0,0.229939,0.0774119,0.210835,0.367168,0.292361,0.30801,0.268959,0.60037,0.0780708,5.4374,0.29112,-0.00765892,0.0679361,1.68644,-0.748746,68.1813,0.0602772,0.267948,-0.7147084958851337,0.21856510639190674,0.0187987,999,,,,,,,14.2,2.84,14.2,2.84,,,,,,,,,,,,,,,,,,,"Jorge Barrosa","23968",678489
"Justin Dean","LAD",5,23,21,5,3,1,0,1,2,2,2,0,6,0,0,0,,0,0,0.22341,0.0770943,0.243064,0.317177,0.290662,0.349107,0.282932,0.639769,0.125696,4.6214,0.278744,0,-0.00439266,2.13303,-0.571036,79.4774,-0.00439266,0,-0.5594399305991828,-0.018981480970978737,0.01805,999,,,,,,,25.3,5.06,25.3,5.06,,,,,,,,,,,,,,,,,,,"Justin Dean","25005",681909
"Vidal Bruján","ATL",8,34,30,7,5,1,0,0,4,3,3,0,7,0,0,0,,1,0,0.221374,0.0827586,0.206897,0.4,0.296552,0.328244,0.277326,0.624796,0.10687,5.83236,0.272727,0.0461659,-0.00742282,2.96482,-0.987282,75.1769,0.0387431,-0.055942,-0.9424686841666698,0.001002427190542221,0.0165112,693.4500122070312,,,,,,,23,2.875,23,2.875,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Johan Rojas","PHI",2,7,7,2,1,0,0,0,1,1,0,0,1,0,0,0,,1,0,0.240266,0.0493623,0.206553,0.238981,0.281268,0.306846,0.261542,0.588113,0.0665793,6.89647,0.299786,0.0338205,0.0683179,0.533667,-0.298354,62.6376,0.102138,0.107041,-0.2087811902165413,0.13234993442893028,0.0159846,581.510009765625,,,,,,,6.1,3.05,6.1,3.05,,,,,,,,,,,,,,,,,,,"Johan Rojas","24336",679032
"Darren Baker","WSN",1,5,5,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.237818,0.0606966,0.206742,0.293587,0.284918,0.271708,0.250638,0.556625,0.03389,4.39231,0.303086,0.00642842,-0.0107154,0.35336,-0.270655,56.8284,-0.00428701,0.228433,-0.2737337714061141,0.2474148664623499,0.0151733,999,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Darren Baker","29912",671117
"Esteury Ruiz","LAD",1,4,3,1,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0.242172,0.0597855,0.240478,0.248611,0.294746,0.344014,0.28256,0.63876,0.101842,7.50909,0.311968,0.02191,0.035185,0.327093,-0.0889174,79.2212,0.057095,0.0633499,-0.02936263009905815,0.05069559719413519,0.0141092,595.2899780273438,,,,,,,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,"Esteury Ruiz","21780",665923
"Otto Kemp","PHI",10,43,38,9,6,2,0,1,5,4,3,0,10,0,0,0,,1,0,0.22341,0.0770943,0.243064,0.317177,0.290662,0.349107,0.282932,0.639769,0.125696,4.6214,0.278744,0,-0.00810953,3.9379,-1.05422,77.3762,-0.00810953,0,-1.1377256689593196,-0.12654320895671844,0.0131472,999,,,,,,,38.5,3.85,38.5,3.85,,,,,,,,,,,,,,,,,,,"Otto Kemp","31792",805249
