Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Freddy Peralta","MIL",10,9,,3.7617,31,31,0,0,,164,680,130,74,69,22,63,,8,185,10.1061,3.42483,2.95082,1.17904,0.271493,0.092006,0.1794871911406517,0.213805,1.1728,0.26972,0.7314,,,3.91508,2.49469,2.91104,99.11000061035156,,,,,,,762,4.646341463414634,691,4.213414634146342,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Mitch Keller","PIT",11,11,,4.01786,31,31,0,0,,178,762,173,86,80,21,52,,13,161,8.14286,2.625,3.10204,1.07143,0.211699,0.0682451,0.14345403015613556,0.248097,1.2619,0.294845,0.711957,,,3.99386,2.48855,2.76025,298.4599914550781,,,,,,,736.1000000000001,4.1353932584269675,744,4.179775280898877,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Jared Jones","PIT",8,9,,3.88589,36,28,0,1,,151,627,135,71,65,19,45,,7,152,9.09021,2.70625,3.35897,1.11025,0.243043,0.0723562,0.17068646103143692,0.234818,1.19507,0.288184,0.708899,,,3.791,2.35121,2.43783,142.8000030517578,,,,,,,684.7,4.534437086092716,660,4.370860927152318,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Kodai Senga","NYM",10,8,,3.5141,34,26,0,1,,157,658,126,66,61,17,71,,5,170,9.69631,4.03471,2.40323,0.976139,0.257785,0.107266,0.15051903575658798,0.216797,1.2509,0.275862,0.756579,,,3.85339,2.28198,2.85022,152.27999877929688,,,,,,,741.1,4.720382165605096,680,4.3312101910828025,,,,,,,,,,,,,,,,,,,"Kodai Senga","31838",673540
"Nestor Cortes","MIL",10,6,,3.53635,44,21,0,1,,145,589,127,62,57,19,36,,3,144,8.95874,2.23969,4,1.17878,0.245161,0.0612903,0.18387096002697945,0.231433,1.12639,0.280098,0.743056,,,3.68383,2.23922,2.55132,268.19000244140625,,,,,,,684.0999999999999,4.717931034482758,653,4.503448275862069,,,,,,,,,,,,,,,,,,,"Nestor Cortes","17874",641482
"Brandon Pfaadt","ARI",9,7,,3.84181,33,23,0,1,,139,579,131,65,59,17,31,,6,139,8.98305,2.0339,4.41667,1.12994,0.239819,0.0542986,0.18552033603191376,0.241935,1.16761,0.294785,0.708861,,,3.61218,2.1893,2.18618,172.11000061035156,,,,,,,649.9000000000001,4.675539568345324,645,4.640287769784172,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Brady Singer","CIN",8,11,,4.83685,29,29,0,0,,163,704,165,95,87,25,50,,10,158,8.7524,2.76392,3.16667,1.38196,0.224852,0.0710059,0.1538461521267891,0.255663,1.31798,0.303167,0.667053,,,4.33091,2.16282,1.26544,341.94000244140625,,,,,,,605.7,3.715950920245399,626,3.8404907975460123,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Yu Darvish","SDP",11,10,,4.03448,29,29,0,0,,161,665,144,78,72,22,43,,10,151,8.4569,2.40517,3.51613,1.24138,0.227557,0.0647182,0.16283922642469406,0.235828,1.16379,0.278481,0.701599,,,4.06303,2.05895,1.94551,232.35000610351562,,,,,,,689.4000000000002,4.281987577639753,662,4.111801242236025,,,,,,,,,,,,,,,,,,,"Yu Darvish","13074",506433
"Nick Lodolo","CIN",7,9,,4.59981,24,24,0,0,,126,547,113,69,64,16,43,,21,137,9.80714,3.03761,3.22857,1.12825,0.251111,0.0777778,0.17333333939313889,0.233668,1.23433,0.294118,0.64663,,,4.12116,1.95984,1.39503,241.42999267578125,,,,,,,523.8000000000002,4.157142857142858,504,4,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Eduardo Rodriguez","ARI",11,8,,3.67521,32,24,0,1,,141,599,137,62,58,16,44,,3,130,8.2906,2.82051,2.93939,1.02564,0.217489,0.073991,0.1434977650642395,0.248175,1.28205,0.298013,0.752961,,,3.80276,1.94046,2.69369,406.79998779296875,,,,,,,613.4000000000001,4.350354609929079,620,4.397163120567376,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Germán Márquez","COL",8,10,,4.59266,28,28,0,0,,146,627,147,81,75,18,51,,3,119,7.33214,3.14235,2.33333,1.12802,0.190377,0.08159,0.10878660529851913,0.256293,1.35184,0.295181,0.677321,,,4.26764,1.92927,1.98468,646.7999877929688,,,,,,,552.8000000000002,3.786301369863015,572,3.9178082191780823,,,,,,,,,,,,,,,,,,,"German Marquez","15038",608566
"Edwin Díaz","NYM",7,4,,2.94545,65,0,36,2,,65,262,44,22,21,6,22,,5,96,13.2545,3.10909,4.26316,0.818182,0.364865,0.0855856,0.27927926927804947,0.18593,1.01818,0.283186,0.755102,,,2.65739,1.87724,1.77295,39.939998626708984,,,,,,,591.8000000000001,9.104615384615386,546,8.4,,,,,,,,,,,,,,,,,,,"Edwin Diaz","14710",621242
"Jesús Luzardo","PHI",10,9,,4.36413,41,26,0,1,,155,651,139,81,75,23,54,,6,161,9.30466,3.129,2.97368,1.31747,0.246725,0.0829694,0.16375544667243958,0.235577,1.24428,0.285714,0.695423,,,4.15459,1.86645,1.47088,250.25999450683594,,,,,,,648.7,4.185161290322581,622,4.012903225806451,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"David Peterson","NYM",8,8,,4.08771,32,26,0,1,,141,614,133,69,64,14,57,,8,132,8.45732,3.66484,2.30769,0.91621,0.21544,0.0933573,0.12208259850740433,0.242972,1.35474,0.29589,0.710594,,,3.99655,1.83727,1.57814,364.92999267578125,,,,,,,598.4000000000001,4.2439716312056746,596,4.226950354609929,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Ryan Feltner","COL",6,9,,4.66423,31,31,0,0,,162,704,165,91,84,22,58,,7,140,7.75182,3.21898,2.40816,1.24818,0.198319,0.0823529,0.11596637964248657,0.257407,1.37226,0.297767,0.687732,,,4.45115,1.81766,2.09968,676.9099731445312,,,,,,,584.1999999999999,3.6061728395061725,609,3.759259259259259,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Andre Pallante","STL",9,9,,3.82328,41,24,0,1,,152,658,148,70,64,12,61,,5,112,6.65251,3.59388,1.85106,0.68819,0.170254,0.0919765,0.07827788591384888,0.25,1.37638,0.291209,0.722892,,,3.98211,1.79545,2.17112,505.3299865722656,,,,,,,622.3999999999999,4.094736842105262,634,4.171052631578948,,,,,,,,,,,,,,,,,,,"Andre Pallante","26108",669467
"Sean Manaea","NYM",9,8,,4.3125,28,28,0,0,,155,654,141,81,74,23,51,,8,156,9.0625,2.9375,3.08511,1.3125,0.239274,0.0775578,0.16171617060899734,0.237319,1.23611,0.284974,0.693136,,,4.17342,1.78774,1.26836,197.1999969482422,,,,,,,632.5,4.080645161290323,611,3.9419354838709677,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Nick Pivetta","SDP",10,9,,4.19549,28,28,0,0,,154,641,139,78,72,26,49,,3,167,9.74436,2.8421,3.42857,1.48872,0.26087,0.076087,0.18478260934352875,0.236686,1.21804,0.28739,0.724085,,,4.16648,1.78698,1.50288,190.05999755859375,,,,,,,636.4000000000002,4.132467532467534,610,3.961038961038961,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Matthew Boyd","CHC",8,4,,3.61809,31,23,0,1,,112,464,98,49,45,13,34,,6,116,9.34673,2.71357,3.44444,1.05528,0.251012,0.0728745,0.1781376600265503,0.230088,1.17253,0.286624,0.730897,,,3.66899,1.74398,1.93265,312.0899963378906,,,,,,,530.1000000000001,4.733035714285715,507,4.526785714285714,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Tanner Scott","LAD",9,4,,2.92467,66,0,25,8,,66,274,49,23,21,4,29,,3,81,11.034,3.98818,2.76667,0.531758,0.295374,0.106762,0.18861211091279984,0.201613,1.18168,0.285714,0.752688,,,2.94491,1.65263,1.76342,114.72000122070312,,,,,,,534.8000000000001,8.103030303030303,501,7.590909090909091,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Ryan Helsley","STL",7,3,,2.77147,66,0,35,2,,66,262,48,22,20,5,24,,0,80,10.94,3.20908,3.40909,0.729335,0.306122,0.0897959,0.2163265347480774,0.201794,1.0859,0.27972,0.766667,,,2.85854,1.63019,1.93303,52.060001373291016,,,,,,,573.1000000000001,8.683333333333335,536,8.121212121212121,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Mitchell Parker","WSN",7,9,,4.31835,36,26,0,1,,140,606,137,72,67,17,53,,2,125,8.0198,3.42727,2.34,1.09672,0.205624,0.0878735,0.11775044351816177,0.249516,1.36329,0.294271,0.708812,,,4.15658,1.60854,1.38972,491.8500061035156,,,,,,,559.7,3.997857142857143,568,4.057142857142857,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Grant Holmes","ATL",6,4,,3.71134,48,15,0,1,,120,515,112,54,50,12,40,,6,123,9.17526,2.98969,3.06897,0.927835,0.238606,0.077748,0.1608578935265541,0.238235,1.26002,0.297521,0.728953,,,3.60176,1.5942,1.66838,299.42999267578125,,,,,,,561.2,4.676666666666667,556,4.633333333333334,,,,,,,,,,,,,,,,,,,"Grant Holmes","16944",656550
"Erick Fedde","STL",9,10,,4.20796,29,29,0,0,,161,686,160,81,75,24,50,,3,145,8.10188,2.82624,2.86667,1.31891,0.210784,0.0735294,0.13725491613149643,0.253546,1.31193,0.294686,0.7314,,,4.27604,1.57885,1.82531,325.42999267578125,,,,,,,611.2,3.7962732919254663,624,3.875776397515528,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Jameson Taillon","CHC",10,9,,4.15003,29,29,0,0,,163,679,162,81,75,24,39,,4,129,7.12319,2.16793,3.28571,1.30076,0.190083,0.0578512,0.13223141431808472,0.254417,1.23193,0.286047,0.715241,,,4.26765,1.56698,1.8567,352.760009765625,,,,,,,618.8,3.796319018404908,632,3.8773006134969323,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Andrew Abbott","CIN",8,9,,4.458,24,24,0,0,,130,554,125,70,64,21,48,,3,122,8.46375,3.29505,2.56863,1.42139,0.220911,0.0860034,0.13490724563598633,0.248609,1.32807,0.290155,0.713359,,,4.50173,1.48693,1.55331,515.3099975585938,,,,,,,469.70000000000005,3.6130769230769233,468,3.6,,,,,,,,,,,,,,,,,,,"Andrew Abbott","29911",671096
"Shohei Ohtani","LAD",9,5,,3.76869,21,21,0,0,,124,507,94,56,52,17,48,,10,134,9.69093,3.4995,2.76923,1.25623,0.264059,0.0953545,0.16870415955781937,0.209945,1.14656,0.258333,0.733753,,,4.23328,1.48398,2.06759,1.5399999618530273,,,,,,,558.0999999999999,4.5008064516129025,493,3.975806451612903,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Raisel Iglesias","ATL",6,4,,2.82723,68,0,32,1,,68,271,56,23,21,7,15,,2,77,10.2094,2.04188,5,0.942408,0.285088,0.0570175,0.22807016223669052,0.220657,1.04712,0.288732,0.794574,,,3.04432,1.43635,2.03805,51.560001373291016,,,,,,,538.5,7.919117647058823,516,7.588235294117647,,,,,,,,,,,,,,,,,,,"Raisel Iglesias","17130",628452
"Tobias Myers","MIL",8,7,,4.02085,42,23,0,1,,138,583,130,67,62,20,43,,5,126,8.24274,2.81459,2.92857,1.27327,0.216931,0.0740741,0.1428571492433548,0.242308,1.25093,0.283069,0.72843,,,4.22381,1.39926,1.68053,318.3699951171875,,,,,,,549.2,3.9797101449275365,542,3.927536231884058,,,,,,,,,,,,,,,,,,,"Tobias Myers","22191",668964
"Robbie Ray","SFG",9,8,,3.90582,28,28,0,0,,141,589,129,66,61,22,45,,5,149,9.55679,2.90859,3.28571,1.41274,0.253863,0.0772627,0.17660043388605118,0.23913,1.2373,0.29078,0.753176,,,4.16371,1.39844,2.08034,159.38999938964844,,,,,,,585.4000000000001,4.15177304964539,567,4.0212765957446805,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Merrill Kelly","ARI",8,7,,3.86861,26,26,0,0,,145,606,140,67,62,20,42,,2,120,7.44526,2.62774,2.83333,1.24088,0.198444,0.0700389,0.1284046620130539,0.25,1.2571,0.285714,0.746951,,,4.22893,1.37916,2.49795,304.3299865722656,,,,,,,571,3.9379310344827587,573,3.9517241379310346,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
"Aaron Bummer","ATL",6,2,,2.95938,61,0,1,14,,61,265,52,21,20,2,25,,4,73,10.793,3.65571,2.95238,0.348162,0.275556,0.0933333,0.18222220987081528,0.218905,1.25725,0.306569,0.755627,,,2.66358,1.36276,1.40825,741.3300170898438,,,,,,,411.6000000000001,6.747540983606559,399,6.540983606557377,,,,,,,,,,,,,,,,,,,"Aaron Bummer","16258",607481
"Ryan Walker","SFG",7,4,,3.02945,68,0,28,5,,68,280,54,25,23,6,21,,6,81,10.7293,2.777,3.86364,0.757363,0.289116,0.0748299,0.214285708963871,0.214286,1.10799,0.291429,0.750708,,,3.05428,1.34881,1.59625,85.11000061035156,,,,,,,530.0000000000001,7.794117647058825,503,7.397058823529412,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Miles Mikolas","STL",9,12,,4.62857,31,31,0,0,,172,728,186,96,89,26,34,,6,117,6.10714,1.8,3.39286,1.35,0.160744,0.0473773,0.11336716637015343,0.270609,1.27857,0.294118,0.675134,,,4.46648,1.31853,0.993211,598.9299926757812,,,,,,,583.4,3.391860465116279,636,3.697674418604651,,,,,,,,,,,,,,,,,,,"Miles Mikolas","9803",571945
"Justin Martinez","ARI",5,3,,3.10757,67,0,17,9,,67,289,51,25,23,4,36,,4,85,11.3546,4.9004,2.31707,0.478088,0.292308,0.126154,0.16615384817123413,0.203571,1.30146,0.292818,0.757576,,,3.12664,1.26849,1.6602,186.3699951171875,,,,,,,484.9999999999999,7.238805970149252,454,6.776119402985074,,,,,,,,,,,,,,,,,,,"Justin Martinez","24453",679885
"Ryan Weathers","MIA",6,9,,4.42623,32,26,0,1,,132,572,131,70,65,16,49,,6,114,7.81099,3.38476,2.30769,1.12825,0.199557,0.0864745,0.11308203637599945,0.253071,1.36933,0.296053,0.702746,,,4.33331,1.26758,1.34308,355.4800109863281,,,,,,,506.4000000000002,3.8363636363636378,519,3.9318181818181817,,,,,,,,,,,,,,,,,,,"Ryan Weathers","23796",677960
"Justin Verlander","SFG",8,9,,4.15385,24,24,0,0,,135,575,138,67,62,16,40,,5,102,6.76923,2.69231,2.51429,1.07692,0.177062,0.0704225,0.10663985460996628,0.259825,1.31624,0.294944,0.714286,,,4.21776,1.25515,1.58944,356.8299865722656,,,,,,,512.4000000000001,3.795555555555556,536,3.9703703703703703,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Orion Kerkering","PHI",5,3,,3.13636,63,0,5,12,,63,262,51,24,22,5,18,,6,73,10.3636,2.59091,4,0.681818,0.277372,0.0693431,0.20802920311689377,0.212851,1.09091,0.285714,0.723077,,,2.98466,1.24817,1.14742,305.05999755859375,,,,,,,419.1,6.652380952380953,397,6.301587301587301,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Kyle Harrison","SFG",6,6,,4.20561,24,24,0,0,,119,510,108,60,56,15,45,,8,120,9.09941,3.36449,2.70455,1.14698,0.236111,0.0873016,0.1488095298409462,0.236726,1.28292,0.289308,0.707692,,,4.12655,1.23174,1.30302,367.44000244140625,,,,,,,496.2999999999999,4.170588235294117,481,4.042016806722689,,,,,,,,,,,,,,,,,,,"Kyle Harrison","27758",690986
"Jordan Hicks","SFG",7,7,,4.06086,40,23,0,1,,134,589,124,65,60,13,63,,10,128,8.59391,4.24974,2.02222,0.849948,0.217184,0.107399,0.10978519171476364,0.239782,1.39559,0.29588,0.722591,,,4.12136,1.21901,1.60967,441.260009765625,,,,,,,550.3,4.106716417910447,542,4.044776119402985,,,,,,,,,,,,,,,,,,,"Jordan Hicks","19618",663855
"Clayton Kershaw","LAD",5,3,,3.70588,13,13,0,0,,65,268,60,29,27,8,17,,2,60,8.36471,2.32941,3.59091,1.05882,0.225071,0.0626781,0.16239317506551743,0.24159,1.18824,0.289916,0.724138,,,3.68413,1.18703,1.12153,520.8900146484375,,,,,,,289.6,4.455384615384616,284,4.369230769230769,,,,,,,,,,,,,,,,,,,"Clayton Kershaw","2036",477132
"Jordan Montgomery","ARI",7,5,,3.93369,42,16,0,1,,118,509,121,56,52,12,38,,3,95,7.25697,2.91635,2.48837,0.94951,0.187063,0.0751748,0.1118881106376648,0.258555,1.34891,0.301235,0.727729,,,3.96527,1.17573,1.47316,450.4800109863281,,,,,,,482,4.084745762711864,505,4.279661016949152,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
"Matt Strahm","PHI",6,3,,3.23438,67,0,3,12,,67,265,52,26,24,8,16,,4,79,10.5469,2.10938,5,1.125,0.296443,0.0592885,0.23715414851903915,0.213675,1.01562,0.278146,0.743494,,,3.33835,1.1712,1.36172,480.8699951171875,,,,,,,423.2,6.316417910447761,392,5.850746268656716,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Jose Quintana","MIL",7,7,,4.27007,24,24,0,0,,127,555,126,65,60,15,53,,5,101,7.16058,3.74453,1.91228,1.05109,0.182274,0.0953177,0.08695652335882187,0.253731,1.40876,0.291971,0.720985,,,4.45115,1.16301,1.45223,531.760009765625,,,,,,,455.70000000000016,3.588188976377954,468,3.6850393700787403,,,,,,,,,,,,,,,,,,,"Jose Quintana","11423",500779
"Jake Irvin","WSN",8,11,,4.54894,29,29,0,0,,157,665,153,85,79,24,49,,8,130,7.42802,2.8215,2.63265,1.38196,0.195159,0.0741301,0.12102875113487244,0.251656,1.28599,0.283814,0.692951,,,4.60602,1.15171,1.26485,426.69000244140625,,,,,,,557.8,3.5528662420382164,562,3.5796178343949046,,,,,,,,,,,,,,,,,,,"Jake Irvin","21504",663623
"Kyle Freeland","COL",8,10,,4.95763,28,28,0,0,,148,650,168,88,81,24,41,,5,104,6.33051,2.51695,2.51515,1.44915,0.159923,0.0635838,0.09633911401033401,0.278008,1.41525,0.302632,0.690883,,,4.7936,1.12221,1.48062,750.1900024414062,,,,,,,433.2,2.927027027027027,498,3.364864864864865,,,,,,,,,,,,,,,,,,,"Kyle Freeland","16256",607536
"Aaron Civale","MIL",7,7,,4.27944,39,24,0,1,,143,602,136,73,68,23,44,,6,129,8.16386,2.76518,2.95238,1.44843,0.215278,0.0729167,0.1423611268401146,0.246212,1.25823,0.282723,0.72238,,,4.49786,1.09902,1.50517,366.20001220703125,,,,,,,533.7,3.7321678321678324,528,3.6923076923076925,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
"Steven Matz","STL",5,5,,4.10564,42,18,0,1,,111,486,115,55,51,13,36,,4,97,7.88716,2.91717,2.7037,1.08043,0.200549,0.0741758,0.12637364119291306,0.257485,1.35654,0.302789,0.727273,,,4.05483,1.08892,1.06685,641.1699829101562,,,,,,,440.5000000000001,3.9684684684684695,464,4.18018018018018,,,,,,,,,,,,,,,,,,,"Steven Matz","13361",571927
"Max Meyer","MIA",6,7,,4.36634,34,24,0,1,,122,527,124,64,59,17,43,,4,106,7.84158,3.20792,2.44444,1.24752,0.200913,0.0821918,0.11872145533561707,0.258145,1.37624,0.299663,0.720268,,,4.3843,1.0606,1.25194,414.3900146484375,,,,,,,446.3000000000002,3.658196721311477,464,3.80327868852459,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Trevor Megill","MIL",3,2,,3.40426,64,0,28,2,,64,272,56,26,24,8,23,,2,77,10.8511,3.19149,3.4,1.06383,0.283333,0.0833333,0.20000002533197403,0.22561,1.22931,0.296296,0.777778,,,3.42653,1.0403,1.20597,132.27999877929688,,,,,,,456.6,7.134375,443,6.921875,,,,,,,,,,,,,,,,,,,"Trevor Megill","17722",656730
"Quinn Mathews","STL",4,4,,4.04893,28,16,0,1,,94,403,85,46,42,11,34,,6,91,8.66614,3.26756,2.65217,1.06551,0.224678,0.0847145,0.13996316492557526,0.235174,1.27072,0.284091,0.707143,,,4.05835,1.01615,1.06062,382.3500061035156,,,,,,,405.29999999999995,4.311702127659574,393,4.180851063829787,,,,,,,,,,,,,,,,,,,"Quinn Mathews","sa3023407",687273
"Antonio Senzatela","COL",5,8,,5.04359,42,23,0,1,,126,569,148,77,71,16,39,,5,77,5.49191,2.80199,1.96,1.1208,0.135359,0.0690608,0.06629835069179535,0.281437,1.48194,0.305455,0.666667,,,4.61106,1.01229,0.919552,999,,,,,,,376.8000000000001,2.9904761904761914,448,3.5555555555555554,,,,,,,,,,,,,,,,,,,"Antonio Senzatela","15488",622608
"A.J. Puk","ARI",7,4,,3.15069,64,0,17,7,,64,267,52,24,22,7,22,,4,81,11.3699,3.15069,3.6087,0.958904,0.30292,0.0839416,0.21897811442613602,0.214575,1.15677,0.292994,0.770393,,,3.2578,0.989336,1.45995,242.69000244140625,,,,,,,449.3,7.0203125,426,6.65625,,,,,,,,,,,,,,,,,,,"A.J. Puk","19343",640462
"Austin Gomber","COL",6,10,,5.06377,26,26,0,0,,143,614,156,87,80,25,40,,2,102,6.4141,2.49812,2.56757,1.55289,0.165794,0.0645724,0.10122164338827133,0.273408,1.37284,0.295673,0.676393,,,4.8619,0.983275,1.25638,745.47998046875,,,,,,,423.1,2.958741258741259,468,3.272727272727273,,,,,,,,,,,,,,,,,,,"Austin Gomber","16561",596295
"Edward Cabrera","MIA",6,7,,4.30089,35,23,0,1,,118,506,102,60,56,16,56,,7,124,9.47788,4.30089,2.2037,1.19469,0.245361,0.11134,0.1340206265449524,0.231132,1.34513,0.286207,0.717557,,,4.40542,0.977248,1.37025,388.69000244140625,,,,,,,474.2000000000001,4.018644067796611,445,3.7711864406779663,,,,,,,,,,,,,,,,,,,"Edward Cabrera","21690",665795
"Eury Pérez","MIA",4,4,,3.77067,15,15,0,0,,66,272,59,30,28,9,20,,1,69,9.42668,2.77839,3.39286,1.28997,0.254692,0.075067,0.17962466180324554,0.236152,1.20176,0.289362,0.748899,,,3.92723,0.969729,1.21895,470.5,,,,,,,299.30000000000007,4.534848484848486,288,4.363636363636363,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Blake Treinen","LAD",8,4,,3.13043,59,0,6,14,,59,237,47,22,21,5,18,,3,63,9.58696,2.73913,3.5,0.782609,0.264865,0.0756757,0.18918918818235397,0.218935,1.1087,0.284483,0.748899,,,3.20996,0.964751,1.0682,458.1700134277344,,,,,,,401.90000000000003,6.811864406779661,379,6.423728813559322,,,,,,,,,,,,,,,,,,,"Blake Treinen","12572",595014
"Ryan Pressly","CHC",4,2,,3.35294,61,0,25,5,,61,254,55,25,23,6,18,,1,62,9.17647,2.64706,3.46667,0.882353,0.245283,0.0707547,0.1745283007621765,0.234694,1.19608,0.294964,0.740741,,,3.34295,0.959167,0.995076,157.5399932861328,,,,,,,446.60000000000014,7.321311475409838,439,7.19672131147541,,,,,,,,,,,,,,,,,,,"Ryan Pressly","7005",519151
"Rhett Lowder","CIN",5,7,,4.76866,42,18,0,1,,109,468,112,63,58,15,33,,5,84,6.91791,2.75373,2.5122,1.27612,0.179443,0.0714286,0.10801394283771515,0.259962,1.32836,0.291358,0.667107,,,4.52469,0.958113,0.680502,488.57000732421875,,,,,,,388.90000000000003,3.567889908256881,408,3.743119266055046,,,,,,,,,,,,,,,,,,,"Rhett Lowder","33876",695076
"David Bednar","PIT",5,4,,3.6,64,0,28,4,,64,266,55,28,26,6,22,,2,68,9.6,3.15,3.04762,0.9,0.257028,0.0843373,0.17269078642129898,0.230088,1.21667,0.294872,0.727554,,,3.48315,0.950239,0.990944,132.92999267578125,,,,,,,476.79999999999995,7.449999999999999,462,7.21875,,,,,,,,,,,,,,,,,,,"David Bednar","19569",670280
"Jeremiah Estrada","SDP",5,2,,3.26194,63,0,3,14,,63,262,47,25,23,7,27,,1,87,12.4547,3.85502,3.23077,1.03789,0.333333,0.103175,0.23015876859426498,0.2,1.16969,0.283582,0.767974,,,3.23238,0.942186,0.880117,438.8699951171875,,,,,,,418.90000000000003,6.64920634920635,385,6.111111111111111,,,,,,,,,,,,,,,,,,,"Jeremiah Estrada","22210",669093
"Bailey Falter","PIT",6,8,,4.36754,43,19,0,1,,120,509,123,63,58,16,34,,3,86,6.44391,2.57757,2.5,1.21718,0.169173,0.0676692,0.10150375217199326,0.261663,1.31265,0.290155,0.701133,,,4.42344,0.867072,1.00898,705.02001953125,,,,,,,436.40000000000003,3.636666666666667,457,3.808333333333333,,,,,,,,,,,,,,,,,,,"Bailey Falter","20070",663559
"José Alvarado","PHI",4,2,,3.33333,60,0,3,10,,60,252,49,24,22,4,26,,1,69,10.3175,3.96825,2.6,0.634921,0.273109,0.105042,0.16806720942258835,0.216981,1.2522,0.293706,0.733945,,,3.16648,0.864949,0.784772,634.8499755859375,,,,,,,379.4,6.323333333333333,360,6,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Andrew Heaney","PIT",7,8,,4.75134,35,23,0,1,,128,549,124,73,67,22,40,,10,125,8.81408,2.82326,3.12195,1.51492,0.228164,0.0730838,0.15508020669221878,0.24902,1.28539,0.291667,0.677843,,,4.56663,0.864388,0.787845,455.5899963378906,,,,,,,458.20000000000005,3.5796875000000004,458,3.578125,,,,,,,,,,,,,,,,,,,"Andrew Heaney","15423",571760
